WP_002725873.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	62.162	74	106
WP_011669917.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	84.026	313	318
WP_011669917.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	22.601	323	318
WP_011669917.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	24.615	325	318
WP_011669917.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	26.596	188	318
WP_011669917.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	21.190	269	318
WP_011669917.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	23.885	314	318
WP_011669917.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	21.893	169	318
WP_011669919.1	lcl|NZ_RQGH01000030.1_cds_WP_135644491.1_3600	36.364	110	220
WP_011669919.1	lcl|NZ_RQGH01000009.1_cds_WP_135640856.1_2077	33.333	105	220
WP_011669919.1	lcl|NZ_RQGH01000030.1_cds_WP_135644497.1_3603	35.870	92	220
WP_011669919.1	lcl|NZ_RQGH01000005.1_cds_WP_135640384.1_3234	30.328	122	220
WP_011669919.1	lcl|NZ_RQGH01000030.1_cds_WP_135644493.1_3601	36.986	73	220
WP_011669919.1	lcl|NZ_RQGH01000007.1_cds_WP_135640448.1_1510	29.032	93	220
WP_011669919.1	lcl|NZ_RQGH01000030.1_cds_WP_135644483.1_3595	31.633	98	220
WP_011669919.1	lcl|NZ_RQGH01000009.1_cds_WP_135640924.1_2157	31.959	97	220
WP_020780109.1	lcl|NZ_RQGH01000002.1_cds_WP_167482812.1_3616	34.943	352	354
WP_020780109.1	lcl|NZ_RQGH01000033.1_cds_WP_135644570.1_1265	34.667	300	354
WP_020780109.1	lcl|NZ_RQGH01000002.1_cds_WP_167482812.1_3616	34.943	352	354
WP_020780109.1	lcl|NZ_RQGH01000033.1_cds_WP_135644570.1_1265	34.667	300	354
WP_011669921.1	lcl|NZ_RQGH01000026.1_cds_WP_135643121.1_424	31.963	219	230
WP_011669921.1	lcl|NZ_RQGH01000026.1_cds_WP_135643098.1_409	26.724	116	230
WP_011669923.1	lcl|NZ_RQGH01000026.1_cds_WP_135643317.1_556	30.334	389	387
WP_011669923.1	lcl|NZ_RQGH01000024.1_cds_WP_135642168.1_2837	28.650	363	387
WP_011669923.1	lcl|NZ_RQGH01000033.1_cds_WP_135644861.1_1439	23.513	353	387
WP_020780103.1	lcl|NZ_RQGH01000009.1_cds_WP_135640812.1_2027	22.677	269	572
WP_020780103.1	lcl|NZ_RQGH01000009.1_cds_WP_135640812.1_2027	22.677	269	572
WP_011669926.1	lcl|NZ_RQGH01000026.1_cds_WP_135643317.1_556	29.052	327	417
