WP_002725873.1	lcl|NZ_AOGY02000051.1_cds_WP_002983174.1_1829	59.701	67	106
WP_011669917.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	81.029	311	318
WP_011669917.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	22.727	330	318
WP_011669917.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	26.837	313	318
WP_011669917.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	21.875	192	318
WP_011669917.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	22.741	321	318
WP_011669919.1	lcl|NZ_AOGY02000065.1_cds_WP_002987246.1_1044	27.755	245	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_039926675.1_1761	33.663	101	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_002982468.1_1758	32.292	96	220
WP_011669919.1	lcl|NZ_AOGY02000011.1_cds_WP_002976383.1_3757	30.088	113	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_002982271.1_1751	28.689	122	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_039926671.1_1752	31.579	95	220
WP_011669919.1	lcl|NZ_AOGY02000065.1_cds_WP_002987474.1_964	34.259	108	220
WP_011669919.1	lcl|NZ_AOGY02000062.1_cds_WP_039926902.1_1180	29.358	109	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_002982483.1_1767	25.532	141	220
WP_011669919.1	lcl|NZ_AOGY02000051.1_cds_WP_002982240.1_1760	27.885	104	220
WP_020780109.1	lcl|NZ_AOGY02000051.1_cds_WP_002982737.1_1816	33.425	362	354
WP_020780109.1	lcl|NZ_AOGY02000051.1_cds_WP_002982292.1_1812	32.386	352	354
WP_020780109.1	lcl|NZ_AOGY02000056.1_cds_WP_002984085.1_1512	33.779	299	354
WP_020780109.1	lcl|NZ_AOGY02000051.1_cds_WP_002982737.1_1816	33.425	362	354
WP_020780109.1	lcl|NZ_AOGY02000051.1_cds_WP_002982292.1_1812	32.386	352	354
WP_020780109.1	lcl|NZ_AOGY02000056.1_cds_WP_002984085.1_1512	33.779	299	354
WP_011669921.1	lcl|NZ_AOGY02000014.1_cds_WP_002976927.1_3414	30.233	215	230
WP_011669921.1	lcl|NZ_AOGY02000014.1_cds_WP_002977021.1_3429	26.496	117	230
WP_011669923.1	lcl|NZ_AOGY02000051.1_cds_WP_002983201.1_1787	36.100	241	387
WP_011669923.1	lcl|NZ_AOGY02000038.1_cds_WP_002980408.1_2519	29.765	383	387
WP_011669923.1	lcl|NZ_AOGY02000051.1_cds_WP_002983212.1_1824	35.319	235	387
WP_011669923.1	lcl|NZ_AOGY02000027.1_cds_WP_002978955.1_2910	25.941	239	387
WP_020780103.1	lcl|NZ_AOGY02000065.1_cds_WP_002987011.1_1096	25.837	209	572
WP_020780103.1	lcl|NZ_AOGY02000014.1_cds_WP_002976927.1_3414	31.746	189	572
WP_020780103.1	lcl|NZ_AOGY02000065.1_cds_WP_002987011.1_1096	25.837	209	572
WP_020780103.1	lcl|NZ_AOGY02000014.1_cds_WP_002976927.1_3414	31.746	189	572
WP_011669926.1	lcl|NZ_AOGY02000051.1_cds_WP_002983201.1_1787	31.548	336	417
WP_011669926.1	lcl|NZ_AOGY02000038.1_cds_WP_002980408.1_2519	29.664	327	417
WP_011669926.1	lcl|NZ_AOGY02000051.1_cds_WP_002983212.1_1824	29.938	324	417
WP_011669926.1	lcl|NZ_AOGY02000051.1_cds_WP_002982954.1_1792	30.588	170	417
WP_011669926.1	lcl|NZ_AOGY02000072.1_cds_WP_002989495.1_387	28.448	232	417
WP_011669926.1	lcl|NZ_AOGY02000027.1_cds_WP_002978955.1_2910	24.164	269	417
WP_020780101.1	lcl|NZ_AOGY02000007.1_cds_WP_002976071.1_3861	27.044	159	342
WP_020780101.1	lcl|NZ_AOGY02000007.1_cds_WP_002976071.1_3861	27.044	159	342
WP_011669928.1	lcl|NZ_AOGY02000065.1_cds_WP_002987011.1_1096	23.005	213	362
WP_011669928.1	lcl|NZ_AOGY02000065.1_cds_WP_002987011.1_1096	23.005	213	362
WP_004779589.1	lcl|NZ_AOGY02000028.1_cds_WP_039926244.1_2814	30.233	172	210
WP_004779589.1	lcl|NZ_AOGY02000062.1_cds_WP_002986579.1_1250	26.852	108	210
