WP_002725873.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	93.902	82	106
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	92.903	310	318
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	58.730	63	318
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	28.112	249	318
WP_011669917.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	23.148	324	318
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	23.273	275	318
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	23.875	289	318
WP_011669917.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	23.708	329	318
WP_011669918.1	lcl|NZ_AFLN01000138.1_cds_WP_000202830.1_1159	42.776	353	361
WP_011669919.1	lcl|NZ_AFLN01000138.1_cds_WP_000282880.1_1120	37.903	124	220
WP_011669919.1	lcl|NZ_AFLN01000156.1_cds_WP_001099029.1_819	27.803	223	220
WP_011669919.1	lcl|NZ_AFLN01000138.1_cds_WP_001068986.1_1141	31.522	92	220
WP_011669919.1	lcl|NZ_AFLN01000117.1_cds_WP_000840858.1_1540	29.808	104	220
WP_011669919.1	lcl|NZ_AFLN01000006.1_cds_WP_000868621.1_3608	29.670	91	220
WP_011669919.1	lcl|NZ_AFLN01000024.1_cds_WP_000262844.1_3299	25.121	207	220
WP_011669919.1	lcl|NZ_AFLN01000268.1_cds_WP_001114267.1_24	26.136	176	220
WP_020780109.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	36.873	339	354
WP_020780109.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	34.663	326	354
WP_020780109.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	34.237	295	354
WP_020780109.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	36.873	339	354
WP_020780109.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	34.663	326	354
WP_020780109.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	34.237	295	354
WP_011669921.1	lcl|NZ_AFLN01000204.1_cds_WP_001014594.1_358	29.577	213	230
WP_011669921.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	32.743	113	230
WP_011669922.1	lcl|NZ_AFLN01000138.1_cds_WP_000698820.1_1156	41.857	614	599
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	37.805	246	387
WP_011669923.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	31.989	372	387
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	33.898	236	387
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	32.700	263	387
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	37.864	206	387
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	26.944	360	387
WP_011669923.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	28.269	283	387
WP_011669923.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	26.168	321	387
WP_011669923.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	24.895	237	387
WP_011669924.1	lcl|NZ_AFLN01000138.1_cds_WP_000698820.1_1156	27.316	626	583
WP_020780103.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	24.841	157	572
WP_020780103.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	32.479	117	572
WP_020780103.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	24.841	157	572
WP_020780103.1	lcl|NZ_AFLN01000120.1_cds_WP_000721859.1_1492	32.479	117	572
WP_011669926.1	lcl|NZ_AFLN01000079.1_cds_WP_001281953.1_1836	29.969	327	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_001198107.1_1191	36.667	270	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_000575178.1_1122	34.749	259	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_000608295.1_1190	33.219	292	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_000346036.1_1161	29.367	395	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_000582222.1_1180	37.850	214	417
WP_011669926.1	lcl|NZ_AFLN01000138.1_cds_WP_000947844.1_1168	28.044	271	417
WP_011669926.1	lcl|NZ_AFLN01000184.1_cds_WP_000538752.1_482	25.130	386	417
WP_011669926.1	lcl|NZ_AFLN01000071.1_cds_WP_001982414.1_1981	24.686	239	417
WP_020780101.1	lcl|NZ_AFLN01000191.1_cds_WP_000870126.1_433	25.503	149	342
WP_020780101.1	lcl|NZ_AFLN01000191.1_cds_WP_000870126.1_433	25.503	149	342
WP_011669928.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	22.308	130	362
WP_011669928.1	lcl|NZ_AFLN01000047.1_cds_WP_000613386.1_2429	22.308	130	362
WP_004779589.1	lcl|NZ_AFLN01000038.1_cds_WP_000012765.1_2674	30.833	120	210
WP_004779550.1	lcl|NZ_AFLN01000138.1_cds_WP_000517242.1_1183	32.941	85	244
WP_004779595.1	lcl|NZ_AFLN01000204.1_cds_WP_001014594.1_358	31.100	209	242
WP_004779595.1	lcl|NZ_AFLN01000138.1_cds_WP_000848239.1_1151	31.092	119	242
WP_011669930.1	lcl|NZ_AFLN01000060.1_cds_WP_000998676.1_2145	31.474	251	255
WP_011669930.1	lcl|NZ_AFLN01000155.1_cds_WP_000566240.1_861	34.884	172	255
WP_011669930.1	lcl|NZ_AFLN01000140.1_cds_WP_000043153.1_1079	26.038	265	255
WP_011669930.1	lcl|NZ_AFLN01000155.1_cds_WP_001968389.1_889	27.757	263	255
WP_011669930.1	lcl|NZ_AFLN01000199.1_cds_WP_000653653.1_381	27.481	262	255
WP_011669930.1	lcl|NZ_AFLN01000059.1_cds_WP_000351752.1_2211	24.164	269	255
WP_011669930.1	lcl|NZ_AFLN01000022.1_cds_WP_000646914.1_3381	27.568	185	255
WP_011669930.1	lcl|NZ_AFLN01000206.1_cds_WP_001069860.1_347	26.220	164	255
WP_011669930.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	27.861	201	255
WP_011669930.1	lcl|NZ_AFLN01000206.1_cds_WP_000800040.1_341	27.320	194	255
WP_011669930.1	lcl|NZ_AFLN01000126.1_cds_WP_000093663.1_1379	23.000	200	255
WP_011669930.1	lcl|NZ_AFLN01000025.1_cds_WP_002146220.1_3254	23.394	218	255
WP_011669930.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	33.333	72	255
WP_011669930.1	lcl|NZ_AFLN01000049.1_cds_WP_001074690.1_2412	24.352	193	255
WP_011669931.1	lcl|NZ_AFLN01000257.1_cds_WP_002185292.1_127	29.091	330	314
WP_004779598.1	lcl|NZ_AFLN01000138.1_cds_WP_001230564.1_1166	36.957	276	282
WP_004779598.1	lcl|NZ_AFLN01000255.1_cds_WP_001011675.1_146	37.979	287	282
WP_004779598.1	lcl|NZ_AFLN01000138.1_cds_WP_000582620.1_1162	32.721	272	282
