WP_002725873.1	lcl|NZ_AOXA01000149.1_cds_WP_000340715.1_2786	93.902	82	106
WP_011669917.1	lcl|NZ_AOXA01000149.1_cds_WP_000410273.1_2785	92.903	310	318
WP_011669917.1	lcl|NZ_AOXA01000149.1_cds_WP_000646253.1_2782	28.112	249	318
WP_011669917.1	lcl|NZ_AOXA01000148.1_cds_WP_000744700.1_2730	23.148	324	318
WP_011669917.1	lcl|NZ_AOXA01000032.1_cds_WP_001033107.1_530	22.180	266	318
WP_011669917.1	lcl|NZ_AOXA01000032.1_cds_WP_000723090.1_479	23.875	289	318
WP_011669917.1	lcl|NZ_AOXA01000149.1_cds_WP_001067558.1_2779	23.708	329	318
WP_011669919.1	lcl|NZ_AOXA01000032.1_cds_WP_000282884.1_483	37.097	124	220
WP_011669919.1	lcl|NZ_AOXA01000174.1_cds_WP_001099029.1_3799	27.803	223	220
WP_011669919.1	lcl|NZ_AOXA01000022.1_cds_WP_000840860.1_269	29.808	104	220
WP_011669919.1	lcl|NZ_AOXA01000149.1_cds_WP_000730131.1_2771	30.928	97	220
WP_011669919.1	lcl|NZ_AOXA01000113.1_cds_WP_000868621.1_1890	29.670	91	220
WP_011669919.1	lcl|NZ_AOXA01000032.1_cds_WP_001114264.1_476	26.136	176	220
WP_011669919.1	lcl|NZ_AOXA01000080.1_cds_WP_002186708.1_1255	25.121	207	220
WP_020780109.1	lcl|NZ_AOXA01000032.1_cds_WP_001033783.1_515	32.102	352	354
WP_020780109.1	lcl|NZ_AOXA01000020.1_cds_WP_001011674.1_246	34.237	295	354
WP_020780109.1	lcl|NZ_AOXA01000032.1_cds_WP_001033783.1_515	32.102	352	354
WP_020780109.1	lcl|NZ_AOXA01000020.1_cds_WP_001011674.1_246	34.237	295	354
WP_011669921.1	lcl|NZ_AOXA01000032.1_cds_WP_000691020.1_518	42.771	166	230
WP_011669921.1	lcl|NZ_AOXA01000125.1_cds_WP_001014597.1_2164	29.577	213	230
WP_011669921.1	lcl|NZ_AOXA01000096.1_cds_WP_000721859.1_1531	32.743	113	230
WP_011669923.1	lcl|NZ_AOXA01000032.1_cds_WP_000331752.1_526	37.805	246	387
WP_011669923.1	lcl|NZ_AOXA01000136.1_cds_WP_001281954.1_2502	31.720	372	387
WP_011669923.1	lcl|NZ_AOXA01000032.1_cds_WP_000172653.1_520	32.016	253	387
WP_011669923.1	lcl|NZ_AOXA01000124.1_cds_WP_000538749.1_2130	26.168	321	387
WP_011669923.1	lcl|NZ_AOXA01000069.1_cds_WP_001982414.1_1062	24.895	237	387
WP_020780103.1	lcl|NZ_AOXA01000032.1_cds_WP_000691020.1_518	35.802	243	572
WP_020780103.1	lcl|NZ_AOXA01000159.1_cds_WP_000613393.1_3279	22.280	193	572
WP_020780103.1	lcl|NZ_AOXA01000096.1_cds_WP_000721859.1_1531	32.479	117	572
WP_020780103.1	lcl|NZ_AOXA01000032.1_cds_WP_000691020.1_518	35.802	243	572
WP_020780103.1	lcl|NZ_AOXA01000159.1_cds_WP_000613393.1_3279	22.280	193	572
WP_020780103.1	lcl|NZ_AOXA01000096.1_cds_WP_000721859.1_1531	32.479	117	572
WP_011669926.1	lcl|NZ_AOXA01000136.1_cds_WP_001281954.1_2502	29.664	327	417
WP_011669926.1	lcl|NZ_AOXA01000032.1_cds_WP_000331752.1_526	37.850	214	417
