WP_002725873.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	91.463	82	106
WP_011669917.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	92.581	310	318
WP_011669917.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.711	249	318
WP_011669917.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	23.148	324	318
WP_011669917.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.776	281	318
WP_011669919.1	lcl|NZ_MVIT01000032.1_cds_WP_082292626.1_3336	28.755	233	220
WP_011669919.1	lcl|NZ_MVIT01000065.1_cds_WP_082293065.1_885	25.592	211	220
WP_011669919.1	lcl|NZ_MVIT01000051.1_cds_WP_020766335.1_2430	31.731	104	220
WP_011669919.1	lcl|NZ_MVIT01000041.1_cds_WP_004751232.1_2644	30.769	91	220
WP_011669919.1	lcl|NZ_MVIT01000032.1_cds_WP_002101546.1_3337	27.273	110	220
WP_011669919.1	lcl|NZ_MVIT01000077.1_cds_WP_004754319.1_1457	24.638	207	220
WP_020780109.1	lcl|NZ_MVIT01000036.1_cds_WP_016753330.1_3384	32.386	352	354
WP_020780109.1	lcl|NZ_MVIT01000071.1_cds_WP_004771496.1_3829	34.629	283	354
WP_020780109.1	lcl|NZ_MVIT01000036.1_cds_WP_082292653.1_3390	28.387	310	354
WP_020780109.1	lcl|NZ_MVIT01000036.1_cds_WP_016753330.1_3384	32.386	352	354
WP_020780109.1	lcl|NZ_MVIT01000071.1_cds_WP_004771496.1_3829	34.629	283	354
WP_020780109.1	lcl|NZ_MVIT01000036.1_cds_WP_082292653.1_3390	28.387	310	354
WP_011669921.1	lcl|NZ_MVIT01000070.1_cds_WP_082293181.1_1207	41.566	166	230
WP_011669921.1	lcl|NZ_MVIT01000062.1_cds_WP_082293000.1_1091	28.302	212	230
WP_011669921.1	lcl|NZ_MVIT01000036.1_cds_WP_000440092.1_3389	23.276	232	230
WP_011669921.1	lcl|NZ_MVIT01000075.1_cds_WP_004753115.1_2767	31.858	113	230
WP_011669923.1	lcl|NZ_MVIT01000060.1_cds_WP_004754030.1_1564	32.432	370	387
WP_011669923.1	lcl|NZ_MVIT01000044.1_cds_WP_082292711.1_2675	33.475	236	387
WP_011669923.1	lcl|NZ_MVIT01000071.1_cds_WP_016560426.1_3871	34.310	239	387
WP_011669923.1	lcl|NZ_MVIT01000044.1_cds_WP_082292712.1_2676	37.379	206	387
WP_011669923.1	lcl|NZ_MVIT01000036.1_cds_WP_082292654.1_3392	32.700	263	387
