WP_002725873.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	93.902	82	106
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	92.903	310	318
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	58.730	63	318
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	28.112	249	318
WP_011669917.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	23.148	324	318
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	23.273	275	318
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	23.875	289	318
WP_011669917.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	23.708	329	318
WP_011669918.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000202830.1_576	42.776	353	361
WP_011669919.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000282880.1_615	37.903	124	220
WP_011669919.1	lcl|NZ_JAGGCF010000026.1_cds_WP_001099029.1_2681	27.803	223	220
WP_011669919.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001068986.1_594	31.522	92	220
WP_011669919.1	lcl|NZ_JAGGCF010000039.1_cds_WP_000840858.1_3194	29.808	104	220
WP_011669919.1	lcl|NZ_JAGGCF010000021.1_cds_WP_000868621.1_2422	29.670	91	220
WP_011669919.1	lcl|NZ_JAGGCF010000016.1_cds_WP_000262844.1_2048	25.121	207	220
WP_011669919.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001114267.1_622	26.136	176	220
WP_020780109.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001230564.1_569	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582618.1_573	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCF010000024.1_cds_WP_001011675.1_2606	34.237	295	354
WP_020780109.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001230564.1_569	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582618.1_573	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCF010000024.1_cds_WP_001011675.1_2606	34.237	295	354
WP_011669921.1	lcl|NZ_JAGGCF010000016.1_cds_WP_001014594.1_2008	29.577	213	230
WP_011669921.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000721859.1_819	32.743	113	230
WP_011669922.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000698820.1_579	41.857	614	599
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	37.805	246	387
WP_011669923.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001281953.1_2815	31.989	372	387
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000608295.1_545	33.898	236	387
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000947844.1_567	32.700	263	387
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001198107.1_544	37.864	206	387
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000346036.1_574	26.944	360	387
WP_011669923.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000575178.1_613	28.269	283	387
WP_011669923.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000538752.1_837	26.168	321	387
WP_011669923.1	lcl|NZ_JAGGCF010000013.1_cds_WP_001982414.1_1784	24.895	237	387
WP_011669924.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000698820.1_579	27.316	626	583
WP_020780103.1	lcl|NZ_JAGGCF010000012.1_cds_WP_000613386.1_1692	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000721859.1_819	32.479	117	572
WP_020780103.1	lcl|NZ_JAGGCF010000012.1_cds_WP_000613386.1_1692	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000721859.1_819	32.479	117	572
WP_011669926.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001281953.1_2815	29.969	327	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001198107.1_544	36.667	270	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000575178.1_613	34.749	259	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000608295.1_545	33.219	292	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000346036.1_574	29.367	395	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	37.850	214	417
WP_011669926.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000947844.1_567	28.044	271	417
WP_011669926.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000538752.1_837	25.130	386	417
WP_011669926.1	lcl|NZ_JAGGCF010000013.1_cds_WP_001982414.1_1784	24.686	239	417
WP_020780101.1	lcl|NZ_JAGGCF010000034.1_cds_WP_000870126.1_3046	25.503	149	342
WP_020780101.1	lcl|NZ_JAGGCF010000034.1_cds_WP_000870126.1_3046	25.503	149	342
WP_011669928.1	lcl|NZ_JAGGCF010000012.1_cds_WP_000613386.1_1692	22.308	130	362
WP_011669928.1	lcl|NZ_JAGGCF010000012.1_cds_WP_000613386.1_1692	22.308	130	362
WP_004779589.1	lcl|NZ_JAGGCF010000030.1_cds_WP_000012765.1_2859	30.833	120	210
WP_004779550.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000517242.1_552	32.941	85	244
WP_004779595.1	lcl|NZ_JAGGCF010000016.1_cds_WP_001014594.1_2008	31.100	209	242
WP_004779595.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000848239.1_584	31.092	119	242
WP_011669930.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000998676.1_1218	31.474	251	255
WP_011669930.1	lcl|NZ_JAGGCF010000001.1_cds_WP_000566240.1_67	34.884	172	255
WP_011669930.1	lcl|NZ_JAGGCF010000027.1_cds_WP_000043153.1_2712	26.038	265	255
WP_011669930.1	lcl|NZ_JAGGCF010000001.1_cds_WP_001968389.1_95	27.757	263	255
WP_011669930.1	lcl|NZ_JAGGCF010000033.1_cds_WP_000653653.1_3008	27.481	262	255
WP_011669930.1	lcl|NZ_JAGGCF010000017.1_cds_WP_000351752.1_2076	24.164	269	255
WP_011669930.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000646914.1_1360	27.568	185	255
WP_011669930.1	lcl|NZ_JAGGCF010000001.1_cds_WP_001069860.1_30	26.220	164	255
WP_011669930.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	27.861	201	255
WP_011669930.1	lcl|NZ_JAGGCF010000001.1_cds_WP_000800040.1_24	27.320	194	255
WP_011669930.1	lcl|NZ_JAGGCF010000011.1_cds_WP_000093663.1_1569	23.000	200	255
WP_011669930.1	lcl|NZ_JAGGCF010000010.1_cds_J6378_RS07265_1454	23.394	218	255
WP_011669930.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	33.333	72	255
WP_011669930.1	lcl|NZ_JAGGCF010000015.1_cds_WP_001074690.1_1931	24.352	193	255
WP_011669931.1	lcl|NZ_JAGGCF010000002.1_cds_WP_002185292.1_441	29.091	330	314
WP_004779598.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001230564.1_569	36.957	276	282
WP_004779598.1	lcl|NZ_JAGGCF010000024.1_cds_WP_001011675.1_2606	37.979	287	282
WP_004779598.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582618.1_573	32.721	272	282
WP_011669932.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001281953.1_2815	38.155	401	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	33.245	376	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000608295.1_545	31.989	372	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000575178.1_613	28.455	369	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001198107.1_544	30.769	390	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000947844.1_567	27.586	377	401
WP_011669932.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000346036.1_574	26.509	381	401
WP_011669932.1	lcl|NZ_JAGGCF010000013.1_cds_WP_001982414.1_1784	24.490	392	401
WP_011669932.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000538752.1_837	27.297	381	401
WP_011669933.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000172202.1_905	30.769	364	568
WP_011669933.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000834715.1_560	26.866	402	568
WP_011669933.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000667646.1_862	32.051	234	568
WP_011669933.1	lcl|NZ_JAGGCF010000032.1_cds_WP_000828455.1_2970	32.212	208	568
WP_011669933.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000942282.1_919	33.663	202	568
WP_011669933.1	lcl|NZ_JAGGCF010000001.1_cds_WP_000666552.1_153	31.351	185	568
WP_011669933.1	lcl|NZ_JAGGCF010000012.1_cds_WP_001161019.1_1655	30.570	193	568
WP_011669933.1	lcl|NZ_JAGGCF010000064.1_cds_WP_000675807.1_3681	30.769	195	568
WP_011669933.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000047473.1_2319	33.505	194	568
WP_011669933.1	lcl|NZ_JAGGCF010000004.1_cds_WP_000510777.1_725	29.949	197	568
WP_011669933.1	lcl|NZ_JAGGCF010000026.1_cds_WP_000184524.1_2669	31.606	193	568
WP_011669933.1	lcl|NZ_JAGGCF010000037.1_cds_WP_000536762.1_3140	32.484	157	568
