WP_002725873.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958675.1_569	62.162	74	106
WP_011669917.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	84.026	313	318
WP_011669917.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	22.727	330	318
WP_011669917.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	27.542	236	318
WP_011669917.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	23.077	169	318
WP_011669917.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	23.006	326	318
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958599.1_636	35.135	111	220
WP_011669919.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959097.1_1212	25.974	154	220
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958602.1_639	32.979	94	220
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958572.1_608	25.751	233	220
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958679.1_631	31.298	131	220
WP_011669919.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958754.1_815	30.526	95	220
WP_011669919.1	lcl|NZ_BFAZ01000009.1_cds_WP_167396539.1_3300	31.193	109	220
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958606.1_644	29.787	94	220
WP_011669919.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959030.1_1129	32.407	108	220
WP_011669919.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958600.1_637	29.126	103	220
WP_020780109.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958553.1_589	35.843	332	354
WP_020780109.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958543.1_578	30.966	352	354
WP_020780109.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959692.1_1860	35.082	305	354
WP_020780109.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958553.1_589	35.843	332	354
WP_020780109.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958543.1_578	30.966	352	354
WP_020780109.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959692.1_1860	35.082	305	354
WP_011669921.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960219.1_2524	31.507	219	230
WP_011669921.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960208.1_2509	33.898	59	230
WP_011669923.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	47.668	386	387
WP_011669923.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	30.848	389	387
WP_011669923.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	29.714	350	387
WP_011669923.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	27.701	361	387
WP_011669923.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	22.727	352	387
WP_020780103.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	23.256	215	572
WP_020780103.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960433.1_2784	33.333	66	572
WP_020780103.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	23.256	215	572
WP_020780103.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960433.1_2784	33.333	66	572
WP_011669926.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	37.109	256	417
WP_011669926.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	30.351	313	417
WP_011669926.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	28.440	327	417
WP_011669926.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	28.889	360	417
WP_011669926.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	29.439	214	417
WP_011669926.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	25.738	237	417
WP_020780101.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960644.1_3037	24.402	209	342
WP_020780101.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960644.1_3037	24.402	209	342
WP_011669928.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	23.041	217	362
WP_011669928.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	23.041	217	362
WP_004779589.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918472.1_3104	31.613	155	210
WP_004779589.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961072.1_3344	32.353	136	210
WP_004779589.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960799.1_3218	27.778	108	210
WP_004779589.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918443.1_2803	27.206	136	210
WP_004779550.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959904.1_2138	37.879	66	244
WP_004779595.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960219.1_2524	25.000	244	242
WP_004779595.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960208.1_2509	28.571	112	242
WP_011669930.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961062.1_3333	29.249	253	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960347.1_2676	29.365	252	255
WP_011669930.1	lcl|NZ_BFAZ01000008.1_cds_WP_100727124.1_1461	28.800	250	255
WP_011669930.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959256.1_1054	27.668	253	255
WP_011669930.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959377.1_1523	26.538	260	255
WP_011669930.1	lcl|NZ_BFAZ01000003.1_cds_WP_167396499.1_602	26.556	241	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960322.1_2647	25.735	272	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959876.1_2110	29.189	185	255
WP_011669930.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958613.1_652	25.185	270	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959826.1_2048	27.273	253	255
WP_011669930.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959353.1_1493	28.409	176	255
WP_011669930.1	lcl|NZ_BFAZ01000006.1_cds_WP_108958975.1_1061	25.789	190	255
WP_011669930.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	28.019	207	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960516.1_2882	23.404	188	255
WP_011669930.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959372.1_1517	24.500	200	255
WP_011669930.1	lcl|NZ_BFAZ01000010.1_cds_WP_108961052.1_3320	22.321	112	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	36.232	69	255
WP_011669930.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959457.1_1625	21.359	206	255
WP_011669930.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960199.1_2499	24.837	153	255
WP_011669931.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960476.1_2832	31.464	321	314
WP_011669931.1	lcl|NZ_BFAZ01000009.1_cds_WP_174705065.1_3257	28.475	295	314
WP_011669931.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958875.1_972	26.257	179	314
WP_004779598.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958553.1_589	36.531	271	282
WP_004779598.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959692.1_1860	34.470	264	282
WP_004779598.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958543.1_578	33.562	292	282
WP_011669932.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	36.658	401	401
WP_011669932.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	34.635	384	401
WP_011669932.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	38.235	238	401
WP_011669932.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	30.208	288	401
WP_011669932.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959553.1_1694	27.654	358	401
WP_011669932.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	24.427	393	401
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959709.1_1887	34.909	275	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960314.1_2638	31.868	273	568
WP_011669933.1	lcl|NZ_BFAZ01000003.1_cds_WP_245918236.1_573	34.101	217	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960084.1_2358	33.971	209	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960082.1_2356	28.659	328	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960366.1_2699	32.870	216	568
WP_011669933.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958746.1_807	29.817	218	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959313.1_1439	31.633	196	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960159.1_2447	31.034	203	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959381.1_1528	29.500	200	568
WP_011669933.1	lcl|NZ_BFAZ01000001.1_cds_WP_108958119.1_107	32.673	202	568
WP_011669933.1	lcl|NZ_BFAZ01000004.1_cds_WP_108958698.1_751	31.633	196	568
WP_011669933.1	lcl|NZ_BFAZ01000002.1_cds_WP_108958176.1_164	27.041	196	568
WP_011669933.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959262.1_1159	30.208	192	568
WP_011669933.1	lcl|NZ_BFAZ01000004.1_cds_WP_100726759.1_784	31.138	167	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960850.1_3278	26.804	194	568
WP_011669933.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959238.1_1374	28.342	187	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959321.1_1447	26.154	195	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960067.1_2339	29.082	196	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959443.1_1605	27.568	185	568
WP_011669933.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958856.1_951	27.941	204	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959444.1_1606	31.527	203	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959444.1_1606	25.521	192	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960912.1_2021	28.994	169	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960912.1_2021	26.316	209	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959970.1_2218	26.506	166	568
WP_011669933.1	lcl|NZ_BFAZ01000002.1_cds_WP_108958361.1_404	30.818	159	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959774.1_1973	28.505	214	568
WP_011669933.1	lcl|NZ_BFAZ01000009.1_cds_WP_245918500.1_2383	29.744	195	568
WP_011669933.1	lcl|NZ_BFAZ01000008.1_cds_WP_108959391.1_1540	28.095	210	568
