WP_002725873.1	lcl|NZ_JADDVX010000006.1_cds_WP_002725873.1_3010	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVX010000031.1_cds_WP_032856387.1_1629	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVX010000006.1_cds_WP_002742128.1_2919	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733661.1_2939	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVX010000019.1_cds_WP_002731944.1_735	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVX010000010.1_cds_WP_002726501.1_65	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733618.1_2912	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVX010000061.1_cds_WP_016749129.1_2789	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740726.1_2962	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVX010000026.1_cds_WP_002730849.1_1257	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740726.1_2962	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVX010000026.1_cds_WP_002730849.1_1257	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVX010000032.1_cds_WP_002738760.1_1670	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVX010000013.1_cds_WP_002723863.1_310	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733600.1_2948	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVX010000077.1_cds_WP_004278354.1_3077	28.550	655	599
