WP_002725873.1	lcl|NZ_LMXK01000072.1_cds_WP_000340715.1_2600	93.902	82	106
WP_011669917.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	92.903	310	318
WP_011669917.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	28.112	249	318
WP_011669917.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	23.148	324	318
WP_011669917.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	22.180	266	318
WP_011669917.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	23.875	289	318
WP_011669917.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	23.708	329	318
WP_011669919.1	lcl|NZ_LMXK01000003.1_cds_WP_000282884.1_246	37.097	124	220
WP_011669919.1	lcl|NZ_LMXK01000051.1_cds_WP_001099029.1_2139	27.803	223	220
WP_011669919.1	lcl|NZ_LMXK01000090.1_cds_WP_000840860.1_2893	29.808	104	220
WP_011669919.1	lcl|NZ_LMXK01000072.1_cds_WP_000730131.1_2585	30.928	97	220
WP_011669919.1	lcl|NZ_LMXK01000014.1_cds_WP_000868621.1_855	29.670	91	220
WP_011669919.1	lcl|NZ_LMXK01000003.1_cds_WP_001114264.1_239	26.136	176	220
WP_011669919.1	lcl|NZ_LMXK01000173.1_cds_WP_002186708.1_3650	25.121	207	220
WP_020780109.1	lcl|NZ_LMXK01000003.1_cds_WP_001033783.1_278	32.102	352	354
WP_020780109.1	lcl|NZ_LMXK01000076.1_cds_WP_001011674.1_2656	34.237	295	354
WP_020780109.1	lcl|NZ_LMXK01000003.1_cds_WP_001033783.1_278	32.102	352	354
WP_020780109.1	lcl|NZ_LMXK01000076.1_cds_WP_001011674.1_2656	34.237	295	354
WP_011669921.1	lcl|NZ_LMXK01000003.1_cds_WP_000691020.1_281	42.771	166	230
WP_011669921.1	lcl|NZ_LMXK01000077.1_cds_WP_001014597.1_2669	29.577	213	230
WP_011669921.1	lcl|NZ_LMXK01000059.1_cds_WP_000721859.1_2333	32.743	113	230
WP_011669923.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	37.805	246	387
WP_011669923.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	31.989	372	387
WP_011669923.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	32.016	253	387
WP_011669923.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	26.168	321	387
WP_011669923.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	24.895	237	387
WP_020780103.1	lcl|NZ_LMXK01000003.1_cds_WP_000691020.1_281	35.802	243	572
WP_020780103.1	lcl|NZ_LMXK01000005.1_cds_WP_000613393.1_381	22.280	193	572
WP_020780103.1	lcl|NZ_LMXK01000059.1_cds_WP_000721859.1_2333	32.479	117	572
WP_020780103.1	lcl|NZ_LMXK01000003.1_cds_WP_000691020.1_281	35.802	243	572
WP_020780103.1	lcl|NZ_LMXK01000005.1_cds_WP_000613393.1_381	22.280	193	572
WP_020780103.1	lcl|NZ_LMXK01000059.1_cds_WP_000721859.1_2333	32.479	117	572
WP_011669926.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	29.969	327	417
WP_011669926.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	37.850	214	417
WP_011669926.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	29.938	324	417
WP_011669926.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	25.258	388	417
WP_011669926.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	24.686	239	417
WP_004779587.1	lcl|NZ_LMXK01000003.1_cds_WP_001975371.1_277	27.857	140	181
WP_004779587.1	lcl|NZ_LMXK01000085.1_cds_WP_000242331.1_2824	24.176	91	181
WP_020780101.1	lcl|NZ_LMXK01000160.1_cds_WP_000870123.1_3570	25.503	149	342
WP_020780101.1	lcl|NZ_LMXK01000160.1_cds_WP_000870123.1_3570	25.503	149	342
WP_011669928.1	lcl|NZ_LMXK01000005.1_cds_WP_000613393.1_381	22.308	130	362
WP_011669928.1	lcl|NZ_LMXK01000005.1_cds_WP_000613393.1_381	22.308	130	362
WP_004779589.1	lcl|NZ_LMXK01000004.1_cds_WP_000012760.1_318	30.833	120	210
WP_004779550.1	lcl|NZ_LMXK01000072.1_cds_WP_000517241.1_2586	31.765	85	244
WP_004779595.1	lcl|NZ_LMXK01000003.1_cds_WP_000691020.1_281	33.043	230	242
WP_004779595.1	lcl|NZ_LMXK01000077.1_cds_WP_001014597.1_2669	31.100	209	242
WP_011669930.1	lcl|NZ_LMXK01000062.1_cds_WP_000998676.1_2387	31.474	251	255
WP_011669930.1	lcl|NZ_LMXK01000003.1_cds_WP_000412931.1_271	28.846	260	255
WP_011669930.1	lcl|NZ_LMXK01000036.1_cds_WP_000566240.1_1710	34.884	172	255
WP_011669930.1	lcl|NZ_LMXK01000081.1_cds_WP_000043152.1_2757	26.415	265	255
WP_011669930.1	lcl|NZ_LMXK01000036.1_cds_WP_002080077.1_1738	27.376	263	255
WP_011669930.1	lcl|NZ_LMXK01000082.1_cds_WP_000653652.1_2767	27.481	262	255
WP_011669930.1	lcl|NZ_LMXK01000019.1_cds_WP_060762717.1_1058	24.907	269	255
WP_011669930.1	lcl|NZ_LMXK01000003.1_cds_WP_000750438.1_267	23.622	254	255
WP_011669930.1	lcl|NZ_LMXK01000002.1_cds_WP_000646908.1_194	27.568	185	255
WP_011669930.1	lcl|NZ_LMXK01000027.1_cds_WP_001069862.1_1390	26.220	164	255
WP_011669930.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	27.861	201	255
WP_011669930.1	lcl|NZ_LMXK01000027.1_cds_WP_002067215.1_1396	27.320	194	255
WP_011669930.1	lcl|NZ_LMXK01000088.1_cds_WP_000093664.1_2859	23.000	200	255
WP_011669930.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	33.333	72	255
WP_011669930.1	lcl|NZ_LMXK01000010.1_cds_WP_001074690.1_632	24.352	193	255
WP_011669930.1	lcl|NZ_LMXK01000168.1_cds_LA733_RS18305_3621	23.697	211	255
WP_011669931.1	lcl|NZ_LMXK01000008.1_cds_WP_002185292.1_515	29.091	330	314
WP_011669931.1	lcl|NZ_LMXK01000003.1_cds_WP_000952993.1_282	25.121	207	314
WP_004779598.1	lcl|NZ_LMXK01000076.1_cds_WP_001011674.1_2656	37.979	287	282
WP_004779598.1	lcl|NZ_LMXK01000003.1_cds_WP_001033783.1_278	34.812	293	282
WP_011669932.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	38.155	401	401
WP_011669932.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	30.941	404	401
WP_011669932.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	33.777	376	401
WP_011669932.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	24.490	392	401
WP_011669932.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	27.297	381	401
WP_011669933.1	lcl|NZ_LMXK01000037.1_cds_WP_000172203.1_1760	30.769	364	568
WP_011669933.1	lcl|NZ_LMXK01000097.1_cds_WP_000667646.1_3007	32.051	234	568
WP_011669933.1	lcl|NZ_LMXK01000003.1_cds_WP_001035839.1_286	31.481	216	568
WP_011669933.1	lcl|NZ_LMXK01000002.1_cds_WP_000828458.1_135	32.692	208	568
WP_011669933.1	lcl|NZ_LMXK01000037.1_cds_LA733_RS08815_1746	33.663	202	568
WP_011669933.1	lcl|NZ_LMXK01000106.1_cds_WP_000666552.1_3128	31.351	185	568
WP_011669933.1	lcl|NZ_LMXK01000115.1_cds_WP_001161020.1_3220	30.570	193	568
WP_011669933.1	lcl|NZ_LMXK01000117.1_cds_WP_000651459.1_3240	30.769	195	568
WP_011669933.1	lcl|NZ_LMXK01000001.1_cds_WP_000047473.1_105	33.505	194	568
WP_011669933.1	lcl|NZ_LMXK01000055.1_cds_WP_000510777.1_2242	29.949	197	568
WP_011669933.1	lcl|NZ_LMXK01000051.1_cds_WP_000184524.1_2127	31.606	193	568
WP_011669933.1	lcl|NZ_LMXK01000068.1_cds_WP_000536754.1_2519	33.333	153	568
WP_011669933.1	lcl|NZ_LMXK01000102.1_cds_WP_000619176.1_3066	29.897	194	568
WP_011669933.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	31.720	186	568
WP_011669933.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	27.315	216	568
WP_011669933.1	lcl|NZ_LMXK01000026.1_cds_WP_000433117.1_1333	28.108	185	568
