WP_002725873.1	lcl|NZ_AOVN01000083.1_cds_WP_000340715.1_2025	93.902	82	106
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	92.903	310	318
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_000093099.1_2004	58.730	63	318
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	28.112	249	318
WP_011669917.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	23.148	324	318
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	23.273	275	318
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	23.875	289	318
WP_011669917.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	23.708	329	318
WP_011669918.1	lcl|NZ_AOVN01000083.1_cds_WP_000202830.1_1985	42.776	353	361
WP_011669919.1	lcl|NZ_AOVN01000083.1_cds_WP_000282880.1_1946	37.903	124	220
WP_011669919.1	lcl|NZ_AOVN01000076.1_cds_WP_001099029.1_1557	27.803	223	220
WP_011669919.1	lcl|NZ_AOVN01000083.1_cds_WP_001068986.1_1967	31.522	92	220
WP_011669919.1	lcl|NZ_AOVN01000046.1_cds_WP_000840858.1_972	29.808	104	220
WP_011669919.1	lcl|NZ_AOVN01000079.1_cds_WP_000868621.1_1730	29.670	91	220
WP_011669919.1	lcl|NZ_AOVN01000144.1_cds_WP_000262844.1_3720	25.121	207	220
WP_011669919.1	lcl|NZ_AOVN01000083.1_cds_WP_001114267.1_1939	26.136	176	220
WP_020780109.1	lcl|NZ_AOVN01000083.1_cds_WP_001230564.1_1992	36.873	339	354
WP_020780109.1	lcl|NZ_AOVN01000083.1_cds_WP_000582618.1_1988	34.663	326	354
WP_020780109.1	lcl|NZ_AOVN01000011.1_cds_WP_001011675.1_47	34.237	295	354
WP_020780109.1	lcl|NZ_AOVN01000083.1_cds_WP_001230564.1_1992	36.873	339	354
WP_020780109.1	lcl|NZ_AOVN01000083.1_cds_WP_000582618.1_1988	34.663	326	354
WP_020780109.1	lcl|NZ_AOVN01000011.1_cds_WP_001011675.1_47	34.237	295	354
WP_011669921.1	lcl|NZ_AOVN01000144.1_cds_WP_001014594.1_3760	29.577	213	230
WP_011669921.1	lcl|NZ_AOVN01000066.1_cds_WP_000721859.1_1315	32.743	113	230
WP_011669922.1	lcl|NZ_AOVN01000083.1_cds_WP_000698820.1_1982	41.857	614	599
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_000582222.1_2006	37.805	246	387
WP_011669923.1	lcl|NZ_AOVN01000126.1_cds_WP_001281953.1_3181	31.989	372	387
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_000608295.1_2016	33.898	236	387
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_000947844.1_1994	32.700	263	387
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_001198107.1_2017	37.864	206	387
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_000346036.1_1987	26.944	360	387
WP_011669923.1	lcl|NZ_AOVN01000083.1_cds_WP_000575178.1_1948	28.269	283	387
WP_011669923.1	lcl|NZ_AOVN01000128.1_cds_WP_000538752.1_3220	26.168	321	387
WP_011669923.1	lcl|NZ_AOVN01000017.1_cds_WP_001982414.1_183	24.895	237	387
WP_011669924.1	lcl|NZ_AOVN01000083.1_cds_WP_000698820.1_1982	27.316	626	583
WP_020780103.1	lcl|NZ_AOVN01000078.1_cds_WP_000613386.1_1680	24.841	157	572
WP_020780103.1	lcl|NZ_AOVN01000066.1_cds_WP_000721859.1_1315	32.479	117	572
WP_020780103.1	lcl|NZ_AOVN01000078.1_cds_WP_000613386.1_1680	24.841	157	572
WP_020780103.1	lcl|NZ_AOVN01000066.1_cds_WP_000721859.1_1315	32.479	117	572
WP_011669926.1	lcl|NZ_AOVN01000126.1_cds_WP_001281953.1_3181	29.969	327	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_001198107.1_2017	36.667	270	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_000575178.1_1948	34.749	259	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_000608295.1_2016	33.219	292	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_000346036.1_1987	29.367	395	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_000582222.1_2006	37.850	214	417
WP_011669926.1	lcl|NZ_AOVN01000083.1_cds_WP_000947844.1_1994	28.044	271	417
WP_011669926.1	lcl|NZ_AOVN01000128.1_cds_WP_000538752.1_3220	25.130	386	417
WP_011669926.1	lcl|NZ_AOVN01000017.1_cds_WP_001982414.1_183	24.686	239	417
WP_020780101.1	lcl|NZ_AOVN01000102.1_cds_WP_000870126.1_2449	25.503	149	342
WP_020780101.1	lcl|NZ_AOVN01000102.1_cds_WP_000870126.1_2449	25.503	149	342
WP_011669928.1	lcl|NZ_AOVN01000078.1_cds_WP_000613386.1_1680	22.308	130	362
WP_011669928.1	lcl|NZ_AOVN01000078.1_cds_WP_000613386.1_1680	22.308	130	362
WP_004779589.1	lcl|NZ_AOVN01000116.1_cds_WP_000012765.1_2929	30.833	120	210
WP_004779550.1	lcl|NZ_AOVN01000083.1_cds_WP_000517242.1_2009	32.941	85	244
WP_004779595.1	lcl|NZ_AOVN01000144.1_cds_WP_001014594.1_3760	31.100	209	242
WP_004779595.1	lcl|NZ_AOVN01000083.1_cds_WP_000848239.1_1977	31.092	119	242
WP_011669930.1	lcl|NZ_AOVN01000043.1_cds_WP_000998676.1_823	31.474	251	255
WP_011669930.1	lcl|NZ_AOVN01000129.1_cds_WP_000566240.1_3288	34.884	172	255
WP_011669930.1	lcl|NZ_AOVN01000067.1_cds_WP_000043153.1_1326	26.038	265	255
WP_011669930.1	lcl|NZ_AOVN01000129.1_cds_WP_001968389.1_3260	27.757	263	255
WP_011669930.1	lcl|NZ_AOVN01000014.1_cds_WP_000653653.1_119	27.481	262	255
WP_011669930.1	lcl|NZ_AOVN01000042.1_cds_WP_000351752.1_791	24.164	269	255
