WP_002725873.1	lcl|NZ_JQQD01000035.1_cds_WP_000340715.1_1050	93.902	82	106
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	92.903	310	318
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_000093099.1_1029	58.730	63	318
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	27.711	249	318
WP_011669917.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	23.148	324	318
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	23.273	275	318
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	23.875	289	318
WP_011669917.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	23.708	329	318
WP_011669918.1	lcl|NZ_JQQD01000035.1_cds_WP_000202827.1_1010	42.776	353	361
WP_011669919.1	lcl|NZ_JQQD01000035.1_cds_WP_000282884.1_971	37.097	124	220
WP_011669919.1	lcl|NZ_JQQD01000063.1_cds_WP_001099037.1_1887	27.354	223	220
WP_011669919.1	lcl|NZ_JQQD01000035.1_cds_WP_001068986.1_992	31.522	92	220
WP_011669919.1	lcl|NZ_JQQD01000003.1_cds_WP_000840860.1_34	29.808	104	220
WP_011669919.1	lcl|NZ_JQQD01000002.1_cds_WP_000868624.1_17	29.670	91	220
WP_011669919.1	lcl|NZ_JQQD01000035.1_cds_WP_001114264.1_964	26.136	176	220
WP_011669919.1	lcl|NZ_JQQD01000096.1_cds_WP_000262844.1_2552	25.121	207	220
WP_020780109.1	lcl|NZ_JQQD01000035.1_cds_WP_001230565.1_1017	36.012	336	354
WP_020780109.1	lcl|NZ_JQQD01000035.1_cds_WP_000582615.1_1013	34.663	326	354
WP_020780109.1	lcl|NZ_JQQD01000122.1_cds_WP_001011674.1_2900	34.237	295	354
WP_020780109.1	lcl|NZ_JQQD01000035.1_cds_WP_001230565.1_1017	36.012	336	354
WP_020780109.1	lcl|NZ_JQQD01000035.1_cds_WP_000582615.1_1013	34.663	326	354
WP_020780109.1	lcl|NZ_JQQD01000122.1_cds_WP_001011674.1_2900	34.237	295	354
WP_011669921.1	lcl|NZ_JQQD01000018.1_cds_WP_000696060.1_445	42.771	166	230
WP_011669921.1	lcl|NZ_JQQD01000203.1_cds_WP_061250407.1_3713	29.577	213	230
WP_011669921.1	lcl|NZ_JQQD01000047.1_cds_WP_000721859.1_1425	32.743	113	230
WP_011669922.1	lcl|NZ_JQQD01000035.1_cds_WP_061261802.1_1007	42.020	614	599
WP_011669923.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	31.989	372	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	37.398	246	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	33.898	236	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	32.700	263	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	37.864	206	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	26.944	360	387
WP_011669923.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	28.269	283	387
WP_011669923.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	26.168	321	387
WP_011669923.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	24.895	237	387
WP_011669924.1	lcl|NZ_JQQD01000035.1_cds_WP_061261802.1_1007	27.316	626	583
WP_020780103.1	lcl|NZ_JQQD01000018.1_cds_WP_000696060.1_445	35.656	244	572
WP_020780103.1	lcl|NZ_JQQD01000040.1_cds_WP_000613385.1_1282	24.841	157	572
WP_020780103.1	lcl|NZ_JQQD01000047.1_cds_WP_000721859.1_1425	32.479	117	572
WP_020780103.1	lcl|NZ_JQQD01000018.1_cds_WP_000696060.1_445	35.656	244	572
WP_020780103.1	lcl|NZ_JQQD01000040.1_cds_WP_000613385.1_1282	24.841	157	572
WP_020780103.1	lcl|NZ_JQQD01000047.1_cds_WP_000721859.1_1425	32.479	117	572
WP_011669926.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	29.969	327	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	36.667	270	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	34.749	259	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	33.219	292	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	29.367	395	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	37.736	212	417
WP_011669926.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	28.044	271	417
WP_011669926.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	25.258	388	417
WP_011669926.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	24.686	239	417
WP_020780101.1	lcl|NZ_JQQD01000177.1_cds_WP_000870126.1_3520	25.503	149	342
WP_020780101.1	lcl|NZ_JQQD01000177.1_cds_WP_000870126.1_3520	25.503	149	342
WP_011669928.1	lcl|NZ_JQQD01000040.1_cds_WP_000613385.1_1282	22.308	130	362
WP_011669928.1	lcl|NZ_JQQD01000040.1_cds_WP_000613385.1_1282	22.308	130	362
WP_004779589.1	lcl|NZ_JQQD01000151.1_cds_WP_000482996.1_3231	31.373	102	210
WP_004779589.1	lcl|NZ_JQQD01000006.1_cds_WP_025177641.1_118	30.833	120	210
WP_004779550.1	lcl|NZ_JQQD01000035.1_cds_WP_000517242.1_1034	32.941	85	244
WP_004779595.1	lcl|NZ_JQQD01000018.1_cds_WP_000696060.1_445	32.174	230	242
WP_004779595.1	lcl|NZ_JQQD01000203.1_cds_WP_061250407.1_3713	29.960	247	242
WP_004779595.1	lcl|NZ_JQQD01000035.1_cds_WP_000848239.1_1002	31.092	119	242
WP_011669930.1	lcl|NZ_JQQD01000032.1_cds_WP_000998676.1_813	31.474	251	255
WP_011669930.1	lcl|NZ_JQQD01000075.1_cds_WP_000566240.1_2102	34.884	172	255
WP_011669930.1	lcl|NZ_JQQD01000017.1_cds_WP_000043153.1_433	26.038	265	255
WP_011669930.1	lcl|NZ_JQQD01000075.1_cds_WP_001968389.1_2130	27.757	263	255
WP_011669930.1	lcl|NZ_JQQD01000051.1_cds_WP_000653653.1_1478	27.481	262	255
WP_011669930.1	lcl|NZ_JQQD01000053.1_cds_WP_000351753.1_1528	24.164	269	255
WP_011669930.1	lcl|NZ_JQQD01000091.1_cds_WP_000646917.1_2486	27.568	185	255
WP_011669930.1	lcl|NZ_JQQD01000164.1_cds_WP_061262052.1_3366	26.220	164	255
WP_011669930.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	27.861	201	255
WP_011669930.1	lcl|NZ_JQQD01000164.1_cds_WP_002067215.1_3372	27.320	194	255
WP_011669930.1	lcl|NZ_JQQD01000005.1_cds_WP_000093664.1_88	23.000	200	255
WP_011669930.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	33.333	72	255
WP_011669930.1	lcl|NZ_JQQD01000036.1_cds_WP_001074690.1_1056	24.352	193	255
WP_011669931.1	lcl|NZ_JQQD01000024.1_cds_WP_002185292.1_570	29.091	330	314
WP_004779598.1	lcl|NZ_JQQD01000035.1_cds_WP_001230565.1_1017	36.957	276	282
WP_004779598.1	lcl|NZ_JQQD01000122.1_cds_WP_001011674.1_2900	37.979	287	282
WP_004779598.1	lcl|NZ_JQQD01000035.1_cds_WP_000582615.1_1013	32.721	272	282
WP_011669932.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	38.155	401	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	33.067	375	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	32.258	372	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	28.455	369	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	30.769	390	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	27.513	378	401
WP_011669932.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	26.509	381	401
WP_011669932.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	24.490	392	401
WP_011669932.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	27.297	381	401
WP_011669933.1	lcl|NZ_JQQD01000112.1_cds_WP_000172203.1_2806	30.769	364	568
WP_011669933.1	lcl|NZ_JQQD01000035.1_cds_WP_000834715.1_1026	26.866	402	568
