WP_002725873.1	lcl|NZ_AKXD02000024.1_cds_WP_004753574.1_1513	91.463	82	106
WP_011669917.1	lcl|NZ_AKXD02000024.1_cds_WP_004782132.1_1512	91.613	310	318
WP_011669917.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	22.112	303	318
WP_011669917.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	23.148	324	318
WP_011669917.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	21.739	276	318
WP_011669917.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	22.420	281	318
WP_011669919.1	lcl|NZ_AKXD02000024.1_cds_WP_001005151.1_1465	28.205	195	220
WP_011669919.1	lcl|NZ_AKXD02000021.1_cds_WP_004781784.1_1806	26.570	207	220
WP_011669919.1	lcl|NZ_AKXD02000013.1_cds_WP_004780931.1_2895	26.066	211	220
WP_011669919.1	lcl|NZ_AKXD02000024.1_cds_WP_000808025.1_1506	36.283	113	220
WP_011669919.1	lcl|NZ_AKXD02000017.1_cds_WP_004750398.1_2238	30.769	104	220
WP_011669919.1	lcl|NZ_AKXD02000024.1_cds_WP_004782148.1_1472	29.348	92	220
WP_011669919.1	lcl|NZ_AKXD02000019.1_cds_WP_004751232.1_2058	30.769	91	220
WP_011669919.1	lcl|NZ_AKXD02000021.1_cds_WP_004781756.1_1807	28.182	110	220
WP_011669919.1	lcl|NZ_AKXD02000032.1_cds_WP_004754319.1_1067	24.638	207	220
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_000853941.1_1496	38.507	335	354
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_025177926.1_1507	31.325	332	354
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_000155110.1_1481	32.198	323	354
WP_020780109.1	lcl|NZ_AKXD02000022.1_cds_WP_004763485.1_1661	34.629	283	354
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_000853941.1_1496	38.507	335	354
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_025177926.1_1507	31.325	332	354
WP_020780109.1	lcl|NZ_AKXD02000024.1_cds_WP_000155110.1_1481	32.198	323	354
WP_020780109.1	lcl|NZ_AKXD02000022.1_cds_WP_004763485.1_1661	34.629	283	354
