WP_002725873.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	100.000	106	106
WP_011669917.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	99.677	310	318
WP_011669917.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	27.309	249	318
WP_011669917.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	24.611	321	318
WP_011669917.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	23.132	281	318
WP_011669917.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	25.723	311	318
WP_011669917.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	21.387	173	318
WP_011669917.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	23.841	151	318
WP_011669919.1	lcl|NZ_JADDWK010000032.1_cds_WP_032856387.1_1685	27.556	225	220
WP_011669919.1	lcl|NZ_JADDWK010000005.1_cds_WP_002742128.1_2772	26.609	233	220
WP_011669919.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733661.1_2752	34.783	92	220
WP_011669919.1	lcl|NZ_JADDWK010000019.1_cds_WP_002731944.1_747	30.172	116	220
WP_011669919.1	lcl|NZ_JADDWK010000009.1_cds_WP_002726501.1_3374	30.851	94	220
WP_011669919.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733618.1_2779	25.000	176	220
WP_011669919.1	lcl|NZ_JADDWK010000062.1_cds_WP_016749129.1_2818	24.155	207	220
WP_020780109.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.607	336	354
WP_020780109.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	33.432	338	354
WP_020780109.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	34.722	288	354
WP_020780109.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.607	336	354
WP_020780109.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	33.432	338	354
WP_020780109.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	34.722	288	354
WP_011669921.1	lcl|NZ_JADDWK010000033.1_cds_WP_002738760.1_1727	30.144	209	230
WP_011669921.1	lcl|NZ_JADDWK010000013.1_cds_WP_002723863.1_352	30.631	111	230
WP_011669921.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733600.1_2743	28.814	118	230
WP_011669922.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	28.550	655	599
WP_011669923.1	lcl|NZ_JADDWK010000024.1_cds_WP_002728994.1_1198	31.183	372	387
WP_011669923.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740861.1_2690	33.475	236	387
WP_011669923.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740826.1_2689	37.379	206	387
WP_011669923.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733599.1_2723	31.939	263	387
WP_011669923.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733737.1_2710	30.137	219	387
WP_011669923.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740294.1_2770	31.095	283	387
WP_011669923.1	lcl|NZ_JADDWK010000006.1_cds_WP_002738884.1_2989	27.245	323	387
WP_011669923.1	lcl|NZ_JADDWK010000007.1_cds_WP_002724641.1_3123	23.706	367	387
WP_011669924.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	40.902	599	583
WP_020780103.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	23.622	127	572
WP_020780103.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	18.981	216	572
WP_020780103.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	23.622	127	572
WP_020780103.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	18.981	216	572
