WP_002725873.1	lcl|NZ_LUVO01000314.1_cds_WP_000340713.1_3597	92.683	82	106
WP_011669917.1	lcl|NZ_LUVO01000314.1_cds_WP_000412665.1_3596	91.290	310	318
WP_011669917.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	22.112	303	318
WP_011669917.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	23.148	324	318
WP_011669917.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	21.739	276	318
WP_011669917.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	24.221	289	318
WP_011669919.1	lcl|NZ_LUVO01000314.1_cds_WP_001005151.1_3547	28.205	195	220
WP_011669919.1	lcl|NZ_LUVO01000322.1_cds_WP_000282884.1_3747	37.097	124	220
WP_011669919.1	lcl|NZ_LUVO01000012.1_cds_WP_001099033.1_173	26.906	223	220
WP_011669919.1	lcl|NZ_LUVO01000314.1_cds_WP_000808025.1_3590	36.283	113	220
WP_011669919.1	lcl|NZ_LUVO01000120.1_cds_WP_000840860.1_1672	29.808	104	220
WP_011669919.1	lcl|NZ_LUVO01000314.1_cds_WP_000703222.1_3554	29.348	92	220
WP_011669919.1	lcl|NZ_LUVO01000066.1_cds_WP_000868621.1_1022	29.670	91	220
WP_011669919.1	lcl|NZ_LUVO01000322.1_cds_WP_001114270.1_3740	26.136	176	220
WP_011669919.1	lcl|NZ_LUVO01000105.1_cds_WP_000262844.1_1521	25.121	207	220
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000853941.1_3580	38.507	335	354
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000275581.1_3591	31.325	332	354
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000155110.1_3563	32.198	323	354
WP_020780109.1	lcl|NZ_LUVO01000179.1_cds_WP_001011675.1_2015	34.237	295	354
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000853941.1_3580	38.507	335	354
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000275581.1_3591	31.325	332	354
WP_020780109.1	lcl|NZ_LUVO01000314.1_cds_WP_000155110.1_3563	32.198	323	354
WP_020780109.1	lcl|NZ_LUVO01000179.1_cds_WP_001011675.1_2015	34.237	295	354
