WP_002725873.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	97.561	82	106
WP_011669917.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	89.590	317	318
WP_011669917.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	23.676	321	318
WP_011669917.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	27.309	249	318
WP_011669917.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	22.917	288	318
WP_011669917.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	22.404	183	318
WP_011669917.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	25.087	287	318
WP_011669919.1	lcl|NZ_ANNW01000061.1_cds_WP_004483043.1_1839	31.933	119	220
WP_011669919.1	lcl|NZ_ANNW01000062.1_cds_WP_004480236.1_1853	26.126	222	220
WP_011669919.1	lcl|NZ_ANNW01000068.1_cds_WP_004459124.1_2068	29.310	116	220
WP_011669919.1	lcl|NZ_ANNW01000038.1_cds_WP_004494236.1_899	24.103	195	220
WP_011669919.1	lcl|NZ_ANNW01000061.1_cds_WP_004479683.1_1837	27.368	95	220
WP_011669919.1	lcl|NZ_ANNW01000100.1_cds_WP_004479837.1_3245	31.959	97	220
WP_011669919.1	lcl|NZ_ANNW01000070.1_cds_WP_004465531.1_2110	24.878	205	220
WP_020780109.1	lcl|NZ_ANNW01000035.1_cds_WP_020783625.1_874	32.303	356	354
WP_020780109.1	lcl|NZ_ANNW01000079.1_cds_WP_004475890.1_2576	34.130	293	354
WP_020780109.1	lcl|NZ_ANNW01000035.1_cds_WP_004470014.1_880	27.606	355	354
WP_020780109.1	lcl|NZ_ANNW01000035.1_cds_WP_020783625.1_874	32.303	356	354
WP_020780109.1	lcl|NZ_ANNW01000079.1_cds_WP_004475890.1_2576	34.130	293	354
WP_020780109.1	lcl|NZ_ANNW01000035.1_cds_WP_004470014.1_880	27.606	355	354
WP_011669921.1	lcl|NZ_ANNW01000035.1_cds_WP_020783620.1_879	23.276	232	230
WP_011669921.1	lcl|NZ_ANNW01000103.1_cds_WP_004480331.1_3270	30.000	210	230
WP_011669921.1	lcl|NZ_ANNW01000065.1_cds_WP_004464381.1_1916	29.091	110	230
WP_011669922.1	lcl|NZ_ANNW01000076.1_cds_WP_004480763.1_2361	29.358	654	599
WP_011669923.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	33.475	236	387
WP_011669923.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	30.894	369	387
WP_011669923.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	38.350	206	387
WP_011669923.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	32.800	250	387
WP_011669923.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	28.920	287	387
WP_011669923.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	28.497	193	387
WP_011669923.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	23.224	366	387
WP_011669924.1	lcl|NZ_ANNW01000076.1_cds_WP_004480763.1_2361	41.903	599	583
