WP_002725873.1	lcl|NZ_AHQO01000151.1_cds_WP_000340715.1_2127	93.902	82	106
WP_011669917.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	92.903	310	318
WP_011669917.1	lcl|NZ_AHQO01000151.1_cds_WP_000093099.1_2148	58.730	63	318
WP_011669917.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	28.112	249	318
WP_011669917.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	23.148	324	318
WP_011669917.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	23.273	275	318
WP_011669917.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	23.875	289	318
WP_011669917.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	23.708	329	318
WP_011669918.1	lcl|NZ_AHQO01000151.1_cds_WP_000202830.1_2167	42.776	353	361
WP_011669919.1	lcl|NZ_AHQO01000448.1_cds_WP_000282880.1_114	37.903	124	220
WP_011669919.1	lcl|NZ_AHQO01000056.1_cds_WP_001099029.1_3233	27.803	223	220
WP_011669919.1	lcl|NZ_AHQO01000151.1_cds_WP_001068986.1_2185	31.522	92	220
WP_011669919.1	lcl|NZ_AHQO01000237.1_cds_WP_000840858.1_1301	29.808	104	220
WP_011669919.1	lcl|NZ_AHQO01000113.1_cds_WP_000868621.1_2644	29.670	91	220
WP_011669919.1	lcl|NZ_AHQO01000215.1_cds_WP_000262844.1_1562	25.121	207	220
WP_011669919.1	lcl|NZ_AHQO01000345.1_cds_WP_001114267.1_646	26.136	176	220
WP_020780109.1	lcl|NZ_AHQO01000151.1_cds_WP_001230564.1_2160	36.873	339	354
WP_020780109.1	lcl|NZ_AHQO01000151.1_cds_WP_000582618.1_2164	34.663	326	354
WP_020780109.1	lcl|NZ_AHQO01000155.1_cds_WP_001011675.1_2106	34.237	295	354
WP_020780109.1	lcl|NZ_AHQO01000151.1_cds_WP_001230564.1_2160	36.873	339	354
WP_020780109.1	lcl|NZ_AHQO01000151.1_cds_WP_000582618.1_2164	34.663	326	354
WP_020780109.1	lcl|NZ_AHQO01000155.1_cds_WP_001011675.1_2106	34.237	295	354
WP_011669921.1	lcl|NZ_AHQO01000437.1_cds_WP_001014594.1_193	29.577	213	230
WP_011669921.1	lcl|NZ_AHQO01000097.1_cds_WP_000721859.1_2892	32.743	113	230
WP_011669922.1	lcl|NZ_AHQO01000151.1_cds_WP_000698820.1_2170	41.857	614	599
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_000582222.1_2146	37.805	246	387
WP_011669923.1	lcl|NZ_AHQO01000331.1_cds_WP_001281953.1_694	31.989	372	387
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_000608295.1_2136	33.898	236	387
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_000947844.1_2158	32.700	263	387
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_001198107.1_2135	37.864	206	387
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_000346036.1_2165	26.944	360	387
WP_011669923.1	lcl|NZ_AHQO01000151.1_cds_WP_000575178.1_2204	28.269	283	387
WP_011669923.1	lcl|NZ_AHQO01000271.1_cds_WP_000538752.1_1012	26.168	321	387
WP_011669923.1	lcl|NZ_AHQO01000111.1_cds_WP_001982414.1_2681	24.895	237	387
WP_011669924.1	lcl|NZ_AHQO01000151.1_cds_WP_000698820.1_2170	27.316	626	583
WP_020780103.1	lcl|NZ_AHQO01000246.1_cds_WP_000613386.1_1185	24.841	157	572
WP_020780103.1	lcl|NZ_AHQO01000097.1_cds_WP_000721859.1_2892	32.479	117	572
WP_020780103.1	lcl|NZ_AHQO01000246.1_cds_WP_000613386.1_1185	24.841	157	572
WP_020780103.1	lcl|NZ_AHQO01000097.1_cds_WP_000721859.1_2892	32.479	117	572
WP_011669926.1	lcl|NZ_AHQO01000331.1_cds_WP_001281953.1_694	29.969	327	417
WP_011669926.1	lcl|NZ_AHQO01000151.1_cds_WP_001198107.1_2135	36.667	270	417
WP_011669926.1	lcl|NZ_AHQO01000151.1_cds_WP_000575178.1_2204	34.749	259	417
