WP_002725873.1	lcl|NZ_AFJW02000154.1_cds_WP_000340715.1_43	93.902	82	106
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	92.903	310	318
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_000093099.1_64	58.730	63	318
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	28.112	249	318
WP_011669917.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	23.148	324	318
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	23.273	275	318
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	23.875	289	318
WP_011669917.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	23.708	329	318
WP_011669918.1	lcl|NZ_AFJW02000154.1_cds_WP_000202830.1_83	42.776	353	361
WP_011669919.1	lcl|NZ_AFJW02000154.1_cds_WP_000282880.1_122	37.903	124	220
WP_011669919.1	lcl|NZ_AFJW02000119.1_cds_WP_001099029.1_1414	27.803	223	220
WP_011669919.1	lcl|NZ_AFJW02000154.1_cds_WP_001068986.1_101	31.522	92	220
WP_011669919.1	lcl|NZ_AFJW02000115.1_cds_WP_000840858.1_1506	29.808	104	220
WP_011669919.1	lcl|NZ_AFJW02000007.1_cds_WP_000868621.1_3756	29.670	91	220
WP_011669919.1	lcl|NZ_AFJW02000064.1_cds_WP_000262844.1_2732	25.121	207	220
WP_011669919.1	lcl|NZ_AFJW02000154.1_cds_WP_001114267.1_129	26.136	176	220
WP_020780109.1	lcl|NZ_AFJW02000154.1_cds_WP_001230564.1_76	36.873	339	354
WP_020780109.1	lcl|NZ_AFJW02000154.1_cds_WP_000582618.1_80	34.663	326	354
WP_020780109.1	lcl|NZ_AFJW02000084.1_cds_WP_001011675.1_2231	34.237	295	354
WP_020780109.1	lcl|NZ_AFJW02000154.1_cds_WP_001230564.1_76	36.873	339	354
WP_020780109.1	lcl|NZ_AFJW02000154.1_cds_WP_000582618.1_80	34.663	326	354
WP_020780109.1	lcl|NZ_AFJW02000084.1_cds_WP_001011675.1_2231	34.237	295	354
WP_011669921.1	lcl|NZ_AFJW02000014.1_cds_WP_001014594.1_3635	29.577	213	230
WP_011669921.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	32.743	113	230
WP_011669922.1	lcl|NZ_AFJW02000154.1_cds_WP_000698820.1_86	41.857	614	599
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	37.805	246	387
WP_011669923.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	31.989	372	387
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	33.898	236	387
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	32.700	263	387
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	37.864	206	387
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	26.944	360	387
WP_011669923.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	28.269	283	387
WP_011669923.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	26.168	321	387
WP_011669923.1	lcl|NZ_AFJW02000121.1_cds_WP_001982414.1_1304	24.895	237	387
WP_011669924.1	lcl|NZ_AFJW02000154.1_cds_WP_000698820.1_86	27.316	626	583
WP_020780103.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	24.841	157	572
WP_020780103.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	32.479	117	572
WP_020780103.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	24.841	157	572
WP_020780103.1	lcl|NZ_AFJW02000070.1_cds_WP_000721859.1_2594	32.479	117	572
WP_011669926.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	29.969	327	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	36.667	270	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	34.749	259	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	33.219	292	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	29.367	395	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	37.850	214	417
WP_011669926.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	28.044	271	417
WP_011669926.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	25.130	386	417
WP_011669926.1	lcl|NZ_AFJW02000121.1_cds_WP_001982414.1_1304	24.686	239	417
WP_020780101.1	lcl|NZ_AFJW02000088.1_cds_WP_000870126.1_2179	25.503	149	342
WP_020780101.1	lcl|NZ_AFJW02000088.1_cds_WP_000870126.1_2179	25.503	149	342
WP_011669928.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	22.308	130	362
WP_011669928.1	lcl|NZ_AFJW02000102.1_cds_WP_000613386.1_1830	22.308	130	362
WP_004779589.1	lcl|NZ_AFJW02000063.1_cds_WP_000012765.1_2743	30.833	120	210
WP_004779550.1	lcl|NZ_AFJW02000154.1_cds_WP_000517242.1_59	32.941	85	244
WP_004779595.1	lcl|NZ_AFJW02000014.1_cds_WP_001014594.1_3635	31.100	209	242
WP_004779595.1	lcl|NZ_AFJW02000154.1_cds_WP_000848239.1_91	31.092	119	242
WP_011669930.1	lcl|NZ_AFJW02000073.1_cds_WP_000998676.1_2532	31.474	251	255
WP_011669930.1	lcl|NZ_AFJW02000099.1_cds_WP_000566240.1_1947	34.884	172	255
WP_011669930.1	lcl|NZ_AFJW02000004.1_cds_WP_000043153.1_3784	26.038	265	255
WP_011669930.1	lcl|NZ_AFJW02000099.1_cds_WP_001968389.1_1919	27.757	263	255
WP_011669930.1	lcl|NZ_AFJW02000144.1_cds_WP_000653653.1_458	27.481	262	255
WP_011669930.1	lcl|NZ_AFJW02000024.1_cds_WP_000351752.1_3486	24.164	269	255
WP_011669930.1	lcl|NZ_AFJW02000047.1_cds_WP_000646914.1_3134	27.568	185	255
WP_011669930.1	lcl|NZ_AFJW02000142.1_cds_WP_001069860.1_599	26.220	164	255
WP_011669930.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	27.861	201	255
WP_011669930.1	lcl|NZ_AFJW02000142.1_cds_WP_000800040.1_593	27.320	194	255
WP_011669930.1	lcl|NZ_AFJW02000152.1_cds_WP_000093663.1_260	23.000	200	255
WP_011669930.1	lcl|NZ_AFJW02000124.1_cds_LEP2GSC087_RS0215060_1185	23.394	218	255
WP_011669930.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	33.333	72	255
WP_011669930.1	lcl|NZ_AFJW02000132.1_cds_WP_001074690.1_951	24.352	193	255
WP_011669931.1	lcl|NZ_AFJW02000140.1_cds_WP_002185292.1_694	29.091	330	314
WP_004779598.1	lcl|NZ_AFJW02000154.1_cds_WP_001230564.1_76	36.957	276	282
WP_004779598.1	lcl|NZ_AFJW02000084.1_cds_WP_001011675.1_2231	37.979	287	282
