WP_002725873.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	93.902	82	106
WP_011669917.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	92.903	310	318
WP_011669917.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	27.711	249	318
WP_011669917.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	23.148	324	318
WP_011669917.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.875	289	318
WP_011669917.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	23.708	329	318
WP_011669919.1	lcl|NZ_JQPW01000061.1_cds_WP_002106347.1_1947	30.000	210	220
WP_011669919.1	lcl|NZ_JQPW01000167.1_cds_WP_001099038.1_3592	27.803	223	220
WP_011669919.1	lcl|NZ_JQPW01000131.1_cds_WP_000840861.1_3240	29.808	104	220
WP_011669919.1	lcl|NZ_JQPW01000117.1_cds_WP_000868621.1_2926	29.670	91	220
WP_011669919.1	lcl|NZ_JQPW01000160.1_cds_WP_001114273.1_3553	26.136	176	220
WP_011669919.1	lcl|NZ_JQPW01000087.1_cds_WP_000262844.1_2445	25.121	207	220
WP_020780109.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	32.303	356	354
WP_020780109.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	33.898	295	354
WP_020780109.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	27.246	345	354
WP_020780109.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	32.303	356	354
WP_020780109.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	33.898	295	354
WP_020780109.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	27.246	345	354
WP_011669921.1	lcl|NZ_JQPW01000112.1_cds_WP_000696060.1_2856	42.771	166	230
WP_011669921.1	lcl|NZ_JQPW01000051.1_cds_WP_001014587.1_1757	29.577	213	230
WP_011669921.1	lcl|NZ_JQPW01000003.1_cds_WP_000440092.1_122	23.276	232	230
WP_011669921.1	lcl|NZ_JQPW01000129.1_cds_WP_000721859.1_3201	32.743	113	230
WP_011669923.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	31.989	372	387
WP_011669923.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	33.898	236	387
WP_011669923.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	37.864	206	387
WP_011669923.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	33.200	250	387
WP_011669923.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	28.269	283	387
WP_011669923.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	26.168	321	387
WP_011669923.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	24.895	237	387
WP_020780103.1	lcl|NZ_JQPW01000112.1_cds_WP_000696060.1_2856	35.656	244	572
WP_020780103.1	lcl|NZ_JQPW01000003.1_cds_WP_000440092.1_122	27.805	205	572
WP_020780103.1	lcl|NZ_JQPW01000008.1_cds_WP_000613386.1_405	24.841	157	572
WP_020780103.1	lcl|NZ_JQPW01000129.1_cds_WP_000721859.1_3201	32.479	117	572
WP_020780103.1	lcl|NZ_JQPW01000112.1_cds_WP_000696060.1_2856	35.656	244	572
WP_020780103.1	lcl|NZ_JQPW01000003.1_cds_WP_000440092.1_122	27.805	205	572
