WP_002725873.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	97.561	82	106
WP_011669917.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	96.815	314	318
WP_011669917.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	23.988	321	318
WP_011669917.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	24.275	276	318
WP_011669917.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	22.677	269	318
WP_011669917.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.132	281	318
WP_011669917.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	25.723	311	318
WP_011669917.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	20.952	315	318
WP_011669919.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048331.1_848	50.500	200	220
WP_011669919.1	lcl|NZ_JASUZT010000016.1_cds_WP_061217842.1_972	30.288	208	220
WP_011669919.1	lcl|NZ_JASUZT010000006.1_cds_WP_286047986.1_3075	27.149	221	220
WP_011669919.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048392.1_992	34.783	92	220
WP_011669919.1	lcl|NZ_JASUZT010000021.1_cds_WP_004500250.1_1655	31.034	116	220
WP_011669919.1	lcl|NZ_JASUZT010000016.1_cds_WP_239248166.1_973	27.273	110	220
WP_011669919.1	lcl|NZ_JASUZT010000049.1_cds_WP_020781955.1_2768	30.851	94	220
WP_011669919.1	lcl|NZ_JASUZT010000021.1_cds_WP_002634128.1_1621	24.171	211	220
WP_020780109.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048414.1_1031	37.952	332	354
WP_020780109.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048406.1_1012	29.296	355	354
WP_020780109.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047783.1_1278	34.722	288	354
WP_020780109.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048332.1_849	26.522	230	354
WP_020780109.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048414.1_1031	37.952	332	354
WP_020780109.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048406.1_1012	29.296	355	354
WP_020780109.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047783.1_1278	34.722	288	354
WP_020780109.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048332.1_849	26.522	230	354
WP_011669921.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047732.1_81	28.638	213	230
WP_011669921.1	lcl|NZ_JASUZT010000009.1_cds_WP_004497218.1_3603	29.091	110	230
WP_011669922.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047778.1_282	28.550	655	599
WP_011669923.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048416.1_1033	33.459	266	387
WP_011669923.1	lcl|NZ_JASUZT010000001.1_cds_WP_002621621.1_24	30.914	372	387
WP_011669923.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048410.1_1020	31.687	243	387
WP_011669923.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048381.1_974	28.975	283	387
WP_011669923.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619618.1_3505	23.706	367	387
