WP_002725873.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	93.902	82	106
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	92.903	310	318
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	58.730	63	318
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	27.711	249	318
WP_011669917.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	23.148	324	318
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	23.273	275	318
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	23.875	289	318
WP_011669917.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	23.708	329	318
WP_011669918.1	lcl|NZ_JQOX01000022.1_cds_WP_000202825.1_596	42.493	353	361
WP_011669919.1	lcl|NZ_JQOX01000022.1_cds_WP_000282880.1_636	37.903	124	220
WP_011669919.1	lcl|NZ_JQOX01000011.1_cds_WP_001099029.1_348	27.803	223	220
WP_011669919.1	lcl|NZ_JQOX01000022.1_cds_WP_001068986.1_614	31.522	92	220
WP_011669919.1	lcl|NZ_JQOX01000076.1_cds_WP_000840860.1_2176	29.808	104	220
WP_011669919.1	lcl|NZ_JQOX01000124.1_cds_WP_000868621.1_3129	29.670	91	220
WP_011669919.1	lcl|NZ_JQOX01000022.1_cds_WP_001114264.1_643	26.136	176	220
WP_011669919.1	lcl|NZ_JQOX01000045.1_cds_WP_000262844.1_1365	25.121	207	220
WP_020780109.1	lcl|NZ_JQOX01000022.1_cds_WP_001230564.1_589	36.873	339	354
WP_020780109.1	lcl|NZ_JQOX01000022.1_cds_WP_000582619.1_593	34.663	326	354
WP_020780109.1	lcl|NZ_JQOX01000116.1_cds_WP_001011675.1_2985	34.237	295	354
WP_020780109.1	lcl|NZ_JQOX01000022.1_cds_WP_001230564.1_589	36.873	339	354
WP_020780109.1	lcl|NZ_JQOX01000022.1_cds_WP_000582619.1_593	34.663	326	354
WP_020780109.1	lcl|NZ_JQOX01000116.1_cds_WP_001011675.1_2985	34.237	295	354
WP_011669921.1	lcl|NZ_JQOX01000145.1_cds_WP_001014595.1_3400	29.577	213	230
WP_011669921.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	32.743	113	230
WP_011669922.1	lcl|NZ_JQOX01000022.1_cds_WP_000698821.1_599	41.857	614	599
WP_011669923.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	37.805	246	387
WP_011669923.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	31.989	372	387
WP_011669923.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	32.700	263	387
WP_011669923.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	26.944	360	387
WP_011669923.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	28.269	283	387
WP_011669923.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	26.168	321	387
WP_011669923.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	24.895	237	387
WP_011669924.1	lcl|NZ_JQOX01000022.1_cds_WP_000698821.1_599	27.316	626	583
WP_020780103.1	lcl|NZ_JQOX01000115.1_cds_WP_000613385.1_2960	24.841	157	572
WP_020780103.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	32.479	117	572
WP_020780103.1	lcl|NZ_JQOX01000115.1_cds_WP_000613385.1_2960	24.841	157	572
WP_020780103.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	32.479	117	572
WP_011669926.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	29.969	327	417
WP_011669926.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	34.749	259	417
WP_011669926.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	29.367	395	417
WP_011669926.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	37.850	214	417
WP_011669926.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	28.044	271	417
WP_011669926.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	25.258	388	417
WP_011669926.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	24.686	239	417
WP_020780101.1	lcl|NZ_JQOX01000081.1_cds_WP_000870126.1_2302	25.503	149	342
WP_020780101.1	lcl|NZ_JQOX01000081.1_cds_WP_000870126.1_2302	25.503	149	342
WP_011669928.1	lcl|NZ_JQOX01000115.1_cds_WP_000613385.1_2960	22.308	130	362
