WP_002725873.1	lcl|NZ_AFKZ01000110.1_cds_WP_000340715.1_1800	93.902	82	106
WP_011669917.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	92.903	310	318
WP_011669917.1	lcl|NZ_AFKZ01000110.1_cds_WP_000093099.1_1821	58.730	63	318
WP_011669917.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	28.112	249	318
WP_011669917.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	23.148	324	318
WP_011669917.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	23.273	275	318
WP_011669917.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	23.875	289	318
WP_011669917.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	23.708	329	318
WP_011669918.1	lcl|NZ_AFKZ01000110.1_cds_WP_000202830.1_1840	42.776	353	361
WP_011669919.1	lcl|NZ_AFKZ01000125.1_cds_WP_000282880.1_1516	37.903	124	220
WP_011669919.1	lcl|NZ_AFKZ01000051.1_cds_WP_001099029.1_2625	27.803	223	220
WP_011669919.1	lcl|NZ_AFKZ01000110.1_cds_WP_001068986.1_1858	31.522	92	220
WP_011669919.1	lcl|NZ_AFKZ01000179.1_cds_WP_000840858.1_638	29.808	104	220
WP_011669919.1	lcl|NZ_AFKZ01000003.1_cds_WP_000868621.1_3689	29.670	91	220
WP_011669919.1	lcl|NZ_AFKZ01000131.1_cds_WP_000262844.1_1417	25.121	207	220
WP_011669919.1	lcl|NZ_AFKZ01000248.1_cds_WP_001114267.1_232	26.136	176	220
WP_020780109.1	lcl|NZ_AFKZ01000110.1_cds_WP_001230564.1_1833	36.873	339	354
WP_020780109.1	lcl|NZ_AFKZ01000110.1_cds_WP_000582618.1_1837	34.663	326	354
WP_020780109.1	lcl|NZ_AFKZ01000126.1_cds_WP_001011675.1_1507	34.237	295	354
WP_020780109.1	lcl|NZ_AFKZ01000110.1_cds_WP_001230564.1_1833	36.873	339	354
WP_020780109.1	lcl|NZ_AFKZ01000110.1_cds_WP_000582618.1_1837	34.663	326	354
WP_020780109.1	lcl|NZ_AFKZ01000126.1_cds_WP_001011675.1_1507	34.237	295	354
WP_011669921.1	lcl|NZ_AFKZ01000052.1_cds_WP_001014594.1_2599	29.577	213	230
WP_011669921.1	lcl|NZ_AFKZ01000118.1_cds_WP_000721859.1_1640	32.743	113	230
WP_011669922.1	lcl|NZ_AFKZ01000110.1_cds_WP_000698820.1_1843	41.857	614	599
WP_011669923.1	lcl|NZ_AFKZ01000110.1_cds_WP_000582222.1_1819	37.805	246	387
WP_011669923.1	lcl|NZ_AFKZ01000206.1_cds_WP_001281953.1_395	31.989	372	387
WP_011669923.1	lcl|NZ_AFKZ01000110.1_cds_WP_000608295.1_1809	33.898	236	387
WP_011669923.1	lcl|NZ_AFKZ01000110.1_cds_WP_000947844.1_1831	32.700	263	387
WP_011669923.1	lcl|NZ_AFKZ01000110.1_cds_WP_001198107.1_1808	37.864	206	387
WP_011669923.1	lcl|NZ_AFKZ01000110.1_cds_WP_000346036.1_1838	26.944	360	387
WP_011669923.1	lcl|NZ_AFKZ01000125.1_cds_WP_000575178.1_1514	28.269	283	387
WP_011669923.1	lcl|NZ_AFKZ01000050.1_cds_WP_000538752.1_2645	26.168	321	387
WP_011669923.1	lcl|NZ_AFKZ01000019.1_cds_WP_001982414.1_3481	24.895	237	387
WP_011669924.1	lcl|NZ_AFKZ01000110.1_cds_WP_000698820.1_1843	27.316	626	583
WP_020780103.1	lcl|NZ_AFKZ01000185.1_cds_WP_000613386.1_581	24.841	157	572
WP_020780103.1	lcl|NZ_AFKZ01000118.1_cds_WP_000721859.1_1640	32.479	117	572
WP_020780103.1	lcl|NZ_AFKZ01000185.1_cds_WP_000613386.1_581	24.841	157	572
WP_020780103.1	lcl|NZ_AFKZ01000118.1_cds_WP_000721859.1_1640	32.479	117	572
WP_011669926.1	lcl|NZ_AFKZ01000206.1_cds_WP_001281953.1_395	29.969	327	417
WP_011669926.1	lcl|NZ_AFKZ01000110.1_cds_WP_001198107.1_1808	36.667	270	417
WP_011669926.1	lcl|NZ_AFKZ01000125.1_cds_WP_000575178.1_1514	34.749	259	417
WP_011669926.1	lcl|NZ_AFKZ01000110.1_cds_WP_000608295.1_1809	33.219	292	417
WP_011669926.1	lcl|NZ_AFKZ01000110.1_cds_WP_000346036.1_1838	29.367	395	417
WP_011669926.1	lcl|NZ_AFKZ01000110.1_cds_WP_000582222.1_1819	37.850	214	417
WP_011669926.1	lcl|NZ_AFKZ01000110.1_cds_WP_000947844.1_1831	28.044	271	417
WP_011669926.1	lcl|NZ_AFKZ01000050.1_cds_WP_000538752.1_2645	25.130	386	417
WP_011669926.1	lcl|NZ_AFKZ01000019.1_cds_WP_001982414.1_3481	24.686	239	417
WP_020780101.1	lcl|NZ_AFKZ01000229.1_cds_WP_000870126.1_283	25.503	149	342
WP_020780101.1	lcl|NZ_AFKZ01000229.1_cds_WP_000870126.1_283	25.503	149	342
WP_011669928.1	lcl|NZ_AFKZ01000185.1_cds_WP_000613386.1_581	22.308	130	362
WP_011669928.1	lcl|NZ_AFKZ01000185.1_cds_WP_000613386.1_581	22.308	130	362
WP_004779589.1	lcl|NZ_AFKZ01000018.1_cds_WP_000012765.1_3518	30.833	120	210
