WP_002725873.1	lcl|NZ_JADDUR010000005.1_cds_WP_002725873.1_2696	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733579.1_2697	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733534.1_2700	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUR010000018.1_cds_WP_002722638.1_675	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740024.1_2791	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUR010000006.1_cds_WP_002728309.1_2940	25.723	311	318
WP_011669917.1	lcl|NZ_JADDUR010000013.1_cds_WP_002743770.1_315	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUR010000005.1_cds_WP_016749081.1_2729	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUR010000031.1_cds_WP_032856387.1_1658	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUR010000005.1_cds_WP_002742128.1_2787	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733661.1_2767	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUR010000019.1_cds_WP_002731944.1_740	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUR010000009.1_cds_WP_002726501.1_3379	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733618.1_2794	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUR010000061.1_cds_WP_016749129.1_2812	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740722.1_2740	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740726.1_2744	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUR010000026.1_cds_WP_002730849.1_1300	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740722.1_2740	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740726.1_2744	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUR010000026.1_cds_WP_002730849.1_1300	34.722	288	354
WP_011669921.1	lcl|NZ_JADDUR010000022.1_cds_WP_002738760.1_1097	30.144	209	230
WP_011669921.1	lcl|NZ_JADDUR010000012.1_cds_WP_002723863.1_231	30.631	111	230
WP_011669921.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733600.1_2758	28.814	118	230
WP_011669922.1	lcl|NZ_JADDUR010000077.1_cds_WP_004278354.1_3099	28.550	655	599
WP_011669923.1	lcl|NZ_JADDUR010000050.1_cds_WP_002728994.1_2498	31.183	372	387
WP_011669923.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	33.475	236	387
WP_011669923.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740826.1_2704	37.379	206	387
WP_011669923.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733599.1_2738	31.939	263	387
WP_011669923.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	30.137	219	387
WP_011669923.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	31.095	283	387
WP_011669923.1	lcl|NZ_JADDUR010000006.1_cds_WP_002738884.1_2988	27.245	323	387
WP_011669923.1	lcl|NZ_JADDUR010000007.1_cds_WP_002724641.1_3198	23.706	367	387
WP_011669924.1	lcl|NZ_JADDUR010000077.1_cds_WP_004278354.1_3099	40.902	599	583
WP_020780103.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	23.622	127	572
WP_020780103.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740235.1_2754	18.981	216	572
WP_020780103.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	23.622	127	572
WP_020780103.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740235.1_2754	18.981	216	572
WP_011669926.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740826.1_2704	36.296	270	417
WP_011669926.1	lcl|NZ_JADDUR010000050.1_cds_WP_002728994.1_2498	29.885	348	417
WP_011669926.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740861.1_2705	33.562	292	417
WP_011669926.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740294.1_2785	34.252	254	417
WP_011669926.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733737.1_2725	31.061	264	417
WP_011669926.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733599.1_2738	29.461	241	417
WP_011669926.1	lcl|NZ_JADDUR010000006.1_cds_WP_002738884.1_2988	27.686	242	417
WP_011669926.1	lcl|NZ_JADDUR010000007.1_cds_WP_002724641.1_3198	25.105	239	417
WP_020780101.1	lcl|NZ_JADDUR010000003.1_cds_WP_002724039.1_1948	25.225	111	342
WP_020780101.1	lcl|NZ_JADDUR010000003.1_cds_WP_002724039.1_1948	25.225	111	342
WP_011669928.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	23.140	121	362
WP_011669928.1	lcl|NZ_JADDUR010000045.1_cds_WP_002740796.1_2235	23.140	121	362
WP_004779550.1	lcl|NZ_JADDUR010000005.1_cds_WP_002740917.1_2712	33.333	78	244
WP_004779595.1	lcl|NZ_JADDUR010000022.1_cds_WP_002738760.1_1097	28.099	242	242
WP_004779595.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733600.1_2758	22.835	127	242
WP_011669930.1	lcl|NZ_JADDUR010000001.1_cds_WP_002739054.1_768	32.669	251	255
WP_011669930.1	lcl|NZ_JADDUR010000005.1_cds_WP_002733582.1_2760	27.016	248	255
WP_011669930.1	lcl|NZ_JADDUR010000051.1_cds_WP_002722237.1_2525	28.685	251	255
WP_011669930.1	lcl|NZ_JADDUR010000020.1_cds_WP_002728745.1_991	26.667	255	255
WP_011669930.1	lcl|NZ_JADDUR010000006.1_cds_WP_002735533.1_2975	27.839	273	255
WP_011669930.1	lcl|NZ_JADDUR010000008.1_cds_WP_002722691.1_3287	27.481	262	255
WP_011669930.1	lcl|NZ_JADDUR010000059.1_cds_WP_002728460.1_2677	24.535	269	255
WP_011669930.1	lcl|NZ_JADDUR010000029.1_cds_WP_002741131.1_1406	27.174	184	255
WP_011669930.1	lcl|NZ_JADDUR010000014.1_cds_WP_002728891.1_427	25.907	193	255
