WP_002725873.1	lcl|NZ_AFLQ01000047.1_cds_WP_000340713.1_3445	92.683	82	106
WP_011669917.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	91.290	310	318
WP_011669917.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	22.112	303	318
WP_011669917.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	23.148	324	318
WP_011669917.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	21.739	276	318
WP_011669917.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	24.221	289	318
WP_011669919.1	lcl|NZ_AFLQ01000047.1_cds_WP_001005151.1_3395	28.205	195	220
WP_011669919.1	lcl|NZ_AFLQ01000308.1_cds_WP_000282884.1_258	37.097	124	220
WP_011669919.1	lcl|NZ_AFLQ01000235.1_cds_WP_001099033.1_474	26.906	223	220
WP_011669919.1	lcl|NZ_AFLQ01000047.1_cds_WP_000808025.1_3438	36.283	113	220
WP_011669919.1	lcl|NZ_AFLQ01000044.1_cds_WP_000840860.1_3569	29.808	104	220
WP_011669919.1	lcl|NZ_AFLQ01000047.1_cds_WP_000703222.1_3402	29.348	92	220
WP_011669919.1	lcl|NZ_AFLQ01000095.1_cds_WP_000868621.1_2345	29.670	91	220
WP_011669919.1	lcl|NZ_AFLQ01000308.1_cds_WP_001114270.1_265	26.136	176	220
WP_011669919.1	lcl|NZ_AFLQ01000144.1_cds_WP_000262844.1_1767	25.121	207	220
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000853941.1_3428	38.507	335	354
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000275581.1_3439	31.325	332	354
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000155110.1_3411	32.198	323	354
WP_020780109.1	lcl|NZ_AFLQ01000106.1_cds_WP_001011675.1_2154	34.237	295	354
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000853941.1_3428	38.507	335	354
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000275581.1_3439	31.325	332	354
WP_020780109.1	lcl|NZ_AFLQ01000047.1_cds_WP_000155110.1_3411	32.198	323	354
WP_020780109.1	lcl|NZ_AFLQ01000106.1_cds_WP_001011675.1_2154	34.237	295	354
WP_011669921.1	lcl|NZ_AFLQ01000047.1_cds_WP_000721297.1_3415	36.279	215	230
WP_011669921.1	lcl|NZ_AFLQ01000003.1_cds_WP_001014590.1_3934	29.577	213	230
WP_011669921.1	lcl|NZ_AFLQ01000057.1_cds_WP_000721859.1_3132	32.743	113	230
WP_011669923.1	lcl|NZ_AFLQ01000047.1_cds_WP_001154829.1_3418	30.252	357	387
WP_011669923.1	lcl|NZ_AFLQ01000270.1_cds_WP_001281957.1_354	31.720	372	387
WP_011669923.1	lcl|NZ_AFLQ01000047.1_cds_WP_001054317.1_3430	36.032	247	387
WP_011669923.1	lcl|NZ_AFLQ01000047.1_cds_WP_000738263.1_3417	32.819	259	387
WP_011669923.1	lcl|NZ_AFLQ01000308.1_cds_WP_000575187.1_256	29.682	283	387
WP_011669923.1	lcl|NZ_AFLQ01000165.1_cds_WP_000538758.1_1371	26.168	321	387
WP_011669923.1	lcl|NZ_AFLQ01000078.1_cds_WP_001982414.1_2761	24.895	237	387
WP_020780103.1	lcl|NZ_AFLQ01000047.1_cds_WP_000721297.1_3415	38.017	242	572
WP_020780103.1	lcl|NZ_AFLQ01000167.1_cds_WP_000613386.1_1339	24.841	157	572
WP_020780103.1	lcl|NZ_AFLQ01000057.1_cds_WP_000721859.1_3132	32.479	117	572
WP_020780103.1	lcl|NZ_AFLQ01000047.1_cds_WP_000721297.1_3415	38.017	242	572
WP_020780103.1	lcl|NZ_AFLQ01000167.1_cds_WP_000613386.1_1339	24.841	157	572
WP_020780103.1	lcl|NZ_AFLQ01000057.1_cds_WP_000721859.1_3132	32.479	117	572
WP_011669926.1	lcl|NZ_AFLQ01000047.1_cds_WP_001154829.1_3418	32.661	248	417
WP_011669926.1	lcl|NZ_AFLQ01000270.1_cds_WP_001281957.1_354	29.969	327	417
WP_011669926.1	lcl|NZ_AFLQ01000308.1_cds_WP_000575187.1_256	33.977	259	417
WP_011669926.1	lcl|NZ_AFLQ01000047.1_cds_WP_000738263.1_3417	32.622	328	417
WP_011669926.1	lcl|NZ_AFLQ01000047.1_cds_WP_001054317.1_3430	30.342	234	417
WP_011669926.1	lcl|NZ_AFLQ01000165.1_cds_WP_000538758.1_1371	25.258	388	417
WP_011669926.1	lcl|NZ_AFLQ01000078.1_cds_WP_001982414.1_2761	24.686	239	417
WP_020780101.1	lcl|NZ_AFLQ01000073.1_cds_WP_000870129.1_2828	25.503	149	342
WP_020780101.1	lcl|NZ_AFLQ01000073.1_cds_WP_000870129.1_2828	25.503	149	342
WP_011669928.1	lcl|NZ_AFLQ01000167.1_cds_WP_000613386.1_1339	22.308	130	362
WP_011669928.1	lcl|NZ_AFLQ01000167.1_cds_WP_000613386.1_1339	22.308	130	362
WP_004779589.1	lcl|NZ_AFLQ01000085.1_cds_WP_000012768.1_2693	30.833	120	210
WP_004779595.1	lcl|NZ_AFLQ01000047.1_cds_WP_000721297.1_3415	35.000	240	242
WP_004779595.1	lcl|NZ_AFLQ01000003.1_cds_WP_001014590.1_3934	31.100	209	242
WP_011669930.1	lcl|NZ_AFLQ01000314.1_cds_WP_000998674.1_134	31.474	251	255
