WP_002725873.1	lcl|NZ_JADDWM010000006.1_cds_WP_002725873.1_3009	100.000	106	106
WP_011669917.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733579.1_3008	99.677	310	318
WP_011669917.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733534.1_3005	27.309	249	318
WP_011669917.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	24.611	321	318
WP_011669917.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	23.132	281	318
WP_011669917.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728309.1_2650	25.723	311	318
WP_011669917.1	lcl|NZ_JADDWM010000013.1_cds_WP_002743770.1_358	21.387	173	318
WP_011669917.1	lcl|NZ_JADDWM010000006.1_cds_WP_016749081.1_2976	23.841	151	318
WP_011669919.1	lcl|NZ_JADDWM010000030.1_cds_WP_032856387.1_1586	27.556	225	220
WP_011669919.1	lcl|NZ_JADDWM010000006.1_cds_WP_002742128.1_2918	26.609	233	220
WP_011669919.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733661.1_2938	34.783	92	220
WP_011669919.1	lcl|NZ_JADDWM010000032.1_cds_WP_002731944.1_1651	30.172	116	220
WP_011669919.1	lcl|NZ_JADDWM010000009.1_cds_WP_002726501.1_3385	30.851	94	220
WP_011669919.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733618.1_2911	25.000	176	220
WP_011669919.1	lcl|NZ_JADDWM010000062.1_cds_WP_016749129.1_2791	24.155	207	220
WP_020780109.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740722.1_2965	36.607	336	354
WP_020780109.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740726.1_2961	33.432	338	354
WP_020780109.1	lcl|NZ_JADDWM010000024.1_cds_WP_002730849.1_1170	34.722	288	354
WP_020780109.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740722.1_2965	36.607	336	354
WP_020780109.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740726.1_2961	33.432	338	354
WP_020780109.1	lcl|NZ_JADDWM010000024.1_cds_WP_002730849.1_1170	34.722	288	354
WP_011669921.1	lcl|NZ_JADDWM010000031.1_cds_WP_002738760.1_1632	30.144	209	230
WP_011669921.1	lcl|NZ_JADDWM010000014.1_cds_WP_002723863.1_430	30.631	111	230
WP_011669921.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733600.1_2947	28.814	118	230
WP_011669922.1	lcl|NZ_JADDWM010000080.1_cds_WP_004278354.1_3205	28.550	655	599
WP_011669923.1	lcl|NZ_JADDWM010000052.1_cds_WP_002728994.1_2500	31.183	372	387
WP_011669923.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740861.1_3000	33.475	236	387
WP_011669923.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740826.1_3001	37.379	206	387
WP_011669923.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733599.1_2967	31.939	263	387
WP_011669923.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733737.1_2980	30.137	219	387
WP_011669923.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740294.1_2920	31.095	283	387
WP_011669923.1	lcl|NZ_JADDWM010000005.1_cds_WP_002738884.1_2699	27.245	323	387
WP_011669923.1	lcl|NZ_JADDWM010000007.1_cds_WP_002724641.1_3114	23.706	367	387
WP_011669924.1	lcl|NZ_JADDWM010000080.1_cds_WP_004278354.1_3205	40.902	599	583
WP_020780103.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	23.622	127	572
WP_020780103.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740235.1_2951	18.981	216	572
WP_020780103.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	23.622	127	572
WP_020780103.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740235.1_2951	18.981	216	572
WP_011669926.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740826.1_3001	36.296	270	417
WP_011669926.1	lcl|NZ_JADDWM010000052.1_cds_WP_002728994.1_2500	29.885	348	417
WP_011669926.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740861.1_3000	33.562	292	417
WP_011669926.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740294.1_2920	34.252	254	417
WP_011669926.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733737.1_2980	31.061	264	417
WP_011669926.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733599.1_2967	29.461	241	417
WP_011669926.1	lcl|NZ_JADDWM010000005.1_cds_WP_002738884.1_2699	27.686	242	417
WP_011669926.1	lcl|NZ_JADDWM010000007.1_cds_WP_002724641.1_3114	25.105	239	417
WP_020780101.1	lcl|NZ_JADDWM010000002.1_cds_WP_002724039.1_1556	25.225	111	342
WP_020780101.1	lcl|NZ_JADDWM010000002.1_cds_WP_002724039.1_1556	25.225	111	342
WP_011669928.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	23.140	121	362
WP_011669928.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	23.140	121	362
WP_004779550.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740917.1_2993	33.333	78	244
WP_004779595.1	lcl|NZ_JADDWM010000031.1_cds_WP_002738760.1_1632	28.099	242	242
WP_004779595.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733600.1_2947	22.835	127	242
WP_011669930.1	lcl|NZ_JADDWM010000021.1_cds_WP_002739054.1_1050	32.669	251	255
WP_011669930.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733582.1_2945	27.016	248	255
WP_011669930.1	lcl|NZ_JADDWM010000053.1_cds_WP_002722237.1_2518	28.685	251	255
WP_011669930.1	lcl|NZ_JADDWM010000019.1_cds_WP_002728745.1_732	26.667	255	255
WP_011669930.1	lcl|NZ_JADDWM010000005.1_cds_WP_002735533.1_2686	27.839	273	255
WP_011669930.1	lcl|NZ_JADDWM010000008.1_cds_WP_002722691.1_3256	27.481	262	255
WP_011669930.1	lcl|NZ_JADDWM010000060.1_cds_WP_002728460.1_2772	24.535	269	255
WP_011669930.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741131.1_1349	27.174	184	255
WP_011669930.1	lcl|NZ_JADDWM010000012.1_cds_WP_002728891.1_239	25.907	193	255
WP_011669930.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	27.461	193	255
WP_011669930.1	lcl|NZ_JADDWM010000012.1_cds_WP_032853204.1_244	24.390	164	255
WP_011669930.1	lcl|NZ_JADDWM010000049.1_cds_WP_002739544.1_2295	24.242	198	255
WP_011669930.1	lcl|NZ_JADDWM010000027.1_cds_WP_002727447.1_1307	25.389	193	255
WP_011669930.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	36.232	69	255
WP_011669930.1	lcl|NZ_JADDWM010000003.1_cds_WP_002741431.1_1935	24.873	197	255
WP_011669931.1	lcl|NZ_JADDWM010000073.1_cds_WP_002740185.1_3055	28.910	211	314
WP_004779598.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740722.1_2965	37.729	273	282
WP_004779598.1	lcl|NZ_JADDWM010000024.1_cds_WP_002730849.1_1170	38.267	277	282
WP_004779598.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740726.1_2961	32.727	275	282
WP_011669932.1	lcl|NZ_JADDWM010000052.1_cds_WP_002728994.1_2500	38.250	400	401
WP_011669932.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740861.1_3000	31.989	372	401
WP_011669932.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733599.1_2967	29.771	393	401
WP_011669932.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740294.1_2920	30.278	360	401
WP_011669932.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733737.1_2980	29.459	370	401
WP_011669932.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740826.1_3001	29.412	391	401
WP_011669932.1	lcl|NZ_JADDWM010000005.1_cds_WP_002738884.1_2699	28.691	359	401
WP_011669932.1	lcl|NZ_JADDWM010000007.1_cds_WP_002724641.1_3114	25.000	392	401
WP_011669933.1	lcl|NZ_JADDWM010000068.1_cds_WP_002742222.1_2888	34.545	275	568
WP_011669933.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740724.1_2983	33.333	210	568
WP_011669933.1	lcl|NZ_JADDWM010000006.1_cds_IQA65_RS03710_2972	32.075	212	568
WP_011669933.1	lcl|NZ_JADDWM010000001.1_cds_WP_002723347.1_939	30.622	209	568
WP_011669933.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741286.1_1381	31.915	235	568
WP_011669933.1	lcl|NZ_JADDWM010000002.1_cds_WP_002734207.1_1504	32.161	199	568
WP_011669933.1	lcl|NZ_JADDWM010000017.1_cds_WP_002733736.1_628	31.313	198	568
WP_011669933.1	lcl|NZ_JADDWM010000008.1_cds_WP_002739451.1_3298	31.980	197	568
WP_011669933.1	lcl|NZ_JADDWM010000009.1_cds_WP_002726143.1_3366	30.964	197	568
WP_011669933.1	lcl|NZ_JADDWM010000026.1_cds_WP_002729296.1_1262	29.231	195	568
WP_011669933.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728388.1_66	32.620	187	568
WP_011669933.1	lcl|NZ_JADDWM010000054.1_cds_WP_002738485.1_2535	30.453	243	568
WP_011669933.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	30.108	186	568
WP_011669933.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	24.378	201	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002730493.1_2357	28.261	184	568
WP_011669933.1	lcl|NZ_JADDWM010000010.1_cds_WP_032854486.1_82	31.765	170	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	27.692	195	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	24.176	182	568
WP_011669933.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721914.1_1990	27.568	185	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724285.1_2375	31.472	197	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724311.1_2376	30.909	220	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002752475.1_132	26.943	193	568
WP_011669933.1	lcl|NZ_JADDWM010000050.1_cds_WP_002739367.1_2450	29.474	190	568
WP_011669933.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721827.1_2022	28.899	218	568
WP_011669933.1	lcl|NZ_JADDWM010000008.1_cds_WP_002725984.1_3266	27.329	161	568
WP_011669933.1	lcl|NZ_JADDWM010000001.1_cds_WP_002735056.1_854	26.471	204	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	26.636	214	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	25.381	197	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724740.1_2396	26.667	165	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002725125.1_144	26.257	179	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002734915.1_2428	25.490	204	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_002723659.1_319	27.041	196	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729758.1_141	25.238	210	568
WP_011669933.1	lcl|NZ_JADDWM010000068.1_cds_WP_002742222.1_2888	34.545	275	568
WP_011669933.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740724.1_2983	33.333	210	568
WP_011669933.1	lcl|NZ_JADDWM010000006.1_cds_IQA65_RS03710_2972	32.075	212	568
WP_011669933.1	lcl|NZ_JADDWM010000001.1_cds_WP_002723347.1_939	30.622	209	568
WP_011669933.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741286.1_1381	31.915	235	568
WP_011669933.1	lcl|NZ_JADDWM010000002.1_cds_WP_002734207.1_1504	32.161	199	568
WP_011669933.1	lcl|NZ_JADDWM010000017.1_cds_WP_002733736.1_628	31.313	198	568
WP_011669933.1	lcl|NZ_JADDWM010000008.1_cds_WP_002739451.1_3298	31.980	197	568
WP_011669933.1	lcl|NZ_JADDWM010000009.1_cds_WP_002726143.1_3366	30.964	197	568
WP_011669933.1	lcl|NZ_JADDWM010000026.1_cds_WP_002729296.1_1262	29.231	195	568
WP_011669933.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728388.1_66	32.620	187	568
WP_011669933.1	lcl|NZ_JADDWM010000054.1_cds_WP_002738485.1_2535	30.453	243	568
WP_011669933.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	30.108	186	568
WP_011669933.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	24.378	201	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002730493.1_2357	28.261	184	568
WP_011669933.1	lcl|NZ_JADDWM010000010.1_cds_WP_032854486.1_82	31.765	170	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	27.692	195	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	24.176	182	568
WP_011669933.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721914.1_1990	27.568	185	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724285.1_2375	31.472	197	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724311.1_2376	30.909	220	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002752475.1_132	26.943	193	568
WP_011669933.1	lcl|NZ_JADDWM010000050.1_cds_WP_002739367.1_2450	29.474	190	568
WP_011669933.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721827.1_2022	28.899	218	568
WP_011669933.1	lcl|NZ_JADDWM010000008.1_cds_WP_002725984.1_3266	27.329	161	568
WP_011669933.1	lcl|NZ_JADDWM010000001.1_cds_WP_002735056.1_854	26.471	204	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	26.636	214	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	25.381	197	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724740.1_2396	26.667	165	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002725125.1_144	26.257	179	568
WP_011669933.1	lcl|NZ_JADDWM010000004.1_cds_WP_002734915.1_2428	25.490	204	568
WP_011669933.1	lcl|NZ_JADDWM010000013.1_cds_WP_002723659.1_319	27.041	196	568
WP_011669933.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729758.1_141	25.238	210	568
WP_020780102.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740938.1_2977	28.058	139	354
WP_011669935.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740242.1_2956	23.128	601	587
WP_011669937.1	lcl|NZ_JADDWM010000006.1_cds_IQA65_RS03625_2955	31.136	273	275
WP_011669937.1	lcl|NZ_JADDWM010000036.1_cds_WP_002726009.1_1787	33.333	60	275
WP_011669938.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721790.1_2021	33.784	148	211
WP_011669938.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733646.1_3006	33.898	177	211
WP_011669940.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733600.1_2947	35.686	255	251
WP_011669940.1	lcl|NZ_JADDWM010000014.1_cds_WP_002723863.1_430	36.364	242	251
WP_011669941.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733544.1_2946	54.810	343	342
WP_011669941.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740235.1_2951	24.696	247	342
WP_011669941.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	26.627	169	342
WP_011669941.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733544.1_2946	54.810	343	342
WP_011669941.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740235.1_2951	24.696	247	342
WP_011669941.1	lcl|NZ_JADDWM010000047.1_cds_WP_002740796.1_2243	26.627	169	342
WP_011669942.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741120.1_1345	29.493	217	254
WP_011669942.1	lcl|NZ_JADDWM010000018.1_cds_WP_002732288.1_660	27.803	223	254
WP_011669942.1	lcl|NZ_JADDWM010000060.1_cds_WP_002728452.1_2764	31.008	129	254
WP_011669401.1	lcl|NZ_JADDWM010000004.1_cds_WP_193810171.1_2433	94.634	205	364
WP_011669401.1	lcl|NZ_JADDWM010000095.1_cds_WP_193819368.1_3321	97.973	148	364
WP_011669401.1	lcl|NZ_JADDWM010000059.1_cds_IQA65_RS15455_2644	93.701	127	364
WP_011669401.1	lcl|NZ_JADDWM010000059.1_cds_IQA65_RS15455_2644	79.310	58	364
WP_011669401.1	lcl|NZ_JADDWM010000086.1_cds_IQA65_RS16805_3227	69.744	195	364
WP_011669401.1	lcl|NZ_JADDWM010000086.1_cds_IQA65_RS16805_3227	85.000	20	364
WP_011669401.1	lcl|NZ_JADDWM010000018.1_cds_IQA65_RS08565_683	92.086	139	364
WP_011669401.1	lcl|NZ_JADDWM010000086.1_cds_IQA65_RS16795_3225	79.825	114	364
