WP_002725873.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.649	308	318
WP_011669917.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUU010000032.1_cds_WP_032856387.1_1729	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUU010000005.1_cds_WP_002742128.1_2732	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733661.1_2752	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUU010000019.1_cds_WP_002731944.1_723	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUU010000009.1_cds_WP_002726501.1_3365	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733618.1_2725	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUU010000060.1_cds_WP_016749129.1_2841	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740722.1_2779	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740726.1_2775	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUU010000014.1_cds_WP_002730849.1_406	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740722.1_2779	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740726.1_2775	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUU010000014.1_cds_WP_002730849.1_406	34.722	288	354
WP_011669921.1	lcl|NZ_JADDUU010000023.1_cds_WP_002738760.1_1143	30.144	209	230
WP_011669921.1	lcl|NZ_JADDUU010000020.1_cds_WP_002723863.1_953	30.631	111	230
WP_011669921.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733600.1_2761	28.814	118	230
WP_011669922.1	lcl|NZ_JADDUU010000075.1_cds_WP_004278354.1_3119	28.550	655	599
WP_011669923.1	lcl|NZ_JADDUU010000025.1_cds_WP_002728994.1_1229	31.183	372	387
WP_011669923.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740861.1_2814	33.475	236	387
WP_011669923.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740826.1_2815	37.379	206	387
WP_011669923.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733599.1_2781	31.939	263	387
WP_011669923.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733737.1_2794	30.137	219	387
WP_011669923.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740294.1_2734	31.095	283	387
WP_011669923.1	lcl|NZ_JADDUU010000006.1_cds_WP_002738884.1_3031	27.245	323	387
WP_011669923.1	lcl|NZ_JADDUU010000007.1_cds_WP_002724641.1_3144	23.706	367	387
WP_011669924.1	lcl|NZ_JADDUU010000075.1_cds_WP_004278354.1_3119	40.902	599	583
WP_020780103.1	lcl|NZ_JADDUU010000046.1_cds_WP_002740796.1_2293	23.622	127	572
WP_020780103.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740235.1_2765	18.981	216	572
WP_020780103.1	lcl|NZ_JADDUU010000046.1_cds_WP_002740796.1_2293	23.622	127	572
WP_020780103.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740235.1_2765	18.981	216	572
WP_011669926.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740826.1_2815	36.296	270	417
WP_011669926.1	lcl|NZ_JADDUU010000025.1_cds_WP_002728994.1_1229	29.885	348	417
WP_011669926.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740861.1_2814	33.562	292	417
WP_011669926.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740294.1_2734	34.252	254	417
WP_011669926.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733737.1_2794	31.061	264	417
WP_011669926.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733599.1_2781	29.461	241	417
WP_011669926.1	lcl|NZ_JADDUU010000006.1_cds_WP_002738884.1_3031	27.686	242	417
WP_011669926.1	lcl|NZ_JADDUU010000007.1_cds_WP_002724641.1_3144	25.105	239	417
WP_020780101.1	lcl|NZ_JADDUU010000003.1_cds_WP_002724039.1_1984	25.225	111	342
WP_020780101.1	lcl|NZ_JADDUU010000003.1_cds_WP_002724039.1_1984	25.225	111	342
WP_011669928.1	lcl|NZ_JADDUU010000046.1_cds_WP_002740796.1_2293	23.140	121	362
WP_011669928.1	lcl|NZ_JADDUU010000046.1_cds_WP_002740796.1_2293	23.140	121	362
WP_004779550.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740917.1_2807	33.333	78	244
