WP_002725873.1	lcl|NZ_JQQC01000016.1_cds_WP_000340715.1_475	93.902	82	106
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_000410273.1_476	92.903	310	318
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_000093099.1_496	58.730	63	318
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_000646250.1_479	28.112	249	318
WP_011669917.1	lcl|NZ_JQQC01000002.1_cds_WP_000744700.1_114	23.148	324	318
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_000600889.1_505	23.273	275	318
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_000723090.1_558	23.875	289	318
WP_011669917.1	lcl|NZ_JQQC01000016.1_cds_WP_001067557.1_482	23.708	329	318
WP_011669918.1	lcl|NZ_JQQC01000016.1_cds_WP_000202830.1_515	42.776	353	361
WP_011669919.1	lcl|NZ_JQQC01000016.1_cds_WP_000282880.1_554	37.903	124	220
WP_011669919.1	lcl|NZ_JQQC01000068.1_cds_WP_001099029.1_2265	27.803	223	220
WP_011669919.1	lcl|NZ_JQQC01000016.1_cds_WP_001068986.1_533	31.522	92	220
WP_011669919.1	lcl|NZ_JQQC01000066.1_cds_WP_000840858.1_2232	29.808	104	220
WP_011669919.1	lcl|NZ_JQQC01000006.1_cds_WP_000868621.1_273	29.670	91	220
WP_011669919.1	lcl|NZ_JQQC01000141.1_cds_WP_000262844.1_3501	25.121	207	220
WP_011669919.1	lcl|NZ_JQQC01000106.1_cds_WP_001114267.1_3034	26.136	176	220
WP_020780109.1	lcl|NZ_JQQC01000016.1_cds_WP_001230564.1_508	36.873	339	354
WP_020780109.1	lcl|NZ_JQQC01000016.1_cds_WP_000582618.1_512	34.663	326	354
WP_020780109.1	lcl|NZ_JQQC01000042.1_cds_WP_001011675.1_1463	34.237	295	354
WP_020780109.1	lcl|NZ_JQQC01000016.1_cds_WP_001230564.1_508	36.873	339	354
WP_020780109.1	lcl|NZ_JQQC01000016.1_cds_WP_000582618.1_512	34.663	326	354
WP_020780109.1	lcl|NZ_JQQC01000042.1_cds_WP_001011675.1_1463	34.237	295	354
WP_011669921.1	lcl|NZ_JQQC01000008.1_cds_WP_001014594.1_348	29.577	213	230
WP_011669921.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	32.743	113	230
WP_011669922.1	lcl|NZ_JQQC01000016.1_cds_WP_000698820.1_518	41.857	614	599
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_000582222.1_494	37.805	246	387
WP_011669923.1	lcl|NZ_JQQC01000156.1_cds_WP_001281953.1_3598	31.989	372	387
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_000608295.1_484	33.898	236	387
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_000947844.1_506	32.700	263	387
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_001198107.1_483	37.864	206	387
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_000346036.1_513	26.944	360	387
WP_011669923.1	lcl|NZ_JQQC01000016.1_cds_WP_000575178.1_552	28.269	283	387
WP_011669923.1	lcl|NZ_JQQC01000020.1_cds_WP_000538752.1_682	26.168	321	387
WP_011669923.1	lcl|NZ_JQQC01000087.1_cds_WP_001982414.1_2576	24.895	237	387
WP_011669924.1	lcl|NZ_JQQC01000016.1_cds_WP_000698820.1_518	27.316	626	583
WP_020780103.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	24.841	157	572
WP_020780103.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	32.479	117	572
WP_020780103.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	24.841	157	572
WP_020780103.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	32.479	117	572
WP_011669926.1	lcl|NZ_JQQC01000156.1_cds_WP_001281953.1_3598	29.969	327	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_001198107.1_483	36.667	270	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_000575178.1_552	34.749	259	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_000608295.1_484	33.219	292	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_000346036.1_513	29.367	395	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_000582222.1_494	37.850	214	417
WP_011669926.1	lcl|NZ_JQQC01000016.1_cds_WP_000947844.1_506	28.044	271	417
WP_011669926.1	lcl|NZ_JQQC01000020.1_cds_WP_000538752.1_682	25.130	386	417
WP_011669926.1	lcl|NZ_JQQC01000087.1_cds_WP_001982414.1_2576	24.686	239	417
WP_020780101.1	lcl|NZ_JQQC01000174.1_cds_WP_000870126.1_3667	25.503	149	342
WP_020780101.1	lcl|NZ_JQQC01000174.1_cds_WP_000870126.1_3667	25.503	149	342
WP_011669928.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	22.308	130	362
WP_011669928.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	22.308	130	362
WP_004779589.1	lcl|NZ_JQQC01000032.1_cds_WP_000012765.1_1166	30.833	120	210
WP_004779550.1	lcl|NZ_JQQC01000016.1_cds_WP_000517242.1_491	32.941	85	244
WP_004779595.1	lcl|NZ_JQQC01000008.1_cds_WP_001014594.1_348	31.100	209	242
WP_004779595.1	lcl|NZ_JQQC01000016.1_cds_WP_000848239.1_523	31.092	119	242
WP_011669930.1	lcl|NZ_JQQC01000002.1_cds_WP_000998676.1_88	31.474	251	255
WP_011669930.1	lcl|NZ_JQQC01000048.1_cds_WP_000566240.1_1646	34.884	172	255
WP_011669930.1	lcl|NZ_JQQC01000037.1_cds_WP_000043153.1_1358	26.038	265	255
WP_011669930.1	lcl|NZ_JQQC01000048.1_cds_WP_001968389.1_1618	27.757	263	255
WP_011669930.1	lcl|NZ_JQQC01000045.1_cds_WP_000653653.1_1533	27.481	262	255
