WP_002725873.1	lcl|NZ_JQPF01000084.1_cds_WP_000340715.1_2369	93.902	82	106
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	92.903	310	318
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_000093099.1_2390	58.730	63	318
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	27.711	249	318
WP_011669917.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	23.148	324	318
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	23.273	275	318
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	23.875	289	318
WP_011669917.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	23.708	329	318
WP_011669918.1	lcl|NZ_JQPF01000084.1_cds_WP_000202827.1_2409	42.776	353	361
WP_011669919.1	lcl|NZ_JQPF01000084.1_cds_WP_000282880.1_2448	37.903	124	220
WP_011669919.1	lcl|NZ_JQPF01000087.1_cds_WP_001099037.1_2530	27.354	223	220
WP_011669919.1	lcl|NZ_JQPF01000084.1_cds_WP_001068986.1_2426	31.522	92	220
WP_011669919.1	lcl|NZ_JQPF01000029.1_cds_WP_000840860.1_1094	29.808	104	220
WP_011669919.1	lcl|NZ_JQPF01000053.1_cds_WP_000868621.1_1805	29.670	91	220
WP_011669919.1	lcl|NZ_JQPF01000271.1_cds_WP_001114273.1_4005	26.136	176	220
WP_011669919.1	lcl|NZ_JQPF01000105.1_cds_WP_000262844.1_2801	25.121	207	220
WP_020780109.1	lcl|NZ_JQPF01000084.1_cds_WP_001230564.1_2402	36.873	339	354
WP_020780109.1	lcl|NZ_JQPF01000084.1_cds_WP_000582615.1_2406	34.663	326	354
WP_020780109.1	lcl|NZ_JQPF01000007.1_cds_WP_061280291.1_268	34.576	295	354
WP_020780109.1	lcl|NZ_JQPF01000084.1_cds_WP_001230564.1_2402	36.873	339	354
WP_020780109.1	lcl|NZ_JQPF01000084.1_cds_WP_000582615.1_2406	34.663	326	354
WP_020780109.1	lcl|NZ_JQPF01000007.1_cds_WP_061280291.1_268	34.576	295	354
WP_011669921.1	lcl|NZ_JQPF01000166.1_cds_WP_002106419.1_3502	29.577	213	230
WP_011669921.1	lcl|NZ_JQPF01000141.1_cds_WP_000721855.1_3229	33.613	119	230
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_000582222.1_2388	37.805	246	387
WP_011669923.1	lcl|NZ_JQPF01000254.1_cds_WP_001281953.1_3959	31.989	372	387
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_000608295.1_2378	33.898	236	387
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_000947842.1_2400	32.700	263	387
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_001198107.1_2377	37.864	206	387
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_000346036.1_2407	26.944	360	387
WP_011669923.1	lcl|NZ_JQPF01000084.1_cds_WP_061250443.1_2446	28.269	283	387
WP_011669923.1	lcl|NZ_JQPF01000157.1_cds_WP_000538755.1_3422	26.168	321	387
WP_011669923.1	lcl|NZ_JQPF01000050.1_cds_WP_001982414.1_1753	24.895	237	387
WP_020780103.1	lcl|NZ_JQPF01000138.1_cds_WP_061281082.1_3182	24.841	157	572
WP_020780103.1	lcl|NZ_JQPF01000138.1_cds_WP_061281082.1_3182	24.841	157	572
WP_011669926.1	lcl|NZ_JQPF01000254.1_cds_WP_001281953.1_3959	29.969	327	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_001198107.1_2377	36.667	270	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_061250443.1_2446	34.749	259	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_000608295.1_2378	33.219	292	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_000346036.1_2407	29.367	395	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_000582222.1_2388	37.850	214	417
WP_011669926.1	lcl|NZ_JQPF01000084.1_cds_WP_000947842.1_2400	28.044	271	417
WP_011669926.1	lcl|NZ_JQPF01000157.1_cds_WP_000538755.1_3422	25.130	386	417
WP_011669926.1	lcl|NZ_JQPF01000050.1_cds_WP_001982414.1_1753	24.686	239	417
WP_020780101.1	lcl|NZ_JQPF01000063.1_cds_WP_061252174.1_1984	25.503	149	342
WP_020780101.1	lcl|NZ_JQPF01000063.1_cds_WP_061252174.1_1984	25.503	149	342
WP_011669928.1	lcl|NZ_JQPF01000138.1_cds_WP_061281082.1_3182	22.481	129	362
WP_011669928.1	lcl|NZ_JQPF01000138.1_cds_WP_061281082.1_3182	22.481	129	362
WP_004779589.1	lcl|NZ_JQPF01000095.1_cds_WP_000012765.1_2662	30.833	120	210
WP_004779550.1	lcl|NZ_JQPF01000084.1_cds_WP_061226679.1_2385	34.118	85	244
WP_004779595.1	lcl|NZ_JQPF01000166.1_cds_WP_002106419.1_3502	31.100	209	242
WP_004779595.1	lcl|NZ_JQPF01000084.1_cds_WP_061280872.1_2416	31.092	119	242
WP_011669930.1	lcl|NZ_JQPF01000100.1_cds_WP_000998676.1_2756	31.474	251	255
WP_011669930.1	lcl|NZ_JQPF01000041.1_cds_WP_000566240.1_1402	34.884	172	255
WP_011669930.1	lcl|NZ_JQPF01000025.1_cds_WP_061280484.1_948	26.038	265	255
WP_011669930.1	lcl|NZ_JQPF01000041.1_cds_WP_001968389.1_1373	27.757	263	255
WP_011669930.1	lcl|NZ_JQPF01000046.1_cds_WP_000653653.1_1691	27.481	262	255
WP_011669930.1	lcl|NZ_JQPF01000034.1_cds_WP_000351753.1_1202	24.164	269	255
WP_011669930.1	lcl|NZ_JQPF01000155.1_cds_WP_000646917.1_3386	27.568	185	255
WP_011669930.1	lcl|NZ_JQPF01000041.1_cds_WP_001069863.1_1438	26.220	164	255
WP_011669930.1	lcl|NZ_JQPF01000041.1_cds_WP_000800040.1_1444	27.320	194	255
WP_011669930.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	27.861	201	255
WP_011669930.1	lcl|NZ_JQPF01000086.1_cds_WP_000093664.1_2503	23.000	200	255
WP_011669930.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	33.333	72	255
WP_011669930.1	lcl|NZ_JQPF01000015.1_cds_WP_001074690.1_482	24.352	193	255
WP_011669931.1	lcl|NZ_JQPF01000191.1_cds_WP_033108138.1_3689	29.091	330	314
WP_004779598.1	lcl|NZ_JQPF01000084.1_cds_WP_001230564.1_2402	36.957	276	282
WP_004779598.1	lcl|NZ_JQPF01000007.1_cds_WP_061280291.1_268	37.979	287	282
WP_004779598.1	lcl|NZ_JQPF01000084.1_cds_WP_000582615.1_2406	32.721	272	282
WP_011669932.1	lcl|NZ_JQPF01000254.1_cds_WP_001281953.1_3959	38.155	401	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_000582222.1_2388	33.245	376	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_000608295.1_2378	31.989	372	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_061250443.1_2446	28.184	369	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_001198107.1_2377	30.769	390	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_000947842.1_2400	27.851	377	401
WP_011669932.1	lcl|NZ_JQPF01000084.1_cds_WP_000346036.1_2407	26.509	381	401
WP_011669932.1	lcl|NZ_JQPF01000050.1_cds_WP_001982414.1_1753	24.490	392	401
WP_011669932.1	lcl|NZ_JQPF01000157.1_cds_WP_000538755.1_3422	27.297	381	401
WP_011669933.1	lcl|NZ_JQPF01000170.1_cds_WP_154644654.1_3556	37.104	221	568
WP_011669933.1	lcl|NZ_JQPF01000084.1_cds_WP_061280862.1_2393	26.866	402	568
WP_011669933.1	lcl|NZ_JQPF01000085.1_cds_WP_000667645.1_2473	32.051	234	568
WP_011669933.1	lcl|NZ_JQPF01000018.1_cds_WP_000828456.1_663	32.212	208	568
WP_011669933.1	lcl|NZ_JQPF01000140.1_cds_WP_000942282.1_3209	33.663	202	568
WP_011669933.1	lcl|NZ_JQPF01000014.1_cds_WP_000666552.1_431	31.351	185	568
WP_011669933.1	lcl|NZ_JQPF01000045.1_cds_WP_001161019.1_1660	30.570	193	568
WP_011669933.1	lcl|NZ_JQPF01000019.1_cds_WP_000651462.1_717	30.769	195	568
WP_011669933.1	lcl|NZ_JQPF01000265.1_cds_WP_002105621.1_3988	30.457	197	568
WP_011669933.1	lcl|NZ_JQPF01000024.1_cds_WP_000047473.1_918	33.505	194	568
WP_011669933.1	lcl|NZ_JQPF01000087.1_cds_WP_000184524.1_2518	31.606	193	568
WP_011669933.1	lcl|NZ_JQPF01000012.1_cds_WP_000536753.1_388	33.333	153	568
WP_011669933.1	lcl|NZ_JQPF01000091.1_cds_WP_000619182.1_2618	29.897	194	568
WP_011669933.1	lcl|NZ_JQPF01000020.1_cds_WP_001052498.1_740	29.213	178	568
WP_011669933.1	lcl|NZ_JQPF01000007.1_cds_WP_001049208.1_234	31.892	185	568
WP_011669933.1	lcl|NZ_JQPF01000007.1_cds_WP_001049208.1_234	27.315	216	568
WP_011669933.1	lcl|NZ_JQPF01000028.1_cds_WP_000433117.1_1036	28.108	185	568
WP_011669933.1	lcl|NZ_JQPF01000046.1_cds_WP_000603361.1_1701	31.481	162	568
WP_011669933.1	lcl|NZ_JQPF01000078.1_cds_WP_000052667.1_2266	27.638	199	568
WP_011669933.1	lcl|NZ_JQPF01000057.1_cds_WP_000590871.1_1877	26.804	194	568
WP_011669933.1	lcl|NZ_JQPF01000057.1_cds_WP_000590871.1_1877	24.176	182	568
WP_011669933.1	lcl|NZ_JQPF01000091.1_cds_WP_000218832.1_2617	30.000	220	568
WP_011669933.1	lcl|NZ_JQPF01000040.1_cds_WP_000054169.1_1371	29.897	194	568
WP_011669933.1	lcl|NZ_JQPF01000142.1_cds_WP_000626143.1_3245	27.570	214	568
WP_011669933.1	lcl|NZ_JQPF01000142.1_cds_WP_000626143.1_3245	25.381	197	568
WP_011669933.1	lcl|NZ_JQPF01000096.1_cds_WP_001982953.1_2699	25.907	193	568
WP_011669933.1	lcl|NZ_JQPF01000028.1_cds_WP_001089499.1_1068	28.293	205	568
WP_011669933.1	lcl|NZ_JQPF01000184.1_cds_WP_000598569.1_3656	26.061	165	568
WP_011669933.1	lcl|NZ_JQPF01000141.1_cds_WP_061230578.1_3235	27.604	192	568
WP_011669933.1	lcl|NZ_JQPF01000027.1_cds_WP_082270094.1_1002	25.551	227	568
WP_011669933.1	lcl|NZ_JQPF01000054.1_cds_WP_000481722.1_1855	24.631	203	568
WP_011669933.1	lcl|NZ_JQPF01000170.1_cds_WP_154644654.1_3556	37.104	221	568
WP_011669933.1	lcl|NZ_JQPF01000084.1_cds_WP_061280862.1_2393	26.866	402	568
WP_011669933.1	lcl|NZ_JQPF01000085.1_cds_WP_000667645.1_2473	32.051	234	568
WP_011669933.1	lcl|NZ_JQPF01000018.1_cds_WP_000828456.1_663	32.212	208	568
WP_011669933.1	lcl|NZ_JQPF01000140.1_cds_WP_000942282.1_3209	33.663	202	568
WP_011669933.1	lcl|NZ_JQPF01000014.1_cds_WP_000666552.1_431	31.351	185	568
WP_011669933.1	lcl|NZ_JQPF01000045.1_cds_WP_001161019.1_1660	30.570	193	568
WP_011669933.1	lcl|NZ_JQPF01000019.1_cds_WP_000651462.1_717	30.769	195	568
WP_011669933.1	lcl|NZ_JQPF01000265.1_cds_WP_002105621.1_3988	30.457	197	568
WP_011669933.1	lcl|NZ_JQPF01000024.1_cds_WP_000047473.1_918	33.505	194	568
WP_011669933.1	lcl|NZ_JQPF01000087.1_cds_WP_000184524.1_2518	31.606	193	568
WP_011669933.1	lcl|NZ_JQPF01000012.1_cds_WP_000536753.1_388	33.333	153	568
WP_011669933.1	lcl|NZ_JQPF01000091.1_cds_WP_000619182.1_2618	29.897	194	568
WP_011669933.1	lcl|NZ_JQPF01000020.1_cds_WP_001052498.1_740	29.213	178	568
WP_011669933.1	lcl|NZ_JQPF01000007.1_cds_WP_001049208.1_234	31.892	185	568
WP_011669933.1	lcl|NZ_JQPF01000007.1_cds_WP_001049208.1_234	27.315	216	568
WP_011669933.1	lcl|NZ_JQPF01000028.1_cds_WP_000433117.1_1036	28.108	185	568
WP_011669933.1	lcl|NZ_JQPF01000046.1_cds_WP_000603361.1_1701	31.481	162	568
WP_011669933.1	lcl|NZ_JQPF01000078.1_cds_WP_000052667.1_2266	27.638	199	568
WP_011669933.1	lcl|NZ_JQPF01000057.1_cds_WP_000590871.1_1877	26.804	194	568
WP_011669933.1	lcl|NZ_JQPF01000057.1_cds_WP_000590871.1_1877	24.176	182	568
WP_011669933.1	lcl|NZ_JQPF01000091.1_cds_WP_000218832.1_2617	30.000	220	568
WP_011669933.1	lcl|NZ_JQPF01000040.1_cds_WP_000054169.1_1371	29.897	194	568
WP_011669933.1	lcl|NZ_JQPF01000142.1_cds_WP_000626143.1_3245	27.570	214	568
WP_011669933.1	lcl|NZ_JQPF01000142.1_cds_WP_000626143.1_3245	25.381	197	568
WP_011669933.1	lcl|NZ_JQPF01000096.1_cds_WP_001982953.1_2699	25.907	193	568
WP_011669933.1	lcl|NZ_JQPF01000028.1_cds_WP_001089499.1_1068	28.293	205	568
WP_011669933.1	lcl|NZ_JQPF01000184.1_cds_WP_000598569.1_3656	26.061	165	568
WP_011669933.1	lcl|NZ_JQPF01000141.1_cds_WP_061230578.1_3235	27.604	192	568
WP_011669933.1	lcl|NZ_JQPF01000027.1_cds_WP_082270094.1_1002	25.551	227	568
WP_011669933.1	lcl|NZ_JQPF01000054.1_cds_WP_000481722.1_1855	24.631	203	568
WP_011669935.1	lcl|NZ_JQPF01000084.1_cds_WP_161938748.1_2412	24.320	588	587
WP_020780100.1	lcl|NZ_JQPF01000084.1_cds_WP_061280869.1_2413	70.642	218	219
WP_011669937.1	lcl|NZ_JQPF01000002.1_cds_WP_000924398.1_58	37.500	168	275
WP_011669937.1	lcl|NZ_JQPF01000062.1_cds_WP_000649050.1_1976	36.207	58	275
WP_011669938.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	81.429	140	211
WP_011669938.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	92.473	93	211
WP_011669938.1	lcl|NZ_JQPF01000028.1_cds_WP_000351733.1_1067	33.108	148	211
WP_011669938.1	lcl|NZ_JQPF01000084.1_cds_WP_000884059.1_2372	33.898	177	211
WP_011669939.1	lcl|NZ_JQPF01000084.1_cds_WP_001089598.1_2415	91.200	250	251
WP_011669940.1	lcl|NZ_JQPF01000084.1_cds_WP_061280872.1_2416	96.813	251	251
WP_011669940.1	lcl|NZ_JQPF01000141.1_cds_WP_000721855.1_3229	35.887	248	251
WP_011669941.1	lcl|NZ_JQPF01000084.1_cds_WP_061280874.1_2417	95.906	342	342
WP_011669941.1	lcl|NZ_JQPF01000084.1_cds_WP_061280874.1_2417	95.906	342	342
WP_011669942.1	lcl|NZ_JQPF01000084.1_cds_WP_002093212.1_2418	77.866	253	254
WP_011669942.1	lcl|NZ_JQPF01000009.1_cds_WP_000400940.1_322	28.571	224	254
