WP_002725873.1	lcl|NZ_JQQR01000023.1_cds_WP_000340715.1_695	93.902	82	106
WP_011669917.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	92.903	310	318
WP_011669917.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	27.711	249	318
WP_011669917.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	23.148	324	318
WP_011669917.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	23.875	289	318
WP_011669917.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	23.708	329	318
WP_011669919.1	lcl|NZ_JQQR01000009.1_cds_WP_000282880.1_373	37.903	124	220
WP_011669919.1	lcl|NZ_JQQR01000146.1_cds_WP_001099038.1_3221	27.803	223	220
WP_011669919.1	lcl|NZ_JQQR01000096.1_cds_WP_000840861.1_2389	29.808	104	220
WP_011669919.1	lcl|NZ_JQQR01000026.1_cds_WP_000868621.1_758	29.670	91	220
WP_011669919.1	lcl|NZ_JQQR01000057.1_cds_WP_000262844.1_1586	25.121	207	220
WP_011669919.1	lcl|NZ_JQQR01000009.1_cds_WP_061226893.1_380	26.136	176	220
WP_020780109.1	lcl|NZ_JQQR01000023.1_cds_WP_001033784.1_728	33.239	352	354
WP_020780109.1	lcl|NZ_JQQR01000099.1_cds_WP_001011675.1_2439	34.237	295	354
WP_020780109.1	lcl|NZ_JQQR01000023.1_cds_WP_002068380.1_722	27.246	345	354
WP_020780109.1	lcl|NZ_JQQR01000023.1_cds_WP_001033784.1_728	33.239	352	354
WP_020780109.1	lcl|NZ_JQQR01000099.1_cds_WP_001011675.1_2439	34.237	295	354
WP_020780109.1	lcl|NZ_JQQR01000023.1_cds_WP_002068380.1_722	27.246	345	354
WP_011669921.1	lcl|NZ_JQQR01000005.1_cds_WP_002107669.1_258	42.771	166	230
WP_011669921.1	lcl|NZ_JQQR01000181.1_cds_WP_061226561.1_3535	29.577	213	230
WP_011669921.1	lcl|NZ_JQQR01000023.1_cds_WP_000440091.1_723	23.276	232	230
WP_011669921.1	lcl|NZ_JQQR01000105.1_cds_WP_061226676.1_2575	32.520	123	230
WP_011669923.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	31.989	372	387
WP_011669923.1	lcl|NZ_JQQR01000023.1_cds_WP_017857903.1_714	37.398	246	387
WP_011669923.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	33.898	236	387
WP_011669923.1	lcl|NZ_JQQR01000023.1_cds_WP_001198107.1_703	37.864	206	387
WP_011669923.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	33.200	250	387
WP_011669923.1	lcl|NZ_JQQR01000009.1_cds_WP_000575178.1_371	28.269	283	387
WP_011669923.1	lcl|NZ_JQQR01000068.1_cds_WP_000538755.1_1738	26.168	321	387
WP_011669923.1	lcl|NZ_JQQR01000048.1_cds_WP_001982414.1_1382	24.895	237	387
WP_020780103.1	lcl|NZ_JQQR01000005.1_cds_WP_002107669.1_258	35.246	244	572
WP_020780103.1	lcl|NZ_JQQR01000023.1_cds_WP_000440091.1_723	27.805	205	572
WP_020780103.1	lcl|NZ_JQQR01000141.1_cds_WP_000613386.1_3157	24.841	157	572
WP_020780103.1	lcl|NZ_JQQR01000005.1_cds_WP_002107669.1_258	35.246	244	572
WP_020780103.1	lcl|NZ_JQQR01000023.1_cds_WP_000440091.1_723	27.805	205	572
WP_020780103.1	lcl|NZ_JQQR01000141.1_cds_WP_000613386.1_3157	24.841	157	572
WP_011669926.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	29.969	327	417
WP_011669926.1	lcl|NZ_JQQR01000023.1_cds_WP_001198107.1_703	36.667	270	417
WP_011669926.1	lcl|NZ_JQQR01000009.1_cds_WP_000575178.1_371	34.749	259	417
WP_011669926.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	33.562	292	417
WP_011669926.1	lcl|NZ_JQQR01000023.1_cds_WP_017857903.1_714	37.736	212	417
WP_011669926.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	28.492	358	417
WP_011669926.1	lcl|NZ_JQQR01000068.1_cds_WP_000538755.1_1738	25.130	386	417
WP_011669926.1	lcl|NZ_JQQR01000048.1_cds_WP_001982414.1_1382	24.686	239	417
