WP_002725873.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	92.683	82	106
WP_011669917.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	78.275	313	318
WP_011669917.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	23.423	333	318
WP_011669917.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	23.438	320	318
WP_011669919.1	lcl|NZ_NPEF02000017.1_cds_WP_100765237.1_2925	31.111	225	220
WP_011669919.1	lcl|NZ_NPEF02000017.1_cds_WP_100748418.1_2933	31.313	99	220
WP_011669919.1	lcl|NZ_NPEF02000017.1_cds_WP_100765431.1_2910	24.645	211	220
WP_011669919.1	lcl|NZ_NPEF02000017.1_cds_WP_100747879.1_2912	29.412	102	220
WP_011669919.1	lcl|NZ_NPEF02000017.1_cds_WP_165783554.1_2931	28.440	109	220
WP_011669919.1	lcl|NZ_NPEF02000034.1_cds_WP_100746101.1_3828	29.310	116	220
WP_011669919.1	lcl|NZ_NPEF02000002.1_cds_WP_317572069.1_756	27.957	93	220
WP_011669919.1	lcl|NZ_NPEF02000033.1_cds_WP_207763178.1_3816	34.951	103	220
WP_011669919.1	lcl|NZ_NPEF02000019.1_cds_WP_100765745.1_3158	26.596	94	220
WP_020780109.1	lcl|NZ_NPEF02000017.1_cds_WP_100765602.1_2904	36.391	338	354
WP_020780109.1	lcl|NZ_NPEF02000017.1_cds_WP_100746366.1_2896	37.536	349	354
WP_020780109.1	lcl|NZ_NPEF02000005.1_cds_WP_100747095.1_1231	33.808	281	354
WP_020780109.1	lcl|NZ_NPEF02000017.1_cds_WP_100765602.1_2904	36.391	338	354
WP_020780109.1	lcl|NZ_NPEF02000017.1_cds_WP_100746366.1_2896	37.536	349	354
WP_020780109.1	lcl|NZ_NPEF02000005.1_cds_WP_100747095.1_1231	33.808	281	354
WP_011669921.1	lcl|NZ_NPEF02000021.1_cds_WP_100748082.1_3252	32.314	229	230
WP_011669921.1	lcl|NZ_NPEF02000007.1_cds_WP_100747911.1_1409	32.727	110	230
WP_011669923.1	lcl|NZ_NPEF02000017.1_cds_WP_317573413.1_2906	42.259	239	387
WP_011669923.1	lcl|NZ_NPEF02000017.1_cds_WP_100765430.1_2914	35.366	246	387
WP_011669923.1	lcl|NZ_NPEF02000017.1_cds_WP_100748380.1_2893	34.211	266	387
WP_011669923.1	lcl|NZ_NPEF02000008.1_cds_WP_207763204.1_1440	30.352	369	387
WP_011669923.1	lcl|NZ_NPEF02000017.1_cds_WP_100765434.1_2911	28.406	345	387
