WP_002725873.1	lcl|NZ_AFMJ01000185.1_cds_WP_000340715.1_1875	93.902	82	106
WP_011669917.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	92.903	310	318
WP_011669917.1	lcl|NZ_AFMJ01000185.1_cds_WP_000093099.1_1854	58.730	63	318
WP_011669917.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	28.112	249	318
WP_011669917.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	23.148	324	318
WP_011669917.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	23.273	275	318
WP_011669917.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	23.875	289	318
WP_011669917.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	23.708	329	318
WP_011669918.1	lcl|NZ_AFMJ01000185.1_cds_WP_000202830.1_1835	42.776	353	361
WP_011669919.1	lcl|NZ_AFMJ01000156.1_cds_WP_000282880.1_2158	37.903	124	220
WP_011669919.1	lcl|NZ_AFMJ01000438.1_cds_WP_001099029.1_288	27.803	223	220
WP_011669919.1	lcl|NZ_AFMJ01000031.1_cds_WP_001068986.1_3545	31.522	92	220
WP_011669919.1	lcl|NZ_AFMJ01000169.1_cds_WP_000840858.1_1994	29.808	104	220
WP_011669919.1	lcl|NZ_AFMJ01000017.1_cds_WP_000868621.1_3742	29.670	91	220
WP_011669919.1	lcl|NZ_AFMJ01000327.1_cds_WP_000262844.1_586	25.121	207	220
WP_011669919.1	lcl|NZ_AFMJ01000226.1_cds_WP_001114267.1_1381	26.136	176	220
WP_020780109.1	lcl|NZ_AFMJ01000185.1_cds_WP_001230564.1_1842	36.873	339	354
WP_020780109.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582618.1_1838	34.663	326	354
WP_020780109.1	lcl|NZ_AFMJ01000264.1_cds_LEP2GSC163_RS01000000122860_1155	34.237	295	354
WP_020780109.1	lcl|NZ_AFMJ01000185.1_cds_WP_001230564.1_1842	36.873	339	354
WP_020780109.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582618.1_1838	34.663	326	354
WP_020780109.1	lcl|NZ_AFMJ01000264.1_cds_LEP2GSC163_RS01000000122860_1155	34.237	295	354
WP_011669921.1	lcl|NZ_AFMJ01000165.1_cds_WP_001014594.1_2025	29.577	213	230
WP_011669921.1	lcl|NZ_AFMJ01000144.1_cds_WP_000721859.1_2277	32.743	113	230
WP_011669922.1	lcl|NZ_AFMJ01000031.1_cds_WP_000698820.1_3560	41.857	614	599
WP_011669923.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	37.805	246	387
WP_011669923.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	31.989	372	387
WP_011669923.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	33.898	236	387
WP_011669923.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	32.700	263	387
WP_011669923.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	37.864	206	387
WP_011669923.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	26.944	360	387
WP_011669923.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	28.269	283	387
WP_011669923.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	26.168	321	387
WP_011669923.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	24.895	237	387
WP_011669924.1	lcl|NZ_AFMJ01000031.1_cds_WP_000698820.1_3560	27.316	626	583
WP_020780103.1	lcl|NZ_AFMJ01000280.1_cds_WP_000613386.1_1031	24.841	157	572
WP_020780103.1	lcl|NZ_AFMJ01000144.1_cds_WP_000721859.1_2277	32.479	117	572
WP_020780103.1	lcl|NZ_AFMJ01000280.1_cds_WP_000613386.1_1031	24.841	157	572
WP_020780103.1	lcl|NZ_AFMJ01000144.1_cds_WP_000721859.1_2277	32.479	117	572
WP_011669926.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	29.969	327	417
WP_011669926.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	36.667	270	417
WP_011669926.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	34.749	259	417
WP_011669926.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	33.219	292	417
WP_011669926.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	29.367	395	417
WP_011669926.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	37.850	214	417
WP_011669926.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	28.044	271	417
WP_011669926.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	25.130	386	417
WP_011669926.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	24.686	239	417
WP_020780101.1	lcl|NZ_AFMJ01000370.1_cds_WP_000870126.1_394	25.503	149	342
WP_020780101.1	lcl|NZ_AFMJ01000370.1_cds_WP_000870126.1_394	25.503	149	342
WP_011669928.1	lcl|NZ_AFMJ01000280.1_cds_WP_000613386.1_1031	22.308	130	362
WP_011669928.1	lcl|NZ_AFMJ01000280.1_cds_WP_000613386.1_1031	22.308	130	362
WP_004779589.1	lcl|NZ_AFMJ01000372.1_cds_WP_000012765.1_389	30.833	120	210
