WP_002725873.1	lcl|NZ_JADDVV010000005.1_cds_WP_002725873.1_2737	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733579.1_2736	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733534.1_2733	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVV010000016.1_cds_WP_002722638.1_526	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740024.1_2642	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728309.1_3001	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVV010000029.1_cds_WP_002743770.1_1344	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVV010000005.1_cds_WP_016749081.1_2704	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVV010000033.1_cds_WP_032856387.1_1666	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVV010000005.1_cds_WP_002742128.1_2646	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733661.1_2666	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVV010000017.1_cds_WP_002731944.1_567	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVV010000009.1_cds_WP_002726501.1_3335	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733618.1_2639	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVV010000063.1_cds_WP_016749129.1_2793	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740722.1_2693	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740726.1_2689	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVV010000025.1_cds_WP_002730849.1_1146	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740722.1_2693	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740726.1_2689	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVV010000025.1_cds_WP_002730849.1_1146	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVV010000034.1_cds_WP_002738760.1_1694	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVV010000019.1_cds_WP_002723863.1_690	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733600.1_2675	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVV010000079.1_cds_WP_004278354.1_3091	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVV010000079.1_cds_WP_004278354.1_3091	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740235.1_2679	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740235.1_2679	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVV010000002.1_cds_WP_002724039.1_1388	25.225	111	342
WP_020780101.1	lcl|NZ_JADDVV010000002.1_cds_WP_002724039.1_1388	25.225	111	342
WP_011669928.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	23.140	121	362
WP_011669928.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	23.140	121	362
WP_004779550.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740917.1_2721	33.333	78	244
WP_004779595.1	lcl|NZ_JADDVV010000034.1_cds_WP_002738760.1_1694	28.099	242	242
WP_004779595.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733600.1_2675	22.835	127	242
WP_011669930.1	lcl|NZ_JADDVV010000021.1_cds_WP_002739054.1_987	32.669	251	255
WP_011669930.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733582.1_2673	27.016	248	255
WP_011669930.1	lcl|NZ_JADDVV010000054.1_cds_WP_002722237.1_2528	28.685	251	255
