WP_002725873.1	lcl|NZ_AOVR01000084.1_cds_WP_000340715.1_1975	93.902	82	106
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	92.903	310	318
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_000093099.1_1954	58.730	63	318
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	28.112	249	318
WP_011669917.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	23.148	324	318
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	23.273	275	318
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	23.875	289	318
WP_011669917.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	23.708	329	318
WP_011669918.1	lcl|NZ_AOVR01000084.1_cds_WP_000202830.1_1935	42.776	353	361
WP_011669919.1	lcl|NZ_AOVR01000084.1_cds_WP_000282880.1_1896	37.903	124	220
WP_011669919.1	lcl|NZ_AOVR01000082.1_cds_WP_001099029.1_1727	27.803	223	220
WP_011669919.1	lcl|NZ_AOVR01000084.1_cds_WP_001068986.1_1917	31.522	92	220
WP_011669919.1	lcl|NZ_AOVR01000059.1_cds_WP_000840858.1_1036	29.808	104	220
WP_011669919.1	lcl|NZ_AOVR01000096.1_cds_WP_000868621.1_2321	29.670	91	220
WP_011669919.1	lcl|NZ_AOVR01000130.1_cds_WP_000262844.1_3414	25.121	207	220
WP_011669919.1	lcl|NZ_AOVR01000084.1_cds_WP_001114267.1_1889	26.136	176	220
WP_020780109.1	lcl|NZ_AOVR01000084.1_cds_WP_001230564.1_1942	36.873	339	354
WP_020780109.1	lcl|NZ_AOVR01000084.1_cds_WP_000582618.1_1938	34.663	326	354
WP_020780109.1	lcl|NZ_AOVR01000007.1_cds_WP_001011675.1_113	34.237	295	354
WP_020780109.1	lcl|NZ_AOVR01000084.1_cds_WP_001230564.1_1942	36.873	339	354
WP_020780109.1	lcl|NZ_AOVR01000084.1_cds_WP_000582618.1_1938	34.663	326	354
WP_020780109.1	lcl|NZ_AOVR01000007.1_cds_WP_001011675.1_113	34.237	295	354
WP_011669921.1	lcl|NZ_AOVR01000117.1_cds_WP_001014594.1_2929	29.577	213	230
WP_011669921.1	lcl|NZ_AOVR01000075.1_cds_WP_000721859.1_1410	32.743	113	230
WP_011669922.1	lcl|NZ_AOVR01000084.1_cds_WP_000698820.1_1932	41.857	614	599
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_000582222.1_1956	37.805	246	387
WP_011669923.1	lcl|NZ_AOVR01000026.1_cds_WP_001281953.1_568	31.989	372	387
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_000608295.1_1966	33.898	236	387
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_000947844.1_1944	32.700	263	387
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_001198107.1_1967	37.864	206	387
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_000346036.1_1937	26.944	360	387
WP_011669923.1	lcl|NZ_AOVR01000084.1_cds_WP_000575178.1_1898	28.269	283	387
WP_011669923.1	lcl|NZ_AOVR01000095.1_cds_WP_000538752.1_2282	26.168	321	387
WP_011669923.1	lcl|NZ_AOVR01000110.1_cds_WP_001982414.1_2660	24.895	237	387
WP_011669924.1	lcl|NZ_AOVR01000084.1_cds_WP_000698820.1_1932	27.316	626	583
WP_020780103.1	lcl|NZ_AOVR01000125.1_cds_WP_000613386.1_3179	24.841	157	572
WP_020780103.1	lcl|NZ_AOVR01000075.1_cds_WP_000721859.1_1410	32.479	117	572
WP_020780103.1	lcl|NZ_AOVR01000125.1_cds_WP_000613386.1_3179	24.841	157	572
WP_020780103.1	lcl|NZ_AOVR01000075.1_cds_WP_000721859.1_1410	32.479	117	572
WP_011669926.1	lcl|NZ_AOVR01000026.1_cds_WP_001281953.1_568	29.969	327	417
WP_011669926.1	lcl|NZ_AOVR01000084.1_cds_WP_001198107.1_1967	36.667	270	417
