WP_002725873.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	97.561	82	106
WP_011669917.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	96.452	310	318
WP_011669917.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	24.638	276	318
WP_011669917.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	24.299	321	318
WP_011669917.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	22.305	269	318
WP_011669917.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	23.132	281	318
WP_011669917.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	24.615	260	318
WP_011669917.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	21.858	183	318
WP_011669919.1	lcl|NZ_JQGV01000062.1_cds_WP_078125524.1_1368	50.500	200	220
WP_011669919.1	lcl|NZ_JQGV01000027.1_cds_WP_020984922.1_593	29.327	208	220
WP_011669919.1	lcl|NZ_JQGV01000032.1_cds_WP_078125342.1_657	27.753	227	220
WP_011669919.1	lcl|NZ_JQGV01000027.1_cds_WP_078125327.1_614	34.409	93	220
WP_011669919.1	lcl|NZ_JQGV01000003.1_cds_WP_078125183.1_47	30.172	116	220
WP_011669919.1	lcl|NZ_JQGV01000099.1_cds_WP_078125665.1_1916	30.851	94	220
WP_011669919.1	lcl|NZ_JQGV01000027.1_cds_WP_010578322.1_586	23.834	193	220
WP_011669919.1	lcl|NZ_JQGV01000027.1_cds_WP_020985004.1_594	26.606	109	220
WP_011669919.1	lcl|NZ_JQGV01000168.1_cds_WP_078125991.1_2911	24.390	205	220
WP_020780109.1	lcl|NZ_JQGV01000062.1_cds_WP_078125512.1_1353	37.651	332	354
WP_020780109.1	lcl|NZ_JQGV01000012.1_cds_WP_078125237.1_275	34.471	293	354
WP_020780109.1	lcl|NZ_JQGV01000176.1_cds_WP_078126020.1_2972	29.296	355	354
WP_020780109.1	lcl|NZ_JQGV01000062.1_cds_WP_078125523.1_1367	26.754	228	354
WP_020780109.1	lcl|NZ_JQGV01000062.1_cds_WP_078125512.1_1353	37.651	332	354
WP_020780109.1	lcl|NZ_JQGV01000012.1_cds_WP_078125237.1_275	34.471	293	354
WP_020780109.1	lcl|NZ_JQGV01000176.1_cds_WP_078126020.1_2972	29.296	355	354
WP_020780109.1	lcl|NZ_JQGV01000062.1_cds_WP_078125523.1_1367	26.754	228	354
WP_011669921.1	lcl|NZ_JQGV01000108.1_cds_WP_078125755.1_2062	30.000	210	230
WP_011669921.1	lcl|NZ_JQGV01000077.1_cds_WP_078124832.1_1608	29.915	117	230
WP_011669922.1	lcl|NZ_JQGV01000235.1_cds_WP_078123876.1_3396	28.702	655	599
WP_011669923.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	33.459	266	387
WP_011669923.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	30.914	372	387
WP_011669923.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	32.927	246	387
WP_011669923.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	30.035	283	387
WP_011669923.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	27.465	284	387
WP_011669923.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	24.044	366	387
WP_011669924.1	lcl|NZ_JQGV01000235.1_cds_WP_078123876.1_3396	41.736	599	583
WP_020780103.1	lcl|NZ_JQGV01000108.1_cds_WP_078125755.1_2062	30.924	249	572
WP_020780103.1	lcl|NZ_JQGV01000164.1_cds_WP_078125983.1_2890	22.835	127	572
WP_020780103.1	lcl|NZ_JQGV01000108.1_cds_WP_078125755.1_2062	30.924	249	572
WP_020780103.1	lcl|NZ_JQGV01000164.1_cds_WP_078125983.1_2890	22.835	127	572
