WP_002725873.1	lcl|NZ_JQPA01000005.1_cds_WP_000340715.1_140	93.902	82	106
WP_011669917.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	92.903	310	318
WP_011669917.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	28.112	249	318
WP_011669917.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	23.148	324	318
WP_011669917.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	23.875	289	318
WP_011669917.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	23.708	329	318
WP_011669917.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	23.944	284	318
WP_011669919.1	lcl|NZ_JQPA01000005.1_cds_WP_000282882.1_207	37.097	124	220
WP_011669919.1	lcl|NZ_JQPA01000241.1_cds_WP_001099039.1_3972	27.803	223	220
WP_011669919.1	lcl|NZ_JQPA01000061.1_cds_WP_000840860.1_2046	29.808	104	220
WP_011669919.1	lcl|NZ_JQPA01000015.1_cds_WP_000868623.1_694	29.670	91	220
WP_011669919.1	lcl|NZ_JQPA01000005.1_cds_WP_001114264.1_214	26.136	176	220
WP_011669919.1	lcl|NZ_JQPA01000081.1_cds_WP_000262844.1_2407	25.121	207	220
WP_020780109.1	lcl|NZ_JQPA01000005.1_cds_WP_061266119.1_173	32.070	343	354
WP_020780109.1	lcl|NZ_JQPA01000106.1_cds_WP_001011675.1_2707	34.237	295	354
WP_020780109.1	lcl|NZ_JQPA01000005.1_cds_WP_002068380.1_167	27.246	345	354
WP_020780109.1	lcl|NZ_JQPA01000005.1_cds_WP_061266119.1_173	32.070	343	354
WP_020780109.1	lcl|NZ_JQPA01000106.1_cds_WP_001011675.1_2707	34.237	295	354
WP_020780109.1	lcl|NZ_JQPA01000005.1_cds_WP_002068380.1_167	27.246	345	354
WP_011669921.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	42.771	166	230
WP_011669921.1	lcl|NZ_JQPA01000063.1_cds_WP_001014594.1_2082	29.577	213	230
WP_011669921.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	23.276	232	230
WP_011669921.1	lcl|NZ_JQPA01000056.1_cds_WP_000721854.1_1982	33.613	119	230
WP_011669923.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	37.805	246	387
WP_011669923.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	31.989	372	387
WP_011669923.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	33.898	236	387
WP_011669923.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	37.864	206	387
WP_011669923.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	33.200	250	387
WP_011669923.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	27.915	283	387
WP_011669923.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	26.168	321	387
WP_011669923.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.895	237	387
WP_020780103.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	35.656	244	572
WP_020780103.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	27.805	205	572
WP_020780103.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	23.077	130	572
WP_020780103.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	35.656	244	572
WP_020780103.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	27.805	205	572
WP_020780103.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	23.077	130	572
WP_011669926.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	29.969	327	417
WP_011669926.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	36.667	270	417
WP_011669926.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	33.562	292	417
WP_011669926.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	34.363	259	417
WP_011669926.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	37.850	214	417
WP_011669926.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	29.050	358	417
WP_011669926.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	25.258	388	417
WP_011669926.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.686	239	417
WP_004779587.1	lcl|NZ_JQPA01000107.1_cds_WP_000242331.1_2714	24.176	91	181
WP_020780101.1	lcl|NZ_JQPA01000136.1_cds_WP_000870126.1_3107	25.503	149	342
WP_020780101.1	lcl|NZ_JQPA01000136.1_cds_WP_000870126.1_3107	25.503	149	342
WP_011669928.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	22.308	130	362
WP_011669928.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	22.308	130	362
WP_004779589.1	lcl|NZ_JQPA01000049.1_cds_WP_000012765.1_1813	30.833	120	210
WP_004779550.1	lcl|NZ_JQPA01000005.1_cds_WP_000517241.1_156	31.765	85	244
WP_004779595.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	32.174	230	242
WP_004779595.1	lcl|NZ_JQPA01000063.1_cds_WP_001014594.1_2082	31.100	209	242
WP_011669930.1	lcl|NZ_JQPA01000076.1_cds_WP_000998676.1_2288	31.474	251	255
WP_011669930.1	lcl|NZ_JQPA01000005.1_cds_WP_000412931.1_181	28.846	260	255
WP_011669930.1	lcl|NZ_JQPA01000010.1_cds_WP_000566240.1_486	34.884	172	255
WP_011669930.1	lcl|NZ_JQPA01000152.1_cds_WP_000043153.1_3235	26.038	265	255
WP_011669930.1	lcl|NZ_JQPA01000010.1_cds_WP_002100448.1_457	27.757	263	255
WP_011669930.1	lcl|NZ_JQPA01000222.1_cds_WP_000653653.1_3864	27.481	262	255
WP_011669930.1	lcl|NZ_JQPA01000008.1_cds_WP_000351751.1_363	24.164	269	255
WP_011669930.1	lcl|NZ_JQPA01000005.1_cds_WP_000750438.1_185	23.622	254	255
WP_011669930.1	lcl|NZ_JQPA01000029.1_cds_WP_000646913.1_1177	27.568	185	255
WP_011669930.1	lcl|NZ_JQPA01000010.1_cds_WP_025185251.1_521	26.220	164	255
WP_011669930.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	28.358	201	255
WP_011669930.1	lcl|NZ_JQPA01000010.1_cds_WP_000800040.1_527	27.320	194	255
WP_011669930.1	lcl|NZ_JQPA01000013.1_cds_WP_000093664.1_632	23.000	200	255
WP_011669930.1	lcl|NZ_JQPA01000039.1_cds_JH14_RS07785_1533	23.394	218	255
WP_011669930.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	33.333	72	255
WP_011669930.1	lcl|NZ_JQPA01000007.1_cds_WP_001074690.1_329	24.352	193	255
WP_011669931.1	lcl|NZ_JQPA01000134.1_cds_WP_002115880.1_3066	29.394	330	314
WP_011669931.1	lcl|NZ_JQPA01000005.1_cds_WP_000643164.1_166	29.870	154	314
