WP_002725873.1	lcl|NZ_JQPZ01000035.1_cds_WP_000340715.1_1135	93.902	82	106
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	92.903	310	318
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_000093099.1_1155	58.730	63	318
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	27.711	249	318
WP_011669917.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	23.148	324	318
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	23.273	275	318
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	23.875	289	318
WP_011669917.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	23.708	329	318
WP_011669918.1	lcl|NZ_JQPZ01000035.1_cds_WP_000202825.1_1174	42.493	353	361
WP_011669919.1	lcl|NZ_JQPZ01000035.1_cds_WP_000282880.1_1213	37.903	124	220
WP_011669919.1	lcl|NZ_JQPZ01000011.1_cds_WP_001099029.1_187	27.803	223	220
WP_011669919.1	lcl|NZ_JQPZ01000035.1_cds_WP_001068986.1_1192	31.522	92	220
WP_011669919.1	lcl|NZ_JQPZ01000123.1_cds_WP_000840860.1_3086	29.808	104	220
WP_011669919.1	lcl|NZ_JQPZ01000008.1_cds_WP_000868621.1_170	29.670	91	220
WP_011669919.1	lcl|NZ_JQPZ01000118.1_cds_WP_001114264.1_3002	26.136	176	220
WP_011669919.1	lcl|NZ_JQPZ01000197.1_cds_WP_000262844.1_3735	25.121	207	220
WP_020780109.1	lcl|NZ_JQPZ01000035.1_cds_WP_001230564.1_1167	36.873	339	354
WP_020780109.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582619.1_1171	34.663	326	354
WP_020780109.1	lcl|NZ_JQPZ01000129.1_cds_WP_001011675.1_3209	34.237	295	354
WP_020780109.1	lcl|NZ_JQPZ01000035.1_cds_WP_001230564.1_1167	36.873	339	354
WP_020780109.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582619.1_1171	34.663	326	354
WP_020780109.1	lcl|NZ_JQPZ01000129.1_cds_WP_001011675.1_3209	34.237	295	354
WP_011669921.1	lcl|NZ_JQPZ01000016.1_cds_WP_001014595.1_309	29.577	213	230
WP_011669921.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	32.743	113	230
WP_011669922.1	lcl|NZ_JQPZ01000035.1_cds_WP_000698821.1_1177	41.857	614	599
WP_011669923.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	37.805	246	387
WP_011669923.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	31.989	372	387
WP_011669923.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	32.700	263	387
WP_011669923.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	26.944	360	387
WP_011669923.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	28.269	283	387
WP_011669923.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	26.168	321	387
WP_011669923.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	24.895	237	387
WP_011669924.1	lcl|NZ_JQPZ01000035.1_cds_WP_000698821.1_1177	27.316	626	583
WP_020780103.1	lcl|NZ_JQPZ01000084.1_cds_WP_000613385.1_2342	24.841	157	572
WP_020780103.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	32.479	117	572
WP_020780103.1	lcl|NZ_JQPZ01000084.1_cds_WP_000613385.1_2342	24.841	157	572
WP_020780103.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	32.479	117	572
WP_011669926.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	29.969	327	417
WP_011669926.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	34.749	259	417
WP_011669926.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	29.367	395	417
WP_011669926.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	37.850	214	417
WP_011669926.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	28.044	271	417
WP_011669926.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	25.258	388	417
WP_011669926.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	24.686	239	417
WP_020780101.1	lcl|NZ_JQPZ01000160.1_cds_WP_000870126.1_3578	25.503	149	342
WP_020780101.1	lcl|NZ_JQPZ01000160.1_cds_WP_000870126.1_3578	25.503	149	342
WP_011669928.1	lcl|NZ_JQPZ01000084.1_cds_WP_000613385.1_2342	22.308	130	362
WP_011669928.1	lcl|NZ_JQPZ01000084.1_cds_WP_000613385.1_2342	22.308	130	362
WP_004779589.1	lcl|NZ_JQPZ01000041.1_cds_WP_000012765.1_1328	30.833	120	210
WP_004779550.1	lcl|NZ_JQPZ01000035.1_cds_WP_000517243.1_1149	32.941	85	244
WP_004779595.1	lcl|NZ_JQPZ01000016.1_cds_WP_001014595.1_309	31.100	209	242
WP_004779595.1	lcl|NZ_JQPZ01000035.1_cds_WP_000848238.1_1182	31.092	119	242
