WP_002725873.1	lcl|NZ_JQOW01000121.1_cds_WP_000340715.1_2786	93.902	82	106
WP_011669917.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	92.903	310	318
WP_011669917.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	28.112	249	318
WP_011669917.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	23.148	324	318
WP_011669917.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	23.273	275	318
WP_011669917.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	23.875	289	318
WP_011669917.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	25.382	327	318
WP_011669917.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	23.708	329	318
WP_011669918.1	lcl|NZ_JQOW01000058.1_cds_WP_000202832.1_1507	42.776	353	361
WP_011669919.1	lcl|NZ_JQOW01000058.1_cds_WP_000282882.1_1469	37.097	124	220
WP_011669919.1	lcl|NZ_JQOW01000015.1_cds_WP_001099039.1_363	27.803	223	220
WP_011669919.1	lcl|NZ_JQOW01000058.1_cds_WP_001068984.1_1489	31.522	92	220
WP_011669919.1	lcl|NZ_JQOW01000076.1_cds_WP_000840861.1_1927	29.808	104	220
WP_011669919.1	lcl|NZ_JQOW01000031.1_cds_WP_000868621.1_792	29.670	91	220
WP_011669919.1	lcl|NZ_JQOW01000058.1_cds_WP_001114262.1_1462	26.136	176	220
WP_011669919.1	lcl|NZ_JQOW01000056.1_cds_WP_000262844.1_1402	25.121	207	220
WP_020780109.1	lcl|NZ_JQOW01000058.1_cds_WP_001230563.1_1514	36.873	339	354
WP_020780109.1	lcl|NZ_JQOW01000058.1_cds_WP_000582623.1_1510	34.969	326	354
WP_020780109.1	lcl|NZ_JQOW01000040.1_cds_WP_001011666.1_1085	34.576	295	354
WP_020780109.1	lcl|NZ_JQOW01000058.1_cds_WP_001230563.1_1514	36.873	339	354
WP_020780109.1	lcl|NZ_JQOW01000058.1_cds_WP_000582623.1_1510	34.969	326	354
WP_020780109.1	lcl|NZ_JQOW01000040.1_cds_WP_001011666.1_1085	34.576	295	354
WP_011669921.1	lcl|NZ_JQOW01000128.1_cds_WP_001014594.1_2872	29.577	213	230
WP_011669921.1	lcl|NZ_JQOW01000079.1_cds_WP_000721855.1_1992	33.613	119	230
WP_011669922.1	lcl|NZ_JQOW01000058.1_cds_WP_000698813.1_1504	42.020	614	599
WP_011669923.1	lcl|NZ_JQOW01000021.1_cds_WP_001281953.1_478	31.989	372	387
WP_011669923.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	33.898	236	387
WP_011669923.1	lcl|NZ_JQOW01000058.1_cds_WP_000947841.1_1516	32.824	262	387
WP_011669923.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	37.864	206	387
WP_011669923.1	lcl|NZ_JQOW01000058.1_cds_WP_000346041.1_1509	26.944	360	387
WP_011669923.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	27.915	283	387
WP_011669923.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	26.168	321	387
WP_011669923.1	lcl|NZ_JQOW01000172.1_cds_WP_001982414.1_3387	24.895	237	387
WP_011669924.1	lcl|NZ_JQOW01000058.1_cds_WP_000698813.1_1504	27.316	626	583
WP_020780103.1	lcl|NZ_JQOW01000105.1_cds_WP_000613389.1_2514	23.077	130	572
WP_020780103.1	lcl|NZ_JQOW01000105.1_cds_WP_000613389.1_2514	23.077	130	572
WP_011669926.1	lcl|NZ_JQOW01000021.1_cds_WP_001281953.1_478	29.969	327	417
WP_011669926.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	36.667	270	417
WP_011669926.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	33.219	292	417
WP_011669926.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	34.363	259	417
WP_011669926.1	lcl|NZ_JQOW01000058.1_cds_WP_000346041.1_1509	29.367	395	417
WP_011669926.1	lcl|NZ_JQOW01000058.1_cds_WP_000947841.1_1516	27.306	271	417
WP_011669926.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	25.130	386	417
WP_011669926.1	lcl|NZ_JQOW01000172.1_cds_WP_001982414.1_3387	24.686	239	417
WP_004779587.1	lcl|NZ_JQOW01000031.1_cds_WP_000242331.1_766	24.176	91	181
WP_020780101.1	lcl|NZ_JQOW01000159.1_cds_WP_000870128.1_3281	25.503	149	342
WP_020780101.1	lcl|NZ_JQOW01000159.1_cds_WP_000870128.1_3281	25.503	149	342
WP_011669928.1	lcl|NZ_JQOW01000105.1_cds_WP_000613389.1_2514	22.308	130	362
WP_011669928.1	lcl|NZ_JQOW01000105.1_cds_WP_000613389.1_2514	22.308	130	362
WP_004779589.1	lcl|NZ_JQOW01000057.1_cds_WP_000012765.1_1428	30.833	120	210
WP_004779550.1	lcl|NZ_JQOW01000121.1_cds_WP_000517242.1_2770	32.941	85	244
WP_004779595.1	lcl|NZ_JQOW01000128.1_cds_WP_001014594.1_2872	31.100	209	242
