WP_002725873.1	lcl|NZ_JADDVM010000007.1_cds_WP_002725873.1_3172	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVM010000032.1_cds_WP_032856387.1_1670	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVM010000007.1_cds_WP_002742128.1_3081	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733661.1_3101	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVM010000019.1_cds_WP_002731944.1_733	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVM010000010.1_cds_WP_002726501.1_61	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733618.1_3074	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVM010000060.1_cds_WP_016749129.1_2766	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740722.1_3128	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740726.1_3124	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVM010000027.1_cds_WP_002730849.1_1326	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740722.1_3128	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740726.1_3124	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVM010000027.1_cds_WP_002730849.1_1326	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVM010000033.1_cds_WP_002738760.1_1714	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVM010000013.1_cds_WP_002723863.1_308	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733600.1_3110	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVM010000075.1_cds_WP_004278354.1_3061	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVM010000024.1_cds_WP_002728994.1_1181	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740861.1_3163	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740826.1_3164	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733599.1_3130	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733737.1_3143	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740294.1_3083	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738884.1_3243	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVM010000009.1_cds_WP_002724641.1_3393	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVM010000075.1_cds_WP_004278354.1_3061	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVM010000046.1_cds_WP_002740796.1_2228	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740235.1_3114	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVM010000046.1_cds_WP_002740796.1_2228	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740235.1_3114	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740826.1_3164	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVM010000024.1_cds_WP_002728994.1_1181	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740861.1_3163	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740294.1_3083	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733737.1_3143	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733599.1_3130	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738884.1_3243	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVM010000009.1_cds_WP_002724641.1_3393	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVM010000002.1_cds_WP_002724039.1_1556	25.225	111	342
WP_020780101.1	lcl|NZ_JADDVM010000002.1_cds_WP_002724039.1_1556	25.225	111	342
WP_011669928.1	lcl|NZ_JADDVM010000046.1_cds_WP_002740796.1_2228	23.140	121	362
WP_011669928.1	lcl|NZ_JADDVM010000046.1_cds_WP_002740796.1_2228	23.140	121	362
WP_004779550.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740917.1_3156	33.333	78	244
WP_004779595.1	lcl|NZ_JADDVM010000033.1_cds_WP_002738760.1_1714	28.099	242	242
WP_004779595.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733600.1_3110	22.835	127	242
WP_011669930.1	lcl|NZ_JADDVM010000022.1_cds_WP_002739054.1_1087	32.669	251	255
WP_011669930.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733582.1_3108	27.016	248	255
WP_011669930.1	lcl|NZ_JADDVM010000051.1_cds_WP_002722237.1_2479	28.685	251	255
WP_011669930.1	lcl|NZ_JADDVM010000020.1_cds_WP_002728745.1_966	26.667	255	255
WP_011669930.1	lcl|NZ_JADDVM010000008.1_cds_WP_002735533.1_3230	27.839	273	255
WP_011669930.1	lcl|NZ_JADDVM010000004.1_cds_WP_002722691.1_2380	27.481	262	255
WP_011669930.1	lcl|NZ_JADDVM010000057.1_cds_WP_002728460.1_2588	24.535	269	255
WP_011669930.1	lcl|NZ_JADDVM010000030.1_cds_WP_002741131.1_1579	27.174	184	255
WP_011669930.1	lcl|NZ_JADDVM010000012.1_cds_WP_002728891.1_223	25.907	193	255
WP_011669930.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	27.461	193	255
WP_011669930.1	lcl|NZ_JADDVM010000012.1_cds_WP_032853204.1_228	24.390	164	255
WP_011669930.1	lcl|NZ_JADDVM010000048.1_cds_WP_002739544.1_2282	24.242	198	255
WP_011669930.1	lcl|NZ_JADDVM010000029.1_cds_WP_002727447.1_1390	25.389	193	255
WP_011669930.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	36.232	69	255
