WP_002725873.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	91.463	82	106
WP_011669917.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	92.581	310	318
WP_011669917.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	27.711	249	318
WP_011669917.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	23.148	324	318
WP_011669917.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	23.273	275	318
WP_011669917.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.776	281	318
WP_011669918.1	lcl|NZ_AHMW02000054.1_cds_WP_004763613.1_212	41.926	353	361
WP_011669919.1	lcl|NZ_AHMW02000054.1_cds_WP_004763653.1_253	28.755	233	220
WP_011669919.1	lcl|NZ_AHMW02000038.1_cds_WP_004763035.1_1897	26.066	211	220
WP_011669919.1	lcl|NZ_AHMW02000054.1_cds_WP_004763635.1_231	30.435	92	220
WP_011669919.1	lcl|NZ_AHMW02000021.1_cds_WP_004750398.1_3026	30.769	104	220
WP_011669919.1	lcl|NZ_AHMW02000019.1_cds_WP_004751232.1_3054	30.769	91	220
WP_011669919.1	lcl|NZ_AHMW02000054.1_cds_WP_004763562.1_252	28.182	110	220
WP_011669919.1	lcl|NZ_AHMW02000013.1_cds_WP_004754319.1_3344	24.638	207	220
WP_020780109.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	36.873	339	354
WP_020780109.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.969	326	354
WP_020780109.1	lcl|NZ_AHMW02000052.1_cds_WP_004763485.1_917	34.629	283	354
WP_020780109.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	36.873	339	354
WP_020780109.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.969	326	354
WP_020780109.1	lcl|NZ_AHMW02000052.1_cds_WP_004763485.1_917	34.629	283	354
WP_011669921.1	lcl|NZ_AHMW02000013.1_cds_WP_004762460.1_3379	28.365	208	230
WP_011669921.1	lcl|NZ_AHMW02000056.1_cds_WP_004753115.1_76	31.858	113	230
WP_011669922.1	lcl|NZ_AHMW02000054.1_cds_WP_004763652.1_215	41.272	613	599
WP_011669923.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	32.432	370	387
WP_011669923.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	36.250	240	387
WP_011669923.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	33.333	261	387
WP_011669923.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	26.944	360	387
WP_011669923.1	lcl|NZ_AHMW02000054.1_cds_WP_004753906.1_251	28.975	283	387
WP_011669923.1	lcl|NZ_AHMW02000056.1_cds_WP_004752829.1_92	26.791	321	387
WP_011669923.1	lcl|NZ_AHMW02000053.1_cds_WP_004771239.1_605	24.796	367	387
WP_011669924.1	lcl|NZ_AHMW02000054.1_cds_WP_004763652.1_215	28.435	626	583
WP_020780103.1	lcl|NZ_AHMW02000013.1_cds_WP_004762460.1_3379	33.333	159	572
WP_020780103.1	lcl|NZ_AHMW02000054.1_cds_WP_004763599.1_220	31.298	131	572
WP_020780103.1	lcl|NZ_AHMW02000052.1_cds_WP_004750866.1_729	22.727	132	572
WP_020780103.1	lcl|NZ_AHMW02000056.1_cds_WP_004753115.1_76	31.624	117	572
WP_020780103.1	lcl|NZ_AHMW02000013.1_cds_WP_004762460.1_3379	33.333	159	572
WP_020780103.1	lcl|NZ_AHMW02000054.1_cds_WP_004763599.1_220	31.298	131	572
