WP_002725873.1	lcl|NZ_AOVJ01000108.1_cds_WP_000340715.1_2485	93.902	82	106
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	92.903	310	318
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000093099.1_2464	58.730	63	318
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	28.112	249	318
WP_011669917.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	23.148	324	318
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	23.273	275	318
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	23.875	289	318
WP_011669917.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	23.708	329	318
WP_011669918.1	lcl|NZ_AOVJ01000108.1_cds_WP_000202830.1_2445	42.776	353	361
WP_011669919.1	lcl|NZ_AOVJ01000108.1_cds_WP_000282880.1_2406	37.903	124	220
WP_011669919.1	lcl|NZ_AOVJ01000105.1_cds_WP_001099029.1_2340	27.803	223	220
WP_011669919.1	lcl|NZ_AOVJ01000108.1_cds_WP_001068986.1_2427	31.522	92	220
WP_011669919.1	lcl|NZ_AOVJ01000139.1_cds_WP_000840858.1_3612	29.808	104	220
WP_011669919.1	lcl|NZ_AOVJ01000095.1_cds_WP_000868621.1_2113	29.670	91	220
WP_011669919.1	lcl|NZ_AOVJ01000077.1_cds_WP_000262844.1_1539	25.121	207	220
WP_011669919.1	lcl|NZ_AOVJ01000138.1_cds_WP_001114267.1_3602	26.136	176	220
WP_020780109.1	lcl|NZ_AOVJ01000108.1_cds_WP_001230564.1_2452	36.873	339	354
WP_020780109.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582618.1_2448	34.663	326	354
WP_020780109.1	lcl|NZ_AOVJ01000005.1_cds_WP_001011675.1_31	34.237	295	354
WP_020780109.1	lcl|NZ_AOVJ01000108.1_cds_WP_001230564.1_2452	36.873	339	354
WP_020780109.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582618.1_2448	34.663	326	354
WP_020780109.1	lcl|NZ_AOVJ01000005.1_cds_WP_001011675.1_31	34.237	295	354
WP_011669921.1	lcl|NZ_AOVJ01000094.1_cds_WP_001014594.1_2085	29.577	213	230
WP_011669921.1	lcl|NZ_AOVJ01000067.1_cds_WP_000721859.1_1196	32.743	113	230
WP_011669922.1	lcl|NZ_AOVJ01000108.1_cds_WP_000698820.1_2442	41.857	614	599
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582222.1_2466	37.805	246	387
WP_011669923.1	lcl|NZ_AOVJ01000032.1_cds_WP_001281953.1_597	31.989	372	387
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_000608295.1_2476	33.898	236	387
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_000947844.1_2454	32.700	263	387
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_001198107.1_2477	37.864	206	387
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_000346036.1_2447	26.944	360	387
WP_011669923.1	lcl|NZ_AOVJ01000108.1_cds_WP_000575178.1_2408	28.269	283	387
WP_011669923.1	lcl|NZ_AOVJ01000067.1_cds_WP_000538752.1_1214	26.168	321	387
WP_011669923.1	lcl|NZ_AOVJ01000037.1_cds_WP_001982414.1_643	24.895	237	387
WP_011669924.1	lcl|NZ_AOVJ01000108.1_cds_WP_000698820.1_2442	27.316	626	583
WP_020780103.1	lcl|NZ_AOVJ01000113.1_cds_WP_000613386.1_2667	24.841	157	572
WP_020780103.1	lcl|NZ_AOVJ01000067.1_cds_WP_000721859.1_1196	32.479	117	572
WP_020780103.1	lcl|NZ_AOVJ01000113.1_cds_WP_000613386.1_2667	24.841	157	572
WP_020780103.1	lcl|NZ_AOVJ01000067.1_cds_WP_000721859.1_1196	32.479	117	572
WP_011669926.1	lcl|NZ_AOVJ01000032.1_cds_WP_001281953.1_597	29.969	327	417
WP_011669926.1	lcl|NZ_AOVJ01000108.1_cds_WP_001198107.1_2477	36.667	270	417
WP_011669926.1	lcl|NZ_AOVJ01000108.1_cds_WP_000575178.1_2408	34.749	259	417
WP_011669926.1	lcl|NZ_AOVJ01000108.1_cds_WP_000608295.1_2476	33.219	292	417
WP_011669926.1	lcl|NZ_AOVJ01000108.1_cds_WP_000346036.1_2447	29.367	395	417
WP_011669926.1	lcl|NZ_AOVJ01000108.1_cds_WP_000582222.1_2466	37.850	214	417
