WP_002725873.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268201.1_2456	62.162	74	106
WP_011669917.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	81.350	311	318
WP_011669917.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	26.994	326	318
WP_011669917.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	23.529	323	318
WP_011669917.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	25.306	245	318
WP_011669917.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	24.468	188	318
WP_011669917.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	24.201	219	318
WP_011669917.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	22.460	187	318
WP_011669917.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	22.590	332	318
WP_011669919.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268266.1_883	36.111	108	220
WP_011669919.1	lcl|NZ_JAFFPS010000029.1_cds_WP_205269642.1_3788	27.632	152	220
WP_011669919.1	lcl|NZ_JAFFPS010000024.1_cds_WP_205269285.1_4029	32.979	94	220
WP_011669919.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268269.1_886	33.673	98	220
WP_011669919.1	lcl|NZ_JAFFPS010000063.1_cds_WP_205270983.1_2374	31.068	103	220
WP_011669919.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268267.1_884	28.302	106	220
WP_011669919.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268846.1_3117	30.275	109	220
WP_011669919.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268273.1_890	29.524	105	220
WP_020780109.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268191.1_2446	40.299	335	354
WP_020780109.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268184.1_2437	31.268	355	354
WP_020780109.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271158.1_3604	34.448	299	354
WP_020780109.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268191.1_2446	40.299	335	354
WP_020780109.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268184.1_2437	31.268	355	354
WP_020780109.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271158.1_3604	34.448	299	354
WP_011669921.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269227.1_2133	30.374	214	230
WP_011669921.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269239.1_2148	26.724	116	230
WP_011669923.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268182.1_2435	38.618	246	387
WP_011669923.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268193.1_2448	37.917	240	387
WP_011669923.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270330.1_2227	28.941	387	387
