WP_002725873.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	93.902	82	106
WP_011669917.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	92.903	310	318
WP_011669917.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	58.730	63	318
WP_011669917.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	28.112	249	318
WP_011669917.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	23.148	324	318
WP_011669917.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	23.273	275	318
WP_011669917.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.875	289	318
WP_011669917.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	23.708	329	318
WP_011669918.1	lcl|NZ_AHQP01000102.1_cds_WP_000202830.1_2396	42.776	353	361
WP_011669919.1	lcl|NZ_AHQP01000071.1_cds_WP_000282880.1_2808	37.903	124	220
WP_011669919.1	lcl|NZ_AHQP01000224.1_cds_WP_001099029.1_1150	27.803	223	220
WP_011669919.1	lcl|NZ_AHQP01000102.1_cds_WP_001068986.1_2414	31.522	92	220
WP_011669919.1	lcl|NZ_AHQP01000186.1_cds_WP_000840858.1_1450	29.808	104	220
WP_011669919.1	lcl|NZ_AHQP01000060.1_cds_WP_000868621.1_3038	29.670	91	220
WP_011669919.1	lcl|NZ_AHQP01000119.1_cds_WP_000262844.1_2102	25.121	207	220
WP_011669919.1	lcl|NZ_AHQP01000295.1_cds_WP_001114267.1_717	26.136	176	220
WP_020780109.1	lcl|NZ_AHQP01000102.1_cds_WP_001230564.1_2389	36.873	339	354
WP_020780109.1	lcl|NZ_AHQP01000102.1_cds_WP_000582618.1_2393	34.663	326	354
WP_020780109.1	lcl|NZ_AHQP01000360.1_cds_WP_001011675.1_271	34.237	295	354
WP_020780109.1	lcl|NZ_AHQP01000102.1_cds_WP_001230564.1_2389	36.873	339	354
WP_020780109.1	lcl|NZ_AHQP01000102.1_cds_WP_000582618.1_2393	34.663	326	354
WP_020780109.1	lcl|NZ_AHQP01000360.1_cds_WP_001011675.1_271	34.237	295	354
WP_011669921.1	lcl|NZ_AHQP01000232.1_cds_WP_001014594.1_1092	29.577	213	230
WP_011669921.1	lcl|NZ_AHQP01000157.1_cds_WP_000721859.1_1901	32.743	113	230
WP_011669922.1	lcl|NZ_AHQP01000102.1_cds_WP_000698820.1_2399	41.857	614	599
WP_011669923.1	lcl|NZ_AHQP01000102.1_cds_WP_000582222.1_2375	37.805	246	387
WP_011669923.1	lcl|NZ_AHQP01000088.1_cds_WP_001281953.1_2504	31.989	372	387
WP_011669923.1	lcl|NZ_AHQP01000102.1_cds_WP_000608295.1_2365	33.898	236	387
WP_011669923.1	lcl|NZ_AHQP01000102.1_cds_WP_000947844.1_2387	32.700	263	387
WP_011669923.1	lcl|NZ_AHQP01000102.1_cds_WP_001198107.1_2364	37.864	206	387
