WP_002725873.1	lcl|NZ_LMXF01000069.1_cds_WP_000340715.1_2458	93.902	82	106
WP_011669917.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	92.903	310	318
WP_011669917.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	28.112	249	318
WP_011669917.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	23.148	324	318
WP_011669917.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	22.180	266	318
WP_011669917.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.875	289	318
WP_011669917.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	23.708	329	318
WP_011669919.1	lcl|NZ_LMXF01000002.1_cds_WP_000282884.1_127	37.097	124	220
WP_011669919.1	lcl|NZ_LMXF01000048.1_cds_WP_001099029.1_1967	27.803	223	220
WP_011669919.1	lcl|NZ_LMXF01000089.1_cds_WP_000840860.1_2775	29.808	104	220
WP_011669919.1	lcl|NZ_LMXF01000069.1_cds_WP_000730131.1_2443	30.928	97	220
WP_011669919.1	lcl|NZ_LMXF01000012.1_cds_WP_000868621.1_736	29.670	91	220
WP_011669919.1	lcl|NZ_LMXF01000002.1_cds_WP_001114264.1_120	26.136	176	220
WP_011669919.1	lcl|NZ_LMXF01000183.1_cds_WP_002186708.1_3628	25.121	207	220
WP_020780109.1	lcl|NZ_LMXF01000002.1_cds_WP_001033783.1_159	32.102	352	354
WP_020780109.1	lcl|NZ_LMXF01000073.1_cds_WP_001011674.1_2514	34.237	295	354
WP_020780109.1	lcl|NZ_LMXF01000002.1_cds_WP_001033783.1_159	32.102	352	354
WP_020780109.1	lcl|NZ_LMXF01000073.1_cds_WP_001011674.1_2514	34.237	295	354
WP_011669921.1	lcl|NZ_LMXF01000002.1_cds_WP_000691020.1_162	42.771	166	230
WP_011669921.1	lcl|NZ_LMXF01000074.1_cds_WP_001014597.1_2527	29.577	213	230
WP_011669921.1	lcl|NZ_LMXF01000056.1_cds_WP_000721859.1_2178	32.743	113	230
WP_011669923.1	lcl|NZ_LMXF01000002.1_cds_WP_000331752.1_170	37.805	246	387
WP_011669923.1	lcl|NZ_LMXF01000195.1_cds_WP_001281953.1_3678	31.989	372	387
WP_011669923.1	lcl|NZ_LMXF01000002.1_cds_WP_000172653.1_164	32.016	253	387
WP_011669923.1	lcl|NZ_LMXF01000095.1_cds_WP_000538749.1_2871	26.168	321	387
WP_011669923.1	lcl|NZ_LMXF01000052.1_cds_WP_001982414.1_2072	24.895	237	387
WP_020780103.1	lcl|NZ_LMXF01000002.1_cds_WP_000691020.1_162	35.802	243	572
WP_020780103.1	lcl|NZ_LMXF01000021.1_cds_WP_000613393.1_1095	22.280	193	572
WP_020780103.1	lcl|NZ_LMXF01000056.1_cds_WP_000721859.1_2178	32.479	117	572
WP_020780103.1	lcl|NZ_LMXF01000002.1_cds_WP_000691020.1_162	35.802	243	572
WP_020780103.1	lcl|NZ_LMXF01000021.1_cds_WP_000613393.1_1095	22.280	193	572
WP_020780103.1	lcl|NZ_LMXF01000056.1_cds_WP_000721859.1_2178	32.479	117	572
WP_011669926.1	lcl|NZ_LMXF01000195.1_cds_WP_001281953.1_3678	29.969	327	417
WP_011669926.1	lcl|NZ_LMXF01000002.1_cds_WP_000331752.1_170	37.850	214	417
WP_011669926.1	lcl|NZ_LMXF01000002.1_cds_WP_000172653.1_164	29.938	324	417
WP_011669926.1	lcl|NZ_LMXF01000095.1_cds_WP_000538749.1_2871	25.258	388	417
WP_011669926.1	lcl|NZ_LMXF01000052.1_cds_WP_001982414.1_2072	24.686	239	417
WP_004779587.1	lcl|NZ_LMXF01000002.1_cds_WP_001975371.1_158	27.857	140	181
WP_004779587.1	lcl|NZ_LMXF01000085.1_cds_WP_000242331.1_2721	24.176	91	181
WP_020780101.1	lcl|NZ_LMXF01000170.1_cds_WP_000870123.1_3550	25.503	149	342
WP_020780101.1	lcl|NZ_LMXF01000170.1_cds_WP_000870123.1_3550	25.503	149	342
WP_011669928.1	lcl|NZ_LMXF01000021.1_cds_WP_000613393.1_1095	22.308	130	362
WP_011669928.1	lcl|NZ_LMXF01000021.1_cds_WP_000613393.1_1095	22.308	130	362
WP_004779589.1	lcl|NZ_LMXF01000004.1_cds_WP_000012760.1_307	30.833	120	210
WP_004779550.1	lcl|NZ_LMXF01000069.1_cds_WP_000517241.1_2444	31.765	85	244
WP_004779595.1	lcl|NZ_LMXF01000002.1_cds_WP_000691020.1_162	33.043	230	242
WP_004779595.1	lcl|NZ_LMXF01000074.1_cds_WP_001014597.1_2527	31.100	209	242
WP_011669930.1	lcl|NZ_LMXF01000060.1_cds_WP_000998676.1_2259	31.474	251	255
WP_011669930.1	lcl|NZ_LMXF01000002.1_cds_WP_000412931.1_152	28.846	260	255
WP_011669930.1	lcl|NZ_LMXF01000031.1_cds_WP_000566240.1_1458	34.884	172	255
WP_011669930.1	lcl|NZ_LMXF01000078.1_cds_WP_000043152.1_2611	26.415	265	255
WP_011669930.1	lcl|NZ_LMXF01000031.1_cds_WP_002080077.1_1486	27.376	263	255
WP_011669930.1	lcl|NZ_LMXF01000083.1_cds_WP_000653652.1_2684	27.481	262	255
WP_011669930.1	lcl|NZ_LMXF01000034.1_cds_WP_060762717.1_1577	24.907	269	255
WP_011669930.1	lcl|NZ_LMXF01000002.1_cds_WP_000750438.1_148	23.622	254	255
WP_011669930.1	lcl|NZ_LMXF01000001.1_cds_WP_000646908.1_75	27.568	185	255
WP_011669930.1	lcl|NZ_LMXF01000024.1_cds_WP_001069862.1_1220	26.220	164	255
WP_011669930.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	27.861	201	255
WP_011669930.1	lcl|NZ_LMXF01000024.1_cds_WP_002067215.1_1226	27.320	194	255
WP_011669930.1	lcl|NZ_LMXF01000088.1_cds_WP_000093664.1_2756	23.000	200	255
WP_011669930.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	33.333	72	255
WP_011669930.1	lcl|NZ_LMXF01000040.1_cds_WP_001074690.1_1764	24.352	193	255
WP_011669930.1	lcl|NZ_LMXF01000178.1_cds_LA702_RS18255_3599	23.697	211	255
WP_011669931.1	lcl|NZ_LMXF01000007.1_cds_WP_002185292.1_455	29.091	330	314
WP_011669931.1	lcl|NZ_LMXF01000002.1_cds_WP_000952993.1_163	25.121	207	314
WP_004779598.1	lcl|NZ_LMXF01000073.1_cds_WP_001011674.1_2514	37.979	287	282
WP_004779598.1	lcl|NZ_LMXF01000002.1_cds_WP_001033783.1_159	34.812	293	282
WP_011669932.1	lcl|NZ_LMXF01000195.1_cds_WP_001281953.1_3678	38.155	401	401
WP_011669932.1	lcl|NZ_LMXF01000002.1_cds_WP_000172653.1_164	30.941	404	401
WP_011669932.1	lcl|NZ_LMXF01000002.1_cds_WP_000331752.1_170	33.777	376	401
WP_011669932.1	lcl|NZ_LMXF01000052.1_cds_WP_001982414.1_2072	24.490	392	401
WP_011669932.1	lcl|NZ_LMXF01000095.1_cds_WP_000538749.1_2871	27.297	381	401
WP_011669933.1	lcl|NZ_LMXF01000032.1_cds_WP_000172203.1_1508	30.769	364	568
WP_011669933.1	lcl|NZ_LMXF01000097.1_cds_WP_000667646.1_2903	32.051	234	568
WP_011669933.1	lcl|NZ_LMXF01000002.1_cds_WP_001035839.1_167	31.481	216	568
WP_011669933.1	lcl|NZ_LMXF01000001.1_cds_WP_000828458.1_16	32.692	208	568
WP_011669933.1	lcl|NZ_LMXF01000032.1_cds_LA702_RS07545_1494	33.663	202	568
WP_011669933.1	lcl|NZ_LMXF01000106.1_cds_WP_000666552.1_3024	31.351	185	568
WP_011669933.1	lcl|NZ_LMXF01000119.1_cds_WP_001161020.1_3164	30.570	193	568
WP_011669933.1	lcl|NZ_LMXF01000121.1_cds_WP_000651459.1_3184	30.769	195	568
WP_011669933.1	lcl|NZ_LMXF01000003.1_cds_WP_000047473.1_270	33.505	194	568
WP_011669933.1	lcl|NZ_LMXF01000080.1_cds_WP_000510777.1_2642	29.949	197	568
WP_011669933.1	lcl|NZ_LMXF01000048.1_cds_WP_000184524.1_1955	31.606	193	568
WP_011669933.1	lcl|NZ_LMXF01000066.1_cds_WP_000536754.1_2391	33.333	153	568
WP_011669933.1	lcl|NZ_LMXF01000102.1_cds_WP_000619176.1_2962	29.897	194	568
WP_011669933.1	lcl|NZ_LMXF01000035.1_cds_WP_001049205.1_1592	31.720	186	568
WP_011669933.1	lcl|NZ_LMXF01000035.1_cds_WP_001049205.1_1592	27.315	216	568
