WP_002725873.1	lcl|NZ_JQON01000026.1_cds_WP_000340715.1_878	93.902	82	106
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	92.903	310	318
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_000093099.1_898	58.730	63	318
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	27.711	249	318
WP_011669917.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	23.148	324	318
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	23.273	275	318
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	23.875	289	318
WP_011669917.1	lcl|NZ_JQON01000026.1_cds_WP_001067556.1_885	23.708	329	318
WP_011669918.1	lcl|NZ_JQON01000026.1_cds_WP_000202825.1_917	42.493	353	361
WP_011669919.1	lcl|NZ_JQON01000026.1_cds_WP_000282880.1_956	37.903	124	220
WP_011669919.1	lcl|NZ_JQON01000080.1_cds_WP_001099029.1_2445	27.803	223	220
WP_011669919.1	lcl|NZ_JQON01000026.1_cds_WP_001068986.1_935	31.522	92	220
WP_011669919.1	lcl|NZ_JQON01000034.1_cds_WP_000840860.1_1283	29.808	104	220
WP_011669919.1	lcl|NZ_JQON01000014.1_cds_WP_000868621.1_547	29.670	91	220
WP_011669919.1	lcl|NZ_JQON01000019.1_cds_WP_001114264.1_715	26.136	176	220
WP_011669919.1	lcl|NZ_JQON01000048.1_cds_WP_000262844.1_1728	25.121	207	220
WP_020780109.1	lcl|NZ_JQON01000026.1_cds_WP_001230564.1_910	36.873	339	354
WP_020780109.1	lcl|NZ_JQON01000026.1_cds_WP_000582619.1_914	34.663	326	354
WP_020780109.1	lcl|NZ_JQON01000037.1_cds_WP_001011675.1_1354	34.237	295	354
WP_020780109.1	lcl|NZ_JQON01000026.1_cds_WP_001230564.1_910	36.873	339	354
WP_020780109.1	lcl|NZ_JQON01000026.1_cds_WP_000582619.1_914	34.663	326	354
WP_020780109.1	lcl|NZ_JQON01000037.1_cds_WP_001011675.1_1354	34.237	295	354
WP_011669921.1	lcl|NZ_JQON01000051.1_cds_WP_001014595.1_1842	29.577	213	230
WP_011669921.1	lcl|NZ_JQON01000018.1_cds_WP_000721859.1_676	32.743	113	230
WP_011669922.1	lcl|NZ_JQON01000026.1_cds_WP_000698821.1_920	41.857	614	599
WP_011669923.1	lcl|NZ_JQON01000026.1_cds_JG93_RS04600_896	37.398	246	387
WP_011669923.1	lcl|NZ_JQON01000143.1_cds_WP_001281953.1_3444	31.989	372	387
WP_011669923.1	lcl|NZ_JQON01000026.1_cds_WP_000947844.1_908	32.700	263	387
WP_011669923.1	lcl|NZ_JQON01000026.1_cds_WP_000346036.1_915	26.944	360	387
WP_011669923.1	lcl|NZ_JQON01000026.1_cds_WP_000575178.1_954	28.269	283	387
WP_011669923.1	lcl|NZ_JQON01000112.1_cds_WP_000538757.1_3114	26.168	321	387
WP_011669923.1	lcl|NZ_JQON01000104.1_cds_WP_001982414.1_2951	24.895	237	387
WP_011669924.1	lcl|NZ_JQON01000026.1_cds_WP_000698821.1_920	27.316	626	583
WP_020780103.1	lcl|NZ_JQON01000126.1_cds_WP_000613385.1_3245	24.841	157	572
WP_020780103.1	lcl|NZ_JQON01000018.1_cds_WP_000721859.1_676	32.479	117	572
WP_020780103.1	lcl|NZ_JQON01000126.1_cds_WP_000613385.1_3245	24.841	157	572
WP_020780103.1	lcl|NZ_JQON01000018.1_cds_WP_000721859.1_676	32.479	117	572
WP_011669926.1	lcl|NZ_JQON01000143.1_cds_WP_001281953.1_3444	29.969	327	417
WP_011669926.1	lcl|NZ_JQON01000026.1_cds_WP_000575178.1_954	34.749	259	417
WP_011669926.1	lcl|NZ_JQON01000026.1_cds_WP_000346036.1_915	29.367	395	417
WP_011669926.1	lcl|NZ_JQON01000026.1_cds_JG93_RS04600_896	37.850	214	417
WP_011669926.1	lcl|NZ_JQON01000026.1_cds_WP_000947844.1_908	28.044	271	417
WP_011669926.1	lcl|NZ_JQON01000112.1_cds_WP_000538757.1_3114	25.258	388	417
WP_011669926.1	lcl|NZ_JQON01000104.1_cds_WP_001982414.1_2951	24.686	239	417
WP_020780101.1	lcl|NZ_JQON01000130.1_cds_WP_000870126.1_3329	25.503	149	342
WP_020780101.1	lcl|NZ_JQON01000130.1_cds_WP_000870126.1_3329	25.503	149	342
WP_011669928.1	lcl|NZ_JQON01000126.1_cds_WP_000613385.1_3245	22.308	130	362
WP_011669928.1	lcl|NZ_JQON01000126.1_cds_WP_000613385.1_3245	22.308	130	362
WP_004779589.1	lcl|NZ_JQON01000146.1_cds_WP_000012765.1_3474	30.833	120	210
WP_004779550.1	lcl|NZ_JQON01000026.1_cds_WP_000517243.1_892	32.941	85	244
WP_004779595.1	lcl|NZ_JQON01000051.1_cds_WP_001014595.1_1842	31.100	209	242
WP_004779595.1	lcl|NZ_JQON01000026.1_cds_WP_000848238.1_925	31.092	119	242
WP_011669930.1	lcl|NZ_JQON01000012.1_cds_WP_000998676.1_450	31.474	251	255
WP_011669930.1	lcl|NZ_JQON01000033.1_cds_WP_000566240.1_1249	34.884	172	255
WP_011669930.1	lcl|NZ_JQON01000114.1_cds_WP_000043153.1_3143	26.038	265	255
WP_011669930.1	lcl|NZ_JQON01000033.1_cds_WP_002080077.1_1221	27.376	263	255
WP_011669930.1	lcl|NZ_JQON01000089.1_cds_WP_000653653.1_2675	27.481	262	255
WP_011669930.1	lcl|NZ_JQON01000068.1_cds_WP_000351753.1_2254	24.164	269	255
WP_011669930.1	lcl|NZ_JQON01000027.1_cds_WP_000646910.1_1044	27.568	185	255
