WP_002725873.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	62.162	74	106
WP_011669917.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	82.803	314	318
WP_011669917.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	22.910	323	318
WP_011669917.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	23.077	169	318
WP_011669917.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.741	321	318
WP_011669917.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	22.096	353	318
WP_011669919.1	lcl|NZ_RQGG01000013.1_cds_WP_135618266.1_686	26.531	245	220
WP_011669919.1	lcl|NZ_RQGG01000005.1_cds_WP_135617289.1_2978	32.653	98	220
WP_011669919.1	lcl|NZ_RQGG01000013.1_cds_WP_135618388.1_777	33.333	108	220
WP_011669919.1	lcl|NZ_RQGG01000028.1_cds_WP_135619270.1_1862	31.731	104	220
WP_020780109.1	lcl|NZ_RQGG01000041.1_cds_WP_167481420.1_3410	33.144	353	354
WP_020780109.1	lcl|NZ_RQGG01000007.1_cds_WP_135617559.1_1388	37.023	262	354
WP_020780109.1	lcl|NZ_RQGG01000041.1_cds_WP_167481420.1_3410	33.144	353	354
WP_020780109.1	lcl|NZ_RQGG01000007.1_cds_WP_135617559.1_1388	37.023	262	354
WP_011669921.1	lcl|NZ_RQGG01000046.1_cds_WP_135620717.1_2998	30.041	243	230
WP_011669921.1	lcl|NZ_RQGG01000046.1_cds_WP_135620696.1_2983	27.586	116	230
WP_011669923.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	31.593	364	387
WP_011669923.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	22.946	353	387
WP_020780103.1	lcl|NZ_RQGG01000046.1_cds_WP_135620717.1_2998	30.469	256	572
WP_020780103.1	lcl|NZ_RQGG01000013.1_cds_WP_135618183.1_636	26.761	213	572
WP_020780103.1	lcl|NZ_RQGG01000046.1_cds_WP_135620717.1_2998	30.469	256	572
WP_020780103.1	lcl|NZ_RQGG01000013.1_cds_WP_135618183.1_636	26.761	213	572
WP_011669926.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	27.523	327	417
WP_011669926.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	29.439	214	417
WP_011669926.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	25.856	263	417
WP_020780101.1	lcl|NZ_RQGG01000012.1_cds_WP_135617969.1_3231	21.622	185	342
WP_020780101.1	lcl|NZ_RQGG01000032.1_cds_WP_135619791.1_261	26.066	211	342
WP_020780101.1	lcl|NZ_RQGG01000012.1_cds_WP_135617969.1_3231	21.622	185	342
WP_020780101.1	lcl|NZ_RQGG01000032.1_cds_WP_135619791.1_261	26.066	211	342
WP_011669928.1	lcl|NZ_RQGG01000013.1_cds_WP_135618183.1_636	22.481	129	362
