WP_002725873.1	lcl|NZ_AOVC01000018.1_cds_WP_000340715.1_198	93.902	82	106
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	92.903	310	318
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_000093099.1_177	58.730	63	318
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	28.112	249	318
WP_011669917.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	23.148	324	318
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	23.273	275	318
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	23.875	289	318
WP_011669917.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	23.708	329	318
WP_011669918.1	lcl|NZ_AOVC01000018.1_cds_WP_000202830.1_158	42.776	353	361
WP_011669919.1	lcl|NZ_AOVC01000018.1_cds_WP_000282880.1_119	37.903	124	220
WP_011669919.1	lcl|NZ_AOVC01000130.1_cds_WP_001099029.1_3494	27.803	223	220
WP_011669919.1	lcl|NZ_AOVC01000018.1_cds_WP_001068986.1_140	31.522	92	220
WP_011669919.1	lcl|NZ_AOVC01000035.1_cds_WP_000840858.1_541	29.808	104	220
WP_011669919.1	lcl|NZ_AOVC01000136.1_cds_WP_000868621.1_3673	29.670	91	220
WP_011669919.1	lcl|NZ_AOVC01000007.1_cds_WP_000262844.1_16	25.121	207	220
WP_011669919.1	lcl|NZ_AOVC01000127.1_cds_WP_001114267.1_3440	26.136	176	220
WP_020780109.1	lcl|NZ_AOVC01000018.1_cds_WP_001230564.1_165	36.873	339	354
WP_020780109.1	lcl|NZ_AOVC01000018.1_cds_WP_000582618.1_161	34.663	326	354
WP_020780109.1	lcl|NZ_AOVC01000095.1_cds_WP_001011675.1_2006	34.237	295	354
WP_020780109.1	lcl|NZ_AOVC01000018.1_cds_WP_001230564.1_165	36.873	339	354
WP_020780109.1	lcl|NZ_AOVC01000018.1_cds_WP_000582618.1_161	34.663	326	354
WP_020780109.1	lcl|NZ_AOVC01000095.1_cds_WP_001011675.1_2006	34.237	295	354
WP_011669921.1	lcl|NZ_AOVC01000120.1_cds_WP_001014594.1_3221	29.577	213	230
WP_011669921.1	lcl|NZ_AOVC01000121.1_cds_WP_000721859.1_3245	32.743	113	230
WP_011669922.1	lcl|NZ_AOVC01000018.1_cds_WP_000698820.1_155	41.857	614	599
WP_011669923.1	lcl|NZ_AOVC01000018.1_cds_WP_000582222.1_179	37.805	246	387
WP_011669923.1	lcl|NZ_AOVC01000057.1_cds_WP_001281953.1_1218	31.989	372	387
WP_011669923.1	lcl|NZ_AOVC01000018.1_cds_WP_000608295.1_189	33.898	236	387
WP_011669923.1	lcl|NZ_AOVC01000018.1_cds_WP_000947844.1_167	32.700	263	387
WP_011669923.1	lcl|NZ_AOVC01000018.1_cds_WP_001198107.1_190	37.864	206	387
WP_011669923.1	lcl|NZ_AOVC01000018.1_cds_WP_000346036.1_160	26.944	360	387
