WP_002725873.1	lcl|NZ_JQPG01000050.1_cds_WP_000340715.1_1531	93.902	82	106
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_000410273.1_1532	92.903	310	318
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_000093099.1_1551	58.730	63	318
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	27.711	249	318
WP_011669917.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	23.148	324	318
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	23.273	275	318
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	23.875	289	318
WP_011669917.1	lcl|NZ_JQPG01000050.1_cds_WP_001067556.1_1538	23.708	329	318
WP_011669918.1	lcl|NZ_JQPG01000050.1_cds_WP_000202825.1_1570	42.493	353	361
WP_011669919.1	lcl|NZ_JQPG01000050.1_cds_WP_000282880.1_1610	37.903	124	220
WP_011669919.1	lcl|NZ_JQPG01000049.1_cds_WP_001099029.1_1530	27.803	223	220
WP_011669919.1	lcl|NZ_JQPG01000050.1_cds_WP_001068986.1_1588	31.522	92	220
WP_011669919.1	lcl|NZ_JQPG01000016.1_cds_WP_000840860.1_394	29.808	104	220
WP_011669919.1	lcl|NZ_JQPG01000099.1_cds_WP_000868621.1_2732	29.670	91	220
WP_011669919.1	lcl|NZ_JQPG01000037.1_cds_WP_001114264.1_1131	26.136	176	220
WP_011669919.1	lcl|NZ_JQPG01000089.1_cds_WP_000262844.1_2529	25.121	207	220
WP_020780109.1	lcl|NZ_JQPG01000050.1_cds_WP_001230564.1_1563	36.873	339	354
WP_020780109.1	lcl|NZ_JQPG01000050.1_cds_WP_000582619.1_1567	34.663	326	354
WP_020780109.1	lcl|NZ_JQPG01000058.1_cds_WP_001011675.1_1803	34.237	295	354
WP_020780109.1	lcl|NZ_JQPG01000050.1_cds_WP_001230564.1_1563	36.873	339	354
WP_020780109.1	lcl|NZ_JQPG01000050.1_cds_WP_000582619.1_1567	34.663	326	354
WP_020780109.1	lcl|NZ_JQPG01000058.1_cds_WP_001011675.1_1803	34.237	295	354
WP_011669921.1	lcl|NZ_JQPG01000103.1_cds_WP_001014595.1_2795	29.577	213	230
WP_011669921.1	lcl|NZ_JQPG01000045.1_cds_WP_000721859.1_1368	32.743	113	230
WP_011669922.1	lcl|NZ_JQPG01000050.1_cds_WP_000698821.1_1573	41.857	614	599
WP_011669923.1	lcl|NZ_JQPG01000050.1_cds_WP_000582222.1_1549	37.805	246	387
WP_011669923.1	lcl|NZ_JQPG01000154.1_cds_WP_001281953.1_3495	31.989	372	387
WP_011669923.1	lcl|NZ_JQPG01000050.1_cds_WP_000947844.1_1561	32.700	263	387
WP_011669923.1	lcl|NZ_JQPG01000050.1_cds_WP_000346036.1_1568	26.944	360	387
WP_011669923.1	lcl|NZ_JQPG01000050.1_cds_WP_000575178.1_1608	28.269	283	387
WP_011669923.1	lcl|NZ_JQPG01000020.1_cds_WP_000538757.1_536	26.168	321	387
WP_011669923.1	lcl|NZ_JQPG01000014.1_cds_WP_001982414.1_353	24.895	237	387
WP_011669924.1	lcl|NZ_JQPG01000050.1_cds_WP_000698821.1_1573	27.316	626	583
WP_020780103.1	lcl|NZ_JQPG01000025.1_cds_WP_000613385.1_675	24.841	157	572
WP_020780103.1	lcl|NZ_JQPG01000045.1_cds_WP_000721859.1_1368	32.479	117	572
WP_020780103.1	lcl|NZ_JQPG01000025.1_cds_WP_000613385.1_675	24.841	157	572
WP_020780103.1	lcl|NZ_JQPG01000045.1_cds_WP_000721859.1_1368	32.479	117	572
WP_011669926.1	lcl|NZ_JQPG01000154.1_cds_WP_001281953.1_3495	29.969	327	417
WP_011669926.1	lcl|NZ_JQPG01000050.1_cds_WP_000575178.1_1608	34.749	259	417
WP_011669926.1	lcl|NZ_JQPG01000050.1_cds_WP_000346036.1_1568	29.367	395	417
WP_011669926.1	lcl|NZ_JQPG01000050.1_cds_WP_000582222.1_1549	37.850	214	417
WP_011669926.1	lcl|NZ_JQPG01000050.1_cds_WP_000947844.1_1561	28.044	271	417
WP_011669926.1	lcl|NZ_JQPG01000020.1_cds_WP_000538757.1_536	25.258	388	417
WP_011669926.1	lcl|NZ_JQPG01000014.1_cds_WP_001982414.1_353	24.686	239	417
WP_020780101.1	lcl|NZ_JQPG01000063.1_cds_WP_000870126.1_1890	25.503	149	342
WP_020780101.1	lcl|NZ_JQPG01000063.1_cds_WP_000870126.1_1890	25.503	149	342
WP_011669928.1	lcl|NZ_JQPG01000025.1_cds_WP_000613385.1_675	22.308	130	362
WP_011669928.1	lcl|NZ_JQPG01000025.1_cds_WP_000613385.1_675	22.308	130	362
WP_004779589.1	lcl|NZ_JQPG01000024.1_cds_WP_000012765.1_667	30.833	120	210
