WP_002725873.1	lcl|NZ_AOGV02000016.1_cds_WP_000340715.1_2773	93.902	82	106
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	92.903	310	318
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_000093099.1_2752	58.730	63	318
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	28.112	249	318
WP_011669917.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	23.148	324	318
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	23.273	275	318
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	23.875	289	318
WP_011669917.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	23.708	329	318
WP_011669918.1	lcl|NZ_AOGV02000016.1_cds_WP_000202830.1_2733	42.776	353	361
WP_011669919.1	lcl|NZ_AOGV02000016.1_cds_WP_000282880.1_2694	37.903	124	220
WP_011669919.1	lcl|NZ_AOGV02000049.1_cds_WP_001099029.1_351	27.803	223	220
WP_011669919.1	lcl|NZ_AOGV02000016.1_cds_WP_001068986.1_2715	31.522	92	220
WP_011669919.1	lcl|NZ_AOGV02000012.1_cds_WP_000840858.1_2980	29.808	104	220
WP_011669919.1	lcl|NZ_AOGV02000024.1_cds_WP_000868621.1_2212	29.670	91	220
WP_011669919.1	lcl|NZ_AOGV02000004.1_cds_WP_000262844.1_3648	25.121	207	220
WP_011669919.1	lcl|NZ_AOGV02000016.1_cds_WP_001114267.1_2687	26.136	176	220
WP_020780109.1	lcl|NZ_AOGV02000016.1_cds_WP_001230564.1_2740	36.873	339	354
WP_020780109.1	lcl|NZ_AOGV02000016.1_cds_WP_000582618.1_2736	34.663	326	354
WP_020780109.1	lcl|NZ_AOGV02000026.1_cds_WP_001011675.1_1710	34.237	295	354
WP_020780109.1	lcl|NZ_AOGV02000016.1_cds_WP_001230564.1_2740	36.873	339	354
WP_020780109.1	lcl|NZ_AOGV02000016.1_cds_WP_000582618.1_2736	34.663	326	354
WP_020780109.1	lcl|NZ_AOGV02000026.1_cds_WP_001011675.1_1710	34.237	295	354
WP_011669921.1	lcl|NZ_AOGV02000017.1_cds_WP_001014594.1_2621	29.577	213	230
WP_011669921.1	lcl|NZ_AOGV02000033.1_cds_WP_000721859.1_1269	32.743	113	230
WP_011669922.1	lcl|NZ_AOGV02000016.1_cds_WP_000698820.1_2730	41.857	614	599
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_000582222.1_2754	37.805	246	387
WP_011669923.1	lcl|NZ_AOGV02000022.1_cds_WP_001281953.1_2347	31.989	372	387
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_000608295.1_2764	33.898	236	387
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_000947844.1_2742	32.700	263	387
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_001198107.1_2765	37.864	206	387
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_000346036.1_2735	26.944	360	387
WP_011669923.1	lcl|NZ_AOGV02000016.1_cds_WP_000575178.1_2696	28.269	283	387
WP_011669923.1	lcl|NZ_AOGV02000033.1_cds_WP_000538752.1_1251	26.168	321	387
WP_011669923.1	lcl|NZ_AOGV02000008.1_cds_WP_001982414.1_3444	24.895	237	387
WP_011669924.1	lcl|NZ_AOGV02000016.1_cds_WP_000698820.1_2730	27.316	626	583
WP_020780103.1	lcl|NZ_AOGV02000027.1_cds_WP_000613386.1_1432	24.841	157	572
WP_020780103.1	lcl|NZ_AOGV02000033.1_cds_WP_000721859.1_1269	32.479	117	572
WP_020780103.1	lcl|NZ_AOGV02000027.1_cds_WP_000613386.1_1432	24.841	157	572
WP_020780103.1	lcl|NZ_AOGV02000033.1_cds_WP_000721859.1_1269	32.479	117	572
WP_011669926.1	lcl|NZ_AOGV02000022.1_cds_WP_001281953.1_2347	29.969	327	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_001198107.1_2765	36.667	270	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_000575178.1_2696	34.749	259	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_000608295.1_2764	33.219	292	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_000346036.1_2735	29.367	395	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_000582222.1_2754	37.850	214	417
WP_011669926.1	lcl|NZ_AOGV02000016.1_cds_WP_000947844.1_2742	28.044	271	417
WP_011669926.1	lcl|NZ_AOGV02000033.1_cds_WP_000538752.1_1251	25.130	386	417
WP_011669926.1	lcl|NZ_AOGV02000008.1_cds_WP_001982414.1_3444	24.686	239	417
WP_020780101.1	lcl|NZ_AOGV02000006.1_cds_WP_000870126.1_3545	25.503	149	342
WP_020780101.1	lcl|NZ_AOGV02000006.1_cds_WP_000870126.1_3545	25.503	149	342
WP_011669928.1	lcl|NZ_AOGV02000027.1_cds_WP_000613386.1_1432	22.308	130	362
WP_011669928.1	lcl|NZ_AOGV02000027.1_cds_WP_000613386.1_1432	22.308	130	362
WP_004779589.1	lcl|NZ_AOGV02000052.1_cds_WP_000012765.1_50	30.833	120	210
WP_004779550.1	lcl|NZ_AOGV02000016.1_cds_WP_000517242.1_2757	32.941	85	244
WP_004779595.1	lcl|NZ_AOGV02000017.1_cds_WP_001014594.1_2621	31.100	209	242
WP_004779595.1	lcl|NZ_AOGV02000016.1_cds_WP_000848239.1_2725	31.092	119	242
WP_011669930.1	lcl|NZ_AOGV02000026.1_cds_WP_000998676.1_1816	31.474	251	255
WP_011669930.1	lcl|NZ_AOGV02000052.1_cds_WP_000566240.1_161	34.884	172	255
WP_011669930.1	lcl|NZ_AOGV02000053.1_cds_WP_000043153.1_10	26.038	265	255
WP_011669930.1	lcl|NZ_AOGV02000052.1_cds_WP_001968389.1_133	27.757	263	255
WP_011669930.1	lcl|NZ_AOGV02000016.1_cds_WP_000653653.1_2891	27.481	262	255
WP_011669930.1	lcl|NZ_AOGV02000011.1_cds_WP_000351752.1_3240	24.164	269	255
WP_011669930.1	lcl|NZ_AOGV02000021.1_cds_WP_000646914.1_2438	27.568	185	255
WP_011669930.1	lcl|NZ_AOGV02000052.1_cds_WP_001069860.1_198	26.220	164	255
WP_011669930.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	27.861	201	255
WP_011669930.1	lcl|NZ_AOGV02000052.1_cds_WP_000800040.1_204	27.320	194	255
WP_011669930.1	lcl|NZ_AOGV02000018.1_cds_WP_000093663.1_2593	23.000	200	255
WP_011669930.1	lcl|NZ_AOGV02000049.1_cds_LEP1GSC204_RS208985_401	23.394	218	255
WP_011669930.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	33.333	72	255
WP_011669930.1	lcl|NZ_AOGV02000043.1_cds_WP_001074690.1_679	24.352	193	255
WP_011669931.1	lcl|NZ_AOGV02000025.1_cds_WP_002185292.1_2009	29.091	330	314
WP_004779598.1	lcl|NZ_AOGV02000016.1_cds_WP_001230564.1_2740	36.957	276	282
WP_004779598.1	lcl|NZ_AOGV02000026.1_cds_WP_001011675.1_1710	37.979	287	282
WP_004779598.1	lcl|NZ_AOGV02000016.1_cds_WP_000582618.1_2736	32.721	272	282
WP_011669932.1	lcl|NZ_AOGV02000022.1_cds_WP_001281953.1_2347	38.155	401	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_000582222.1_2754	33.245	376	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_000608295.1_2764	31.989	372	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_000575178.1_2696	28.455	369	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_001198107.1_2765	30.769	390	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_000947844.1_2742	27.586	377	401
WP_011669932.1	lcl|NZ_AOGV02000016.1_cds_WP_000346036.1_2735	26.509	381	401
WP_011669932.1	lcl|NZ_AOGV02000008.1_cds_WP_001982414.1_3444	24.490	392	401
WP_011669932.1	lcl|NZ_AOGV02000033.1_cds_WP_000538752.1_1251	27.297	381	401
WP_011669933.1	lcl|NZ_AOGV02000033.1_cds_WP_000172202.1_1183	30.769	364	568
WP_011669933.1	lcl|NZ_AOGV02000016.1_cds_WP_000834715.1_2749	26.866	402	568
WP_011669933.1	lcl|NZ_AOGV02000033.1_cds_WP_000667646.1_1226	32.051	234	568
WP_011669933.1	lcl|NZ_AOGV02000039.1_cds_WP_000828455.1_943	32.212	208	568
WP_011669933.1	lcl|NZ_AOGV02000033.1_cds_WP_000942282.1_1169	33.663	202	568
WP_011669933.1	lcl|NZ_AOGV02000011.1_cds_WP_000666552.1_3058	31.351	185	568
WP_011669933.1	lcl|NZ_AOGV02000027.1_cds_WP_001161019.1_1469	30.570	193	568
WP_011669933.1	lcl|NZ_AOGV02000016.1_cds_WP_000675807.1_2647	30.769	195	568
WP_011669933.1	lcl|NZ_AOGV02000011.1_cds_WP_000047473.1_3312	33.505	194	568
WP_011669933.1	lcl|NZ_AOGV02000027.1_cds_WP_000510777.1_1567	29.949	197	568
WP_011669933.1	lcl|NZ_AOGV02000049.1_cds_WP_000184524.1_339	31.606	193	568
WP_011669933.1	lcl|NZ_AOGV02000014.1_cds_WP_000536762.1_2941	32.484	157	568
WP_011669933.1	lcl|NZ_AOGV02000038.1_cds_WP_000619175.1_956	29.897	194	568
WP_011669933.1	lcl|NZ_AOGV02000034.1_cds_WP_001052498.1_1103	29.213	178	568
WP_011669933.1	lcl|NZ_AOGV02000026.1_cds_WP_001049205.1_1744	31.720	186	568
WP_011669933.1	lcl|NZ_AOGV02000026.1_cds_WP_001049205.1_1744	27.315	216	568
