WP_002725873.1	lcl|NZ_JADDVR010000007.1_cds_WP_002725873.1_3074	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVR010000032.1_cds_WP_032856387.1_1690	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVR010000007.1_cds_WP_002742128.1_3165	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733661.1_3145	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVR010000020.1_cds_WP_002731944.1_956	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVR010000010.1_cds_WP_002726501.1_63	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733618.1_3172	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVR010000058.1_cds_WP_016749129.1_2612	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740722.1_3118	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740726.1_3122	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVR010000015.1_cds_WP_002730849.1_484	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740722.1_3118	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740726.1_3122	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVR010000015.1_cds_WP_002730849.1_484	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVR010000033.1_cds_WP_002738760.1_1731	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVR010000013.1_cds_WP_002723863.1_338	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733600.1_3136	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVR010000074.1_cds_WP_004278354.1_3052	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVR010000025.1_cds_WP_002728994.1_1227	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740861.1_3083	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740826.1_3082	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733599.1_3116	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733737.1_3103	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740294.1_3163	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVR010000008.1_cds_WP_002738884.1_3240	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVR010000009.1_cds_WP_002724641.1_3379	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVR010000074.1_cds_WP_004278354.1_3052	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVR010000045.1_cds_WP_002740796.1_2223	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740235.1_3132	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVR010000045.1_cds_WP_002740796.1_2223	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740235.1_3132	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740826.1_3082	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVR010000025.1_cds_WP_002728994.1_1227	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740861.1_3083	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740294.1_3163	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733737.1_3103	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733599.1_3116	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVR010000008.1_cds_WP_002738884.1_3240	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVR010000009.1_cds_WP_002724641.1_3379	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVR010000002.1_cds_WP_002724039.1_1466	25.225	111	342
