WP_002725873.1	lcl|NZ_LMAQ01000058.1_cds_WP_000340715.1_270	93.902	82	106
WP_011669917.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	92.903	310	318
WP_011669917.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	27.711	249	318
WP_011669917.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	23.148	324	318
WP_011669917.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	24.221	289	318
WP_011669917.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	23.708	329	318
WP_011669919.1	lcl|NZ_LMAQ01000483.1_cds_WP_000282882.1_3131	37.097	124	220
WP_011669919.1	lcl|NZ_LMAQ01000205.1_cds_WP_001099039.1_1293	27.803	223	220
WP_011669919.1	lcl|NZ_LMAQ01000365.1_cds_WP_000840861.1_2292	29.808	104	220
WP_011669919.1	lcl|NZ_LMAQ01000140.1_cds_WP_000868621.1_812	29.670	91	220
WP_011669919.1	lcl|NZ_LMAQ01000013.1_cds_WP_001114273.1_79	26.136	176	220
WP_011669919.1	lcl|NZ_LMAQ01000565.1_cds_WP_000262844.1_3619	25.121	207	220
WP_020780109.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	33.239	352	354
WP_020780109.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	34.576	295	354
WP_020780109.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	27.536	345	354
WP_020780109.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	33.239	352	354
WP_020780109.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	34.576	295	354
WP_020780109.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	27.536	345	354
WP_011669921.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	42.771	166	230
WP_011669921.1	lcl|NZ_LMAQ01000137.1_cds_WP_001014594.1_789	29.577	213	230
WP_011669921.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	23.276	232	230
WP_011669921.1	lcl|NZ_LMAQ01000100.1_cds_WP_000721854.1_559	33.613	119	230
WP_011669923.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	31.989	372	387
WP_011669923.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	34.310	239	387
WP_011669923.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	33.898	236	387
WP_011669923.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	37.864	206	387
WP_011669923.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	33.600	250	387
WP_011669923.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	27.915	283	387
WP_011669923.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	26.168	321	387
WP_011669923.1	lcl|NZ_LMAQ01000425.1_cds_WP_001982414.1_2786	24.895	237	387
WP_020780103.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	35.246	244	572
WP_020780103.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	27.805	205	572
WP_020780103.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	23.077	130	572
WP_020780103.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	35.246	244	572
WP_020780103.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	27.805	205	572
WP_020780103.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	23.077	130	572
WP_011669926.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	29.969	327	417
WP_011669926.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	36.667	270	417
WP_011669926.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	33.219	292	417
WP_011669926.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	34.363	259	417
WP_011669926.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	28.771	358	417
WP_011669926.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	35.849	212	417
WP_011669926.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	25.130	386	417
WP_011669926.1	lcl|NZ_LMAQ01000425.1_cds_WP_001982414.1_2786	24.686	239	417
WP_004779587.1	lcl|NZ_LMAQ01000563.1_cds_WP_000242331.1_3599	24.176	91	181
WP_020780101.1	lcl|NZ_LMAQ01000508.1_cds_WP_000870125.1_3305	25.503	149	342
WP_020780101.1	lcl|NZ_LMAQ01000508.1_cds_WP_000870125.1_3305	25.503	149	342
WP_011669928.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	22.308	130	362
WP_011669928.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	22.308	130	362
WP_004779589.1	lcl|NZ_LMAQ01000243.1_cds_WP_000012765.1_1527	30.833	120	210
WP_004779550.1	lcl|NZ_LMAQ01000058.1_cds_WP_000517242.1_286	32.941	85	244
WP_004779595.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	32.609	230	242
WP_004779595.1	lcl|NZ_LMAQ01000137.1_cds_WP_001014594.1_789	31.100	209	242
WP_011669930.1	lcl|NZ_LMAQ01000443.1_cds_WP_000998678.1_2901	31.474	251	255
WP_011669930.1	lcl|NZ_LMAQ01000014.1_cds_WP_000412931.1_89	28.846	260	255
WP_011669930.1	lcl|NZ_LMAQ01000496.1_cds_WP_000566240.1_3224	34.884	172	255
WP_011669930.1	lcl|NZ_LMAQ01000191.1_cds_WP_000043153.1_1125	26.038	265	255
WP_011669930.1	lcl|NZ_LMAQ01000496.1_cds_WP_002072686.1_3252	27.376	263	255
WP_011669930.1	lcl|NZ_LMAQ01000400.1_cds_WP_000653652.1_2566	27.481	262	255
WP_011669930.1	lcl|NZ_LMAQ01000574.1_cds_WP_000351751.1_3659	24.164	269	255
WP_011669930.1	lcl|NZ_LMAQ01000014.1_cds_WP_000750481.1_93	24.016	254	255
WP_011669930.1	lcl|NZ_LMAQ01000306.1_cds_WP_000646912.1_1917	27.568	185	255
WP_011669930.1	lcl|NZ_LMAQ01000121.1_cds_WP_001069863.1_690	26.220	164	255
WP_011669930.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	27.861	201	255
WP_011669930.1	lcl|NZ_LMAQ01000269.1_cds_WP_000800040.1_1687	27.320	194	255
WP_011669930.1	lcl|NZ_LMAQ01000213.1_cds_WP_000093664.1_1341	23.000	200	255
WP_011669930.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	33.333	72	255
WP_011669930.1	lcl|NZ_LMAQ01000453.1_cds_WP_001074690.1_2965	24.352	193	255
WP_011669931.1	lcl|NZ_LMAQ01000326.1_cds_WP_082285696.1_2110	30.973	226	314
WP_011669931.1	lcl|NZ_LMAQ01000388.1_cds_WP_000643165.1_2406	29.870	154	314
WP_004779598.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	37.979	287	282
