WP_002725873.1	lcl|NZ_RQFM01000027.1_cds_WP_035983633.1_2262	62.162	74	106
WP_011669917.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	80.064	311	318
WP_011669917.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	24.149	323	318
WP_011669917.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	26.687	326	318
WP_011669917.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	21.269	268	318
WP_011669917.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	22.581	186	318
WP_011669917.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	22.630	327	318
WP_011669919.1	lcl|NZ_RQFM01000027.1_cds_WP_135749111.1_2603	33.065	124	220
WP_011669919.1	lcl|NZ_RQFM01000027.1_cds_WP_135748160.1_2308	27.155	232	220
WP_011669919.1	lcl|NZ_RQFM01000027.1_cds_WP_135748163.1_2311	33.333	96	220
WP_011669919.1	lcl|NZ_RQFM01000022.1_cds_WP_135749619.1_74	34.259	108	220
WP_011669919.1	lcl|NZ_RQFM01000019.1_cds_WP_167881517.1_3681	33.028	109	220
WP_011669919.1	lcl|NZ_RQFM01000027.1_cds_WP_135748161.1_2309	26.667	105	220
WP_011669919.1	lcl|NZ_RQFM01000010.1_cds_WP_135748477.1_2061	31.068	103	220
WP_011669919.1	lcl|NZ_RQFM01000019.1_cds_WP_135749781.1_3633	20.661	121	220
WP_020780109.1	lcl|NZ_RQFM01000027.1_cds_WP_135748736.1_2271	30.398	352	354
WP_020780109.1	lcl|NZ_RQFM01000022.1_cds_WP_135749189.1_813	33.445	299	354
WP_020780109.1	lcl|NZ_RQFM01000027.1_cds_WP_135748736.1_2271	30.398	352	354
WP_020780109.1	lcl|NZ_RQFM01000022.1_cds_WP_135749189.1_813	33.445	299	354
WP_011669921.1	lcl|NZ_RQFM01000006.1_cds_WP_135749840.1_2640	30.233	215	230
WP_011669921.1	lcl|NZ_RQFM01000006.1_cds_WP_135749828.1_2625	25.424	118	230
WP_011669922.1	lcl|NZ_RQFM01000027.1_cds_WP_135747428.1_2276	28.814	649	599
WP_011669923.1	lcl|NZ_RQFM01000006.1_cds_WP_135748323.1_2797	29.442	394	387
WP_011669923.1	lcl|NZ_RQFM01000027.1_cds_WP_135750028.1_2293	30.131	229	387
