WP_002725873.1	lcl|NZ_JQQY01000028.1_cds_WP_002725873.1_1502	100.000	106	106
WP_011669917.1	lcl|NZ_JQQY01000028.1_cds_WP_002733579.1_1501	99.677	310	318
WP_011669917.1	lcl|NZ_JQQY01000028.1_cds_WP_002733534.1_1498	27.309	249	318
WP_011669917.1	lcl|NZ_JQQY01000003.1_cds_WP_002722638.1_72	24.611	321	318
WP_011669917.1	lcl|NZ_JQQY01000044.1_cds_WP_002727919.1_1910	23.132	281	318
WP_011669917.1	lcl|NZ_JQQY01000140.1_cds_WP_002728309.1_3332	25.723	311	318
WP_011669917.1	lcl|NZ_JQQY01000101.1_cds_WP_002729504.1_3046	21.387	173	318
WP_011669917.1	lcl|NZ_JQQY01000028.1_cds_WP_016749081.1_1474	23.841	151	318
WP_011669918.1	lcl|NZ_JQQY01000028.1_cds_WP_002733530.1_1456	41.643	353	361
WP_011669919.1	lcl|NZ_JQQY01000057.1_cds_WP_002737848.1_2254	27.477	222	220
WP_011669919.1	lcl|NZ_JQQY01000044.1_cds_WP_061216930.1_1914	26.609	233	220
WP_011669919.1	lcl|NZ_JQQY01000028.1_cds_WP_002733661.1_1431	34.783	92	220
WP_011669919.1	lcl|NZ_JQQY01000059.1_cds_WP_002731944.1_2342	30.172	116	220
WP_011669919.1	lcl|NZ_JQQY01000024.1_cds_WP_002734441.1_1310	30.851	94	220
WP_011669919.1	lcl|NZ_JQQY01000044.1_cds_WP_002733618.1_1907	25.000	176	220
WP_011669919.1	lcl|NZ_JQQY01000043.1_cds_WP_016749129.1_1870	24.155	207	220
WP_020780109.1	lcl|NZ_JQQY01000028.1_cds_WP_002733574.1_1463	36.607	336	354
WP_020780109.1	lcl|NZ_JQQY01000028.1_cds_WP_002733667.1_1459	33.432	338	354
WP_020780109.1	lcl|NZ_JQQY01000029.1_cds_WP_002730849.1_1542	34.722	288	354
WP_020780109.1	lcl|NZ_JQQY01000028.1_cds_WP_002733574.1_1463	36.607	336	354
WP_020780109.1	lcl|NZ_JQQY01000028.1_cds_WP_002733667.1_1459	33.432	338	354
WP_020780109.1	lcl|NZ_JQQY01000029.1_cds_WP_002730849.1_1542	34.722	288	354
WP_011669921.1	lcl|NZ_JQQY01000016.1_cds_WP_002728347.1_844	30.144	209	230
WP_011669921.1	lcl|NZ_JQQY01000089.1_cds_WP_002723863.1_2893	30.631	111	230
WP_011669921.1	lcl|NZ_JQQY01000028.1_cds_WP_002733600.1_1440	28.814	118	230
WP_011669922.1	lcl|NZ_JQQY01000028.1_cds_WP_002733739.1_1453	41.272	613	599
WP_011669922.1	lcl|NZ_JQQY01000074.1_cds_WP_002766824.1_2614	28.463	657	599
WP_011669923.1	lcl|NZ_JQQY01000097.1_cds_WP_002728994.1_3011	31.183	372	387
WP_011669923.1	lcl|NZ_JQQY01000028.1_cds_WP_002733587.1_1484	36.250	240	387
WP_011669923.1	lcl|NZ_JQQY01000028.1_cds_WP_002733599.1_1465	31.939	263	387
WP_011669923.1	lcl|NZ_JQQY01000028.1_cds_WP_002733737.1_1478	30.137	219	387
WP_011669923.1	lcl|NZ_JQQY01000044.1_cds_WP_002733556.1_1916	31.095	283	387
WP_011669923.1	lcl|NZ_JQQY01000028.1_cds_WP_002733730.1_1458	26.776	366	387
