WP_002725873.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	93.902	82	106
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	92.903	310	318
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	58.730	63	318
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	28.112	249	318
WP_011669917.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	23.148	324	318
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	23.273	275	318
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.875	289	318
WP_011669917.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	23.708	329	318
WP_011669918.1	lcl|NZ_AFJT02000301.1_cds_WP_000202830.1_1569	42.776	353	361
WP_011669919.1	lcl|NZ_AFJT02000301.1_cds_WP_000282880.1_1608	37.903	124	220
WP_011669919.1	lcl|NZ_AFJT02000205.1_cds_WP_001099029.1_2614	27.803	223	220
WP_011669919.1	lcl|NZ_AFJT02000301.1_cds_WP_001068986.1_1587	31.522	92	220
WP_011669919.1	lcl|NZ_AFJT02000076.1_cds_WP_000840858.1_3488	29.808	104	220
WP_011669919.1	lcl|NZ_AFJT02000373.1_cds_WP_000868621.1_449	29.670	91	220
WP_011669919.1	lcl|NZ_AFJT02000318.1_cds_WP_000262844.1_1335	25.121	207	220
WP_020780109.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	36.873	339	354
WP_020780109.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	34.663	326	354
WP_020780109.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	34.237	295	354
WP_020780109.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	36.873	339	354
WP_020780109.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	34.663	326	354
WP_020780109.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	34.237	295	354
WP_011669921.1	lcl|NZ_AFJT02000266.1_cds_WP_001014594.1_2015	29.577	213	230
WP_011669921.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	32.743	113	230
WP_011669922.1	lcl|NZ_AFJT02000301.1_cds_WP_000698820.1_1572	41.857	614	599
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	37.805	246	387
WP_011669923.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	31.989	372	387
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	33.898	236	387
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	32.700	263	387
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	37.864	206	387
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	26.944	360	387
WP_011669923.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	28.269	283	387
WP_011669923.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	26.168	321	387
WP_011669923.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	24.895	237	387
WP_011669924.1	lcl|NZ_AFJT02000301.1_cds_WP_000698820.1_1572	27.316	626	583
WP_020780103.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	24.841	157	572
WP_020780103.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	32.479	117	572
WP_020780103.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	24.841	157	572
WP_020780103.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	32.479	117	572
WP_011669926.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	29.969	327	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	36.667	270	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	34.749	259	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	33.219	292	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	29.367	395	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	37.850	214	417
WP_011669926.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	28.044	271	417
WP_011669926.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	25.130	386	417
WP_011669926.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	24.686	239	417
WP_020780101.1	lcl|NZ_AFJT02000285.1_cds_WP_000870126.1_1752	25.503	149	342
WP_020780101.1	lcl|NZ_AFJT02000285.1_cds_WP_000870126.1_1752	25.503	149	342
WP_011669928.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	22.308	130	362
WP_011669928.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	22.308	130	362
WP_004779589.1	lcl|NZ_AFJT02000338.1_cds_WP_000012765.1_1053	30.833	120	210
WP_004779550.1	lcl|NZ_AFJT02000301.1_cds_WP_000517242.1_1545	32.941	85	244
WP_004779595.1	lcl|NZ_AFJT02000266.1_cds_WP_001014594.1_2015	31.100	209	242
WP_004779595.1	lcl|NZ_AFJT02000301.1_cds_WP_000848239.1_1577	31.092	119	242
WP_011669930.1	lcl|NZ_AFJT02000047.1_cds_WP_000998676.1_3681	31.474	251	255
WP_011669930.1	lcl|NZ_AFJT02000079.1_cds_WP_000043153.1_3475	26.038	265	255
WP_011669930.1	lcl|NZ_AFJT02000362.1_cds_WP_001968389.1_697	27.757	263	255
WP_011669930.1	lcl|NZ_AFJT02000015.1_cds_WP_000653653.1_3920	27.481	262	255
WP_011669930.1	lcl|NZ_AFJT02000083.1_cds_WP_000351752.1_3435	24.164	269	255
WP_011669930.1	lcl|NZ_AFJT02000202.1_cds_WP_000646914.1_2626	27.568	185	255
WP_011669930.1	lcl|NZ_AFJT02000317.1_cds_WP_001069860.1_1347	26.220	164	255
WP_011669930.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	27.861	201	255
WP_011669930.1	lcl|NZ_AFJT02000317.1_cds_WP_000800040.1_1353	27.320	194	255
WP_011669930.1	lcl|NZ_AFJT02000337.1_cds_WP_000093663.1_1060	23.000	200	255
WP_011669930.1	lcl|NZ_AFJT02000354.1_cds_LEP2GSC083_RS0218530_859	23.394	218	255
WP_011669930.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	33.333	72	255
WP_011669930.1	lcl|NZ_AFJT02000133.1_cds_WP_001074690.1_3183	24.352	193	255
WP_011669931.1	lcl|NZ_AFJT02000342.1_cds_WP_002185292.1_995	29.091	330	314
WP_004779598.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	36.957	276	282
WP_004779598.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	37.979	287	282
WP_004779598.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	32.721	272	282
WP_011669932.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	38.155	401	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	33.245	376	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	31.989	372	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	28.455	369	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	30.769	390	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	27.586	377	401
WP_011669932.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	26.509	381	401
WP_011669932.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	24.490	392	401
WP_011669932.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	27.297	381	401
WP_011669933.1	lcl|NZ_AFJT02000094.1_cds_WP_000172202.1_3384	30.769	364	568
WP_011669933.1	lcl|NZ_AFJT02000301.1_cds_WP_000834715.1_1553	26.866	402	568
WP_011669933.1	lcl|NZ_AFJT02000368.1_cds_WP_000667646.1_553	32.051	234	568
WP_011669933.1	lcl|NZ_AFJT02000237.1_cds_WP_000828455.1_2325	32.212	208	568
WP_011669933.1	lcl|NZ_AFJT02000094.1_cds_WP_000942282.1_3370	33.663	202	568
WP_011669933.1	lcl|NZ_AFJT02000392.1_cds_WP_000666552.1_216	31.351	185	568
WP_011669933.1	lcl|NZ_AFJT02000329.1_cds_WP_001161019.1_1164	30.570	193	568
WP_011669933.1	lcl|NZ_AFJT02000037.1_cds_WP_000675807.1_3762	30.769	195	568
WP_011669933.1	lcl|NZ_AFJT02000365.1_cds_WP_000047473.1_612	33.505	194	568
WP_011669933.1	lcl|NZ_AFJT02000258.1_cds_WP_000510777.1_2037	29.949	197	568
WP_011669933.1	lcl|NZ_AFJT02000391.1_cds_WP_000184524.1_225	31.606	193	568
WP_011669933.1	lcl|NZ_AFJT02000254.1_cds_WP_000536762.1_2072	32.484	157	568
WP_011669933.1	lcl|NZ_AFJT02000238.1_cds_WP_000619175.1_2312	29.897	194	568
WP_011669933.1	lcl|NZ_AFJT02000394.1_cds_WP_001052498.1_166	29.213	178	568
WP_011669933.1	lcl|NZ_AFJT02000371.1_cds_WP_001049205.1_482	31.720	186	568
WP_011669933.1	lcl|NZ_AFJT02000371.1_cds_WP_001049205.1_482	27.315	216	568
WP_011669933.1	lcl|NZ_AFJT02000360.1_cds_WP_000433117.1_758	28.108	185	568
WP_011669933.1	lcl|NZ_AFJT02000383.1_cds_WP_000603361.1_322	31.481	162	568
WP_011669933.1	lcl|NZ_AFJT02000358.1_cds_WP_000052667.1_826	27.638	199	568
WP_011669933.1	lcl|NZ_AFJT02000064.1_cds_WP_000590867.1_3594	26.804	194	568
WP_011669933.1	lcl|NZ_AFJT02000064.1_cds_WP_000590867.1_3594	24.176	182	568
WP_011669933.1	lcl|NZ_AFJT02000238.1_cds_WP_000218838.1_2311	30.455	220	568
WP_011669933.1	lcl|NZ_AFJT02000383.1_cds_WP_000054169.1_338	29.897	194	568
