WP_002725873.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	93.902	82	106
WP_011669917.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	91.613	310	318
WP_011669917.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	24.691	324	318
WP_011669917.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	22.112	303	318
WP_011669917.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	24.036	337	318
WP_011669917.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	21.661	277	318
WP_011669917.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	23.288	292	318
WP_011669917.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	25.000	276	318
WP_011669919.1	lcl|NZ_AHMH02000099.1_cds_WP_004430541.1_1830	28.986	207	220
WP_011669919.1	lcl|NZ_AHMH02000057.1_cds_WP_036068169.1_2687	27.477	222	220
WP_011669919.1	lcl|NZ_AHMH02000019.1_cds_WP_004427380.1_3662	26.009	223	220
WP_011669919.1	lcl|NZ_AHMH02000057.1_cds_WP_004428887.1_2742	36.283	113	220
WP_011669919.1	lcl|NZ_AHMH02000080.1_cds_WP_004419365.1_2197	31.731	104	220
WP_011669919.1	lcl|NZ_AHMH02000057.1_cds_WP_004428904.1_2694	28.261	92	220
WP_011669919.1	lcl|NZ_AHMH02000026.1_cds_WP_004427630.1_3537	29.670	91	220
WP_011669919.1	lcl|NZ_AHMH02000099.1_cds_WP_004430547.1_1823	24.432	176	220
WP_011669919.1	lcl|NZ_AHMH02000131.1_cds_WP_004426312.1_781	24.638	207	220
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_004428864.1_2732	38.507	335	354
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_002178886.1_2743	31.325	332	354
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_004428896.1_2702	30.682	352	354
WP_020780109.1	lcl|NZ_AHMH02000016.1_cds_WP_004427188.1_3777	34.276	283	354
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_004428864.1_2732	38.507	335	354
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_002178886.1_2743	31.325	332	354
WP_020780109.1	lcl|NZ_AHMH02000057.1_cds_WP_004428896.1_2702	30.682	352	354
WP_020780109.1	lcl|NZ_AHMH02000016.1_cds_WP_004427188.1_3777	34.276	283	354
WP_011669921.1	lcl|NZ_AHMH02000057.1_cds_WP_004428868.1_2705	35.945	217	230
WP_011669921.1	lcl|NZ_AHMH02000131.1_cds_WP_004432687.1_790	26.923	208	230
WP_011669921.1	lcl|NZ_AHMH02000109.1_cds_WP_036068758.1_1384	30.000	110	230
WP_011669923.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	31.287	342	387
WP_011669923.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	31.081	370	387
WP_011669923.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	30.114	352	387
WP_011669923.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	35.223	247	387
WP_011669923.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	29.060	351	387
WP_011669923.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	28.975	283	387
WP_011669923.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	27.273	275	387
WP_011669923.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	24.796	367	387
WP_011669923.1	lcl|NZ_AHMH02000057.1_cds_WP_004428871.1_2716	21.203	349	387
WP_020780103.1	lcl|NZ_AHMH02000057.1_cds_WP_004428868.1_2705	37.500	240	572
WP_020780103.1	lcl|NZ_AHMH02000131.1_cds_WP_004432687.1_790	31.073	177	572
WP_020780103.1	lcl|NZ_AHMH02000051.1_cds_WP_004428561.1_3017	23.649	148	572
WP_020780103.1	lcl|NZ_AHMH02000057.1_cds_WP_004428868.1_2705	37.500	240	572
WP_020780103.1	lcl|NZ_AHMH02000131.1_cds_WP_004432687.1_790	31.073	177	572
WP_020780103.1	lcl|NZ_AHMH02000051.1_cds_WP_004428561.1_3017	23.649	148	572
WP_011669926.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	32.979	282	417
WP_011669926.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	29.358	327	417
WP_011669926.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	41.627	209	417
WP_011669926.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	34.252	254	417
WP_011669926.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	32.012	328	417
WP_011669926.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	28.696	230	417
WP_011669926.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	27.490	251	417
WP_011669926.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	25.941	239	417
WP_011669926.1	lcl|NZ_AHMH02000057.1_cds_WP_004428871.1_2716	23.492	315	417
WP_020780101.1	lcl|NZ_AHMH02000008.1_cds_WP_004426845.1_3972	25.352	142	342
WP_020780101.1	lcl|NZ_AHMH02000008.1_cds_WP_004426845.1_3972	25.352	142	342
WP_011669928.1	lcl|NZ_AHMH02000051.1_cds_WP_004428561.1_3017	23.967	121	362
WP_011669928.1	lcl|NZ_AHMH02000051.1_cds_WP_004428561.1_3017	23.967	121	362
WP_004779589.1	lcl|NZ_AHMH02000019.1_cds_WP_085989173.1_3678	30.081	123	210
WP_004779595.1	lcl|NZ_AHMH02000057.1_cds_WP_004428868.1_2705	35.294	238	242
WP_004779595.1	lcl|NZ_AHMH02000131.1_cds_WP_004432687.1_790	31.100	209	242
WP_011669930.1	lcl|NZ_AHMH02000055.1_cds_WP_002152553.1_2816	31.873	251	255
WP_011669930.1	lcl|NZ_AHMH02000027.1_cds_WP_002179721.1_3497	34.884	172	255
WP_011669930.1	lcl|NZ_AHMH02000128.1_cds_WP_004432512.1_865	27.925	265	255
WP_011669930.1	lcl|NZ_AHMH02000139.1_cds_WP_002152398.1_671	26.718	262	255
WP_011669930.1	lcl|NZ_AHMH02000012.1_cds_WP_004427000.1_3845	24.906	265	255
WP_011669930.1	lcl|NZ_AHMH02000046.1_cds_WP_004428289.1_3152	24.164	269	255
WP_011669930.1	lcl|NZ_AHMH02000005.1_cds_WP_004426657.1_4112	26.630	184	255
WP_011669930.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	27.979	193	255
WP_011669930.1	lcl|NZ_AHMH02000049.1_cds_WP_004428390.1_3086	24.500	200	255
WP_011669930.1	lcl|NZ_AHMH02000159.1_cds_WP_002179742.1_80	26.829	164	255
WP_011669930.1	lcl|NZ_AHMH02000159.1_cds_WP_036069284.1_73	27.320	194	255
WP_011669930.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	36.486	74	255
WP_011669930.1	lcl|NZ_AHMH02000068.1_cds_WP_002155166.1_2466	24.870	193	255
WP_011669931.1	lcl|NZ_AHMH02000006.1_cds_WP_004447820.1_4002	28.788	330	314
WP_011669931.1	lcl|NZ_AHMH02000068.1_cds_WP_004429191.1_2520	27.014	211	314
WP_004779598.1	lcl|NZ_AHMH02000057.1_cds_WP_004428864.1_2732	35.036	274	282
WP_004779598.1	lcl|NZ_AHMH02000057.1_cds_WP_002178886.1_2743	36.429	280	282
WP_004779598.1	lcl|NZ_AHMH02000016.1_cds_WP_004427188.1_3777	38.989	277	282
WP_004779598.1	lcl|NZ_AHMH02000057.1_cds_WP_004428896.1_2702	30.970	268	282
WP_011669932.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	37.656	401	401
WP_011669932.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	34.921	378	401
WP_011669932.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	31.762	403	401
WP_011669932.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	34.844	353	401
WP_011669932.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	29.477	363	401
WP_011669932.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	27.083	384	401
WP_011669932.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	25.000	392	401
WP_011669932.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	28.610	367	401
WP_011669932.1	lcl|NZ_AHMH02000057.1_cds_WP_004428871.1_2716	23.720	371	401
WP_011669933.1	lcl|NZ_AHMH02000114.1_cds_WP_082292324.1_1241	28.846	364	568
WP_011669933.1	lcl|NZ_AHMH02000057.1_cds_WP_004428888.1_2745	34.052	232	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004433529.1_362	31.081	222	568
WP_011669933.1	lcl|NZ_AHMH02000005.1_cds_WP_004426654.1_4053	30.638	235	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004419478.1_342	32.663	199	568
WP_011669933.1	lcl|NZ_AHMH02000111.1_cds_WP_004431511.1_1344	30.811	185	568
WP_011669933.1	lcl|NZ_AHMH02000021.1_cds_WP_004420303.1_3625	30.570	193	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004433596.1_386	30.769	195	568
WP_011669933.1	lcl|NZ_AHMH02000037.1_cds_WP_004428018.1_3281	30.457	197	568
WP_011669933.1	lcl|NZ_AHMH02000103.1_cds_WP_036063094.1_1750	32.086	187	568
WP_011669933.1	lcl|NZ_AHMH02000019.1_cds_WP_004427369.1_3673	30.622	209	568
WP_011669933.1	lcl|NZ_AHMH02000038.1_cds_WP_004428150.1_3264	31.410	156	568
WP_011669933.1	lcl|NZ_AHMH02000114.1_cds_WP_004432000.1_1106	29.213	178	568
WP_011669933.1	lcl|NZ_AHMH02000010.1_cds_WP_004421780.1_3935	29.798	198	568
WP_011669933.1	lcl|NZ_AHMH02000137.1_cds_WP_004432929.1_694	29.508	183	568
WP_011669933.1	lcl|NZ_AHMH02000137.1_cds_WP_004432929.1_694	28.037	214	568
WP_011669933.1	lcl|NZ_AHMH02000145.1_cds_WP_004423835.1_442	28.108	185	568
WP_011669933.1	lcl|NZ_AHMH02000008.1_cds_WP_004419789.1_3963	28.351	194	568
WP_011669933.1	lcl|NZ_AHMH02000008.1_cds_WP_004419789.1_3963	24.176	182	568
WP_011669933.1	lcl|NZ_AHMH02000139.1_cds_WP_002147909.1_662	30.864	162	568
WP_011669933.1	lcl|NZ_AHMH02000139.1_cds_WP_004433106.1_644	30.102	196	568
WP_011669933.1	lcl|NZ_AHMH02000005.1_cds_WP_002179138.1_4153	27.136	199	568
WP_011669933.1	lcl|NZ_AHMH02000010.1_cds_WP_004426943.1_3934	29.817	218	568
WP_011669933.1	lcl|NZ_AHMH02000152.1_cds_WP_004433767.1_246	26.425	193	568
WP_011669933.1	lcl|NZ_AHMH02000160.1_cds_WP_002153389.1_56	25.701	214	568
WP_011669933.1	lcl|NZ_AHMH02000160.1_cds_WP_002153389.1_56	25.888	197	568
WP_011669933.1	lcl|NZ_AHMH02000145.1_cds_WP_004433340.1_406	27.461	193	568
WP_011669933.1	lcl|NZ_AHMH02000114.1_cds_WP_002176862.1_1121	26.061	165	568
WP_011669933.1	lcl|NZ_AHMH02000012.1_cds_WP_004426971.1_3863	27.624	181	568
WP_011669933.1	lcl|NZ_AHMH02000004.1_cds_WP_004419534.1_4184	27.604	192	568
WP_011669933.1	lcl|NZ_AHMH02000031.1_cds_WP_036067782.1_3388	24.876	201	568
WP_011669933.1	lcl|NZ_AHMH02000114.1_cds_WP_082292324.1_1241	28.846	364	568
WP_011669933.1	lcl|NZ_AHMH02000057.1_cds_WP_004428888.1_2745	34.052	232	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004433529.1_362	31.081	222	568
WP_011669933.1	lcl|NZ_AHMH02000005.1_cds_WP_004426654.1_4053	30.638	235	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004419478.1_342	32.663	199	568
WP_011669933.1	lcl|NZ_AHMH02000111.1_cds_WP_004431511.1_1344	30.811	185	568
WP_011669933.1	lcl|NZ_AHMH02000021.1_cds_WP_004420303.1_3625	30.570	193	568
WP_011669933.1	lcl|NZ_AHMH02000147.1_cds_WP_004433596.1_386	30.769	195	568
WP_011669933.1	lcl|NZ_AHMH02000037.1_cds_WP_004428018.1_3281	30.457	197	568
WP_011669933.1	lcl|NZ_AHMH02000103.1_cds_WP_036063094.1_1750	32.086	187	568
WP_011669933.1	lcl|NZ_AHMH02000019.1_cds_WP_004427369.1_3673	30.622	209	568
WP_011669933.1	lcl|NZ_AHMH02000038.1_cds_WP_004428150.1_3264	31.410	156	568
WP_011669933.1	lcl|NZ_AHMH02000114.1_cds_WP_004432000.1_1106	29.213	178	568
WP_011669933.1	lcl|NZ_AHMH02000010.1_cds_WP_004421780.1_3935	29.798	198	568
