WP_002725873.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568908.1_200	62.162	74	106
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	81.994	311	318
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	23.030	330	318
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	26.198	313	318
WP_011669917.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	22.581	186	318
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	21.983	232	318
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	24.255	235	318
WP_011669917.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	23.750	320	318
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636231.1_581	26.316	152	220
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636110.1_285	34.375	96	220
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636115.1_291	31.000	100	220
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636266.1_662	32.407	108	220
WP_011669919.1	lcl|NZ_JANLJQ010000002.1_cds_WP_135574247.1_3119	30.097	103	220
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637296.1_2831	32.110	109	220
WP_011669919.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636096.1_265	25.294	170	220
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568959.1_226	35.241	332	354
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568928.1_211	32.295	353	354
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636626.1_1381	33.443	305	354
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568959.1_226	35.241	332	354
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568928.1_211	32.295	353	354
WP_020780109.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636626.1_1381	33.443	305	354
WP_011669921.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636913.1_2031	29.767	215	230
WP_011669921.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636909.1_2016	27.966	118	230
WP_011669921.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636071.1_216	29.508	61	230
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	47.409	386	387
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	29.915	351	387
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	29.457	387	387
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	28.255	361	387
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	33.333	225	387
WP_011669923.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	23.446	354	387
WP_020780103.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636913.1_2031	28.516	256	572
WP_020780103.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636211.1_531	25.472	212	572
WP_020780103.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636913.1_2031	28.516	256	572
WP_020780103.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636211.1_531	25.472	212	572
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636080.1_232	36.328	256	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572665.1_2187	29.358	327	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568955.1_224	28.754	313	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636094.1_262	33.721	258	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568916.1_205	29.167	360	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636551.1_1213	28.972	214	417
WP_011669926.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135571537.1_1561	25.856	263	417
WP_020780101.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637074.1_2409	27.044	159	342
