WP_002725873.1	lcl|NZ_AOUU01000018.1_cds_WP_000340715.1_499	93.902	82	106
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	93.226	310	318
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	27.711	249	318
WP_011669917.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	23.148	324	318
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	23.273	275	318
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	24.221	289	318
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	21.672	323	318
WP_011669917.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	23.708	329	318
WP_011669918.1	lcl|NZ_AOUU01000018.1_cds_WP_000202827.1_455	42.776	353	361
WP_011669919.1	lcl|NZ_AOUU01000018.1_cds_WP_000282880.1_416	37.903	124	220
WP_011669919.1	lcl|NZ_AOUU01000120.1_cds_WP_001099029.1_3147	27.803	223	220
WP_011669919.1	lcl|NZ_AOUU01000018.1_cds_WP_001068983.1_437	31.522	92	220
WP_011669919.1	lcl|NZ_AOUU01000120.1_cds_WP_000840860.1_3077	29.808	104	220
WP_011669919.1	lcl|NZ_AOUU01000077.1_cds_WP_000868621.1_1884	29.670	91	220
WP_011669919.1	lcl|NZ_AOUU01000086.1_cds_WP_000262845.1_2127	25.121	207	220
WP_011669919.1	lcl|NZ_AOUU01000018.1_cds_WP_001114274.1_409	26.136	176	220
WP_020780109.1	lcl|NZ_AOUU01000018.1_cds_WP_001230567.1_464	36.578	339	354
WP_020780109.1	lcl|NZ_AOUU01000018.1_cds_WP_000582622.1_458	34.969	326	354
WP_020780109.1	lcl|NZ_AOUU01000011.1_cds_WP_001011670.1_176	34.629	283	354
WP_020780109.1	lcl|NZ_AOUU01000018.1_cds_WP_001230567.1_464	36.578	339	354
WP_020780109.1	lcl|NZ_AOUU01000018.1_cds_WP_000582622.1_458	34.969	326	354
WP_020780109.1	lcl|NZ_AOUU01000011.1_cds_WP_001011670.1_176	34.629	283	354
WP_011669921.1	lcl|NZ_AOUU01000087.1_cds_WP_001014583.1_2165	29.577	213	230
WP_011669921.1	lcl|NZ_AOUU01000038.1_cds_WP_000721844.1_1088	33.628	113	230
WP_011669922.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	43.686	293	599
WP_011669922.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	40.557	323	599
WP_011669923.1	lcl|NZ_AOUU01000119.1_cds_WP_001281953.1_3049	31.989	372	387
WP_011669923.1	lcl|NZ_AOUU01000018.1_cds_WP_000947842.1_466	32.700	263	387
WP_011669923.1	lcl|NZ_AOUU01000018.1_cds_WP_000346036.1_457	26.944	360	387
WP_011669923.1	lcl|NZ_AOUU01000018.1_cds_WP_000575397.1_477	30.594	219	387
WP_011669923.1	lcl|NZ_AOUU01000018.1_cds_WP_000575184.1_418	27.915	283	387
WP_011669923.1	lcl|NZ_AOUU01000038.1_cds_WP_000538750.1_1108	26.168	321	387
WP_011669923.1	lcl|NZ_AOUU01000041.1_cds_WP_001982414.1_1132	24.895	237	387
WP_011669924.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	30.742	283	583
WP_011669924.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	25.373	335	583
WP_020780103.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	23.737	198	572
WP_020780103.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	23.737	198	572
WP_011669926.1	lcl|NZ_AOUU01000119.1_cds_WP_001281953.1_3049	29.969	327	417
WP_011669926.1	lcl|NZ_AOUU01000018.1_cds_WP_000575184.1_418	34.749	259	417
WP_011669926.1	lcl|NZ_AOUU01000018.1_cds_WP_000346036.1_457	29.367	395	417
WP_011669926.1	lcl|NZ_AOUU01000018.1_cds_WP_000575397.1_477	30.798	263	417
WP_011669926.1	lcl|NZ_AOUU01000018.1_cds_WP_000947842.1_466	28.044	271	417
WP_011669926.1	lcl|NZ_AOUU01000038.1_cds_WP_000538750.1_1108	25.258	388	417
WP_011669926.1	lcl|NZ_AOUU01000041.1_cds_WP_001982414.1_1132	24.686	239	417
WP_004779587.1	lcl|NZ_AOUU01000053.1_cds_WP_025176399.1_1423	24.176	91	181
WP_020780101.1	lcl|NZ_AOUU01000078.1_cds_WP_000870126.1_1934	25.503	149	342
WP_020780101.1	lcl|NZ_AOUU01000078.1_cds_WP_000870126.1_1934	25.503	149	342
WP_011669928.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	22.308	130	362
WP_011669928.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	22.308	130	362
WP_004779589.1	lcl|NZ_AOUU01000025.1_cds_WP_000482997.1_698	31.373	102	210
