WP_002725873.1	lcl|NZ_AFLC01000031.1_cds_WP_000340715.1_3408	93.902	82	106
WP_011669917.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	92.903	310	318
WP_011669917.1	lcl|NZ_AFLC01000031.1_cds_WP_000093099.1_3429	58.730	63	318
WP_011669917.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	28.112	249	318
WP_011669917.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	23.148	324	318
WP_011669917.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	23.273	275	318
WP_011669917.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	23.875	289	318
WP_011669917.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	23.708	329	318
WP_011669918.1	lcl|NZ_AFLC01000031.1_cds_WP_000202830.1_3448	42.776	353	361
WP_011669919.1	lcl|NZ_AFLC01000031.1_cds_WP_000282880.1_3487	37.903	124	220
WP_011669919.1	lcl|NZ_AFLC01000064.1_cds_WP_001099029.1_2539	27.803	223	220
WP_011669919.1	lcl|NZ_AFLC01000031.1_cds_WP_001068986.1_3466	31.522	92	220
WP_011669919.1	lcl|NZ_AFLC01000166.1_cds_WP_000840858.1_1283	29.808	104	220
WP_011669919.1	lcl|NZ_AFLC01000037.1_cds_WP_000868621.1_3181	29.670	91	220
WP_011669919.1	lcl|NZ_AFLC01000236.1_cds_WP_000262844.1_557	25.121	207	220
WP_011669919.1	lcl|NZ_AFLC01000135.1_cds_WP_001114267.1_1426	26.136	176	220
WP_020780109.1	lcl|NZ_AFLC01000031.1_cds_WP_001230564.1_3441	36.873	339	354
WP_020780109.1	lcl|NZ_AFLC01000031.1_cds_WP_000582618.1_3445	34.663	326	354
WP_020780109.1	lcl|NZ_AFLC01000038.1_cds_WP_001011675.1_3160	34.237	295	354
WP_020780109.1	lcl|NZ_AFLC01000031.1_cds_WP_001230564.1_3441	36.873	339	354
WP_020780109.1	lcl|NZ_AFLC01000031.1_cds_WP_000582618.1_3445	34.663	326	354
WP_020780109.1	lcl|NZ_AFLC01000038.1_cds_WP_001011675.1_3160	34.237	295	354
WP_011669921.1	lcl|NZ_AFLC01000177.1_cds_WP_001014594.1_1160	29.577	213	230
WP_011669921.1	lcl|NZ_AFLC01000181.1_cds_WP_000721859.1_1105	32.743	113	230
WP_011669922.1	lcl|NZ_AFLC01000031.1_cds_WP_000698820.1_3451	41.857	614	599
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_000582222.1_3427	37.805	246	387
WP_011669923.1	lcl|NZ_AFLC01000233.1_cds_WP_001281953.1_582	31.989	372	387
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_000608295.1_3417	33.898	236	387
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_000947844.1_3439	32.700	263	387
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_001198107.1_3416	37.864	206	387
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_000346036.1_3446	26.944	360	387
WP_011669923.1	lcl|NZ_AFLC01000031.1_cds_WP_000575178.1_3485	28.269	283	387
WP_011669923.1	lcl|NZ_AFLC01000134.1_cds_WP_000538752.1_1429	26.168	321	387
WP_011669923.1	lcl|NZ_AFLC01000062.1_cds_WP_001982414.1_2572	24.895	237	387
WP_011669924.1	lcl|NZ_AFLC01000031.1_cds_WP_000698820.1_3451	27.316	626	583
WP_020780103.1	lcl|NZ_AFLC01000030.1_cds_WP_000613386.1_3502	24.841	157	572
WP_020780103.1	lcl|NZ_AFLC01000181.1_cds_WP_000721859.1_1105	32.479	117	572
WP_020780103.1	lcl|NZ_AFLC01000030.1_cds_WP_000613386.1_3502	24.841	157	572
WP_020780103.1	lcl|NZ_AFLC01000181.1_cds_WP_000721859.1_1105	32.479	117	572
WP_011669926.1	lcl|NZ_AFLC01000233.1_cds_WP_001281953.1_582	29.969	327	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_001198107.1_3416	36.667	270	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_000575178.1_3485	34.749	259	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_000608295.1_3417	33.219	292	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_000346036.1_3446	29.367	395	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_000582222.1_3427	37.850	214	417
WP_011669926.1	lcl|NZ_AFLC01000031.1_cds_WP_000947844.1_3439	28.044	271	417
WP_011669926.1	lcl|NZ_AFLC01000134.1_cds_WP_000538752.1_1429	25.130	386	417
WP_011669926.1	lcl|NZ_AFLC01000062.1_cds_WP_001982414.1_2572	24.686	239	417
WP_020780101.1	lcl|NZ_AFLC01000128.1_cds_WP_000870126.1_1493	25.503	149	342
WP_020780101.1	lcl|NZ_AFLC01000128.1_cds_WP_000870126.1_1493	25.503	149	342
WP_011669928.1	lcl|NZ_AFLC01000030.1_cds_WP_000613386.1_3502	22.308	130	362
WP_011669928.1	lcl|NZ_AFLC01000030.1_cds_WP_000613386.1_3502	22.308	130	362
WP_004779589.1	lcl|NZ_AFLC01000215.1_cds_WP_000012765.1_715	30.833	120	210
WP_004779550.1	lcl|NZ_AFLC01000031.1_cds_WP_000517242.1_3424	32.941	85	244
WP_004779595.1	lcl|NZ_AFLC01000177.1_cds_WP_001014594.1_1160	31.100	209	242
WP_004779595.1	lcl|NZ_AFLC01000031.1_cds_WP_000848239.1_3456	31.092	119	242
WP_011669930.1	lcl|NZ_AFLC01000036.1_cds_WP_000998676.1_3251	31.474	251	255
WP_011669930.1	lcl|NZ_AFLC01000235.1_cds_WP_000566240.1_562	34.884	172	255
WP_011669930.1	lcl|NZ_AFLC01000126.1_cds_WP_000043153.1_1517	26.038	265	255
WP_011669930.1	lcl|NZ_AFLC01000076.1_cds_WP_001968389.1_2171	27.757	263	255
WP_011669930.1	lcl|NZ_AFLC01000052.1_cds_WP_000653653.1_2767	27.481	262	255
WP_011669930.1	lcl|NZ_AFLC01000074.1_cds_WP_000351752.1_2244	24.164	269	255
WP_011669930.1	lcl|NZ_AFLC01000068.1_cds_WP_000646914.1_2371	27.568	185	255
WP_011669930.1	lcl|NZ_AFLC01000242.1_cds_WP_001069860.1_520	26.220	164	255
WP_011669930.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	27.861	201	255
