WP_002725873.1	lcl|NZ_JADDUP010000005.1_cds_WP_002725873.1_2626	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	25.723	311	318
WP_011669917.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUP010000032.1_cds_WP_032856387.1_1635	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUP010000005.1_cds_WP_002742128.1_2717	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733661.1_2697	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUP010000018.1_cds_WP_002731944.1_640	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUP010000010.1_cds_WP_002726501.1_62	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733618.1_2724	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUP010000063.1_cds_WP_016749129.1_2780	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740722.1_2670	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740726.1_2674	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUP010000025.1_cds_WP_002730849.1_1161	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740722.1_2670	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740726.1_2674	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUP010000025.1_cds_WP_002730849.1_1161	34.722	288	354
WP_011669921.1	lcl|NZ_JADDUP010000033.1_cds_WP_002738760.1_1661	30.144	209	230
WP_011669921.1	lcl|NZ_JADDUP010000013.1_cds_WP_002723863.1_301	30.631	111	230
WP_011669921.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733600.1_2688	28.814	118	230
WP_011669922.1	lcl|NZ_JADDUP010000079.1_cds_WP_004278354.1_3078	28.550	655	599
WP_011669923.1	lcl|NZ_JADDUP010000052.1_cds_WP_002728994.1_2466	31.183	372	387
WP_011669923.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740861.1_2635	33.475	236	387
WP_011669923.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740826.1_2634	37.379	206	387
WP_011669923.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733599.1_2668	31.939	263	387
WP_011669923.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733737.1_2655	30.137	219	387
WP_011669923.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740294.1_2715	31.095	283	387
WP_011669923.1	lcl|NZ_JADDUP010000006.1_cds_WP_002738884.1_2940	27.245	323	387
WP_011669923.1	lcl|NZ_JADDUP010000008.1_cds_WP_002724641.1_3224	23.706	367	387
WP_011669924.1	lcl|NZ_JADDUP010000079.1_cds_WP_004278354.1_3078	40.902	599	583
WP_020780103.1	lcl|NZ_JADDUP010000047.1_cds_WP_002740796.1_2219	23.622	127	572
WP_020780103.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740235.1_2684	18.981	216	572
WP_020780103.1	lcl|NZ_JADDUP010000047.1_cds_WP_002740796.1_2219	23.622	127	572
