WP_002725873.1	lcl|NZ_AOWY01000120.1_cds_WP_000340715.1_2034	93.902	82	106
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_000712242.1_2033	92.581	310	318
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_000646251.1_2030	27.711	249	318
WP_011669917.1	lcl|NZ_AOWY01000150.1_cds_WP_000744700.1_2885	23.148	324	318
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_000600890.1_2000	23.273	275	318
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_000723092.1_1949	23.875	289	318
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_000025485.1_2006	21.672	323	318
WP_011669917.1	lcl|NZ_AOWY01000120.1_cds_WP_001067557.1_2027	23.708	329	318
WP_011669918.1	lcl|NZ_AOWY01000120.1_cds_WP_000202827.1_1990	42.776	353	361
WP_011669919.1	lcl|NZ_AOWY01000120.1_cds_WP_000282881.1_1953	29.224	219	220
WP_011669919.1	lcl|NZ_AOWY01000190.1_cds_WP_001099034.1_3909	27.354	223	220
WP_011669919.1	lcl|NZ_AOWY01000120.1_cds_WP_001068986.1_1973	31.522	92	220
WP_011669919.1	lcl|NZ_AOWY01000119.1_cds_WP_000840860.1_1904	29.808	104	220
WP_011669919.1	lcl|NZ_AOWY01000144.1_cds_WP_000868621.1_2629	29.670	91	220
WP_011669919.1	lcl|NZ_AOWY01000120.1_cds_WP_001114264.1_1946	26.136	176	220
WP_011669919.1	lcl|NZ_AOWY01000166.1_cds_WP_000262844.1_3366	25.121	207	220
WP_020780109.1	lcl|NZ_AOWY01000120.1_cds_WP_001230565.1_1997	36.012	336	354
WP_020780109.1	lcl|NZ_AOWY01000120.1_cds_WP_000582618.1_1993	34.663	326	354
WP_020780109.1	lcl|NZ_AOWY01000015.1_cds_WP_001011675.1_123	34.237	295	354
WP_020780109.1	lcl|NZ_AOWY01000120.1_cds_WP_001230565.1_1997	36.012	336	354
WP_020780109.1	lcl|NZ_AOWY01000120.1_cds_WP_000582618.1_1993	34.663	326	354
WP_020780109.1	lcl|NZ_AOWY01000015.1_cds_WP_001011675.1_123	34.237	295	354
WP_011669921.1	lcl|NZ_AOWY01000030.1_cds_WP_000696060.1_285	42.771	166	230
WP_011669921.1	lcl|NZ_AOWY01000111.1_cds_WP_001014596.1_1581	29.577	213	230
WP_011669921.1	lcl|NZ_AOWY01000165.1_cds_WP_000721859.1_3348	32.743	113	230
WP_011669923.1	lcl|NZ_AOWY01000097.1_cds_WP_001281953.1_1451	31.989	372	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_000608287.1_2025	33.898	236	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_000947842.1_1999	32.700	263	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_001198107.1_2026	37.864	206	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_000346036.1_1992	26.944	360	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_000575398.1_2010	30.594	219	387
WP_011669923.1	lcl|NZ_AOWY01000120.1_cds_WP_000575178.1_1955	28.269	283	387
WP_011669923.1	lcl|NZ_AOWY01000165.1_cds_WP_000538752.1_3330	26.168	321	387
WP_011669923.1	lcl|NZ_AOWY01000041.1_cds_WP_001982414.1_420	24.895	237	387
WP_020780103.1	lcl|NZ_AOWY01000030.1_cds_WP_000696060.1_285	35.656	244	572
WP_020780103.1	lcl|NZ_AOWY01000157.1_cds_WP_000613391.1_3008	24.841	157	572
WP_020780103.1	lcl|NZ_AOWY01000165.1_cds_WP_000721859.1_3348	32.479	117	572
WP_020780103.1	lcl|NZ_AOWY01000030.1_cds_WP_000696060.1_285	35.656	244	572
WP_020780103.1	lcl|NZ_AOWY01000157.1_cds_WP_000613391.1_3008	24.841	157	572
WP_020780103.1	lcl|NZ_AOWY01000165.1_cds_WP_000721859.1_3348	32.479	117	572
WP_011669926.1	lcl|NZ_AOWY01000097.1_cds_WP_001281953.1_1451	29.969	327	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_001198107.1_2026	36.667	270	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_000575178.1_1955	34.749	259	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_000608287.1_2025	33.219	292	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_000346036.1_1992	29.367	395	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_000575398.1_2010	31.179	263	417
WP_011669926.1	lcl|NZ_AOWY01000120.1_cds_WP_000947842.1_1999	28.044	271	417
WP_011669926.1	lcl|NZ_AOWY01000165.1_cds_WP_000538752.1_3330	25.130	386	417
WP_011669926.1	lcl|NZ_AOWY01000041.1_cds_WP_001982414.1_420	24.686	239	417
WP_004779587.1	lcl|NZ_AOWY01000170.1_cds_WP_001973216.1_3524	24.176	91	181
WP_020780101.1	lcl|NZ_AOWY01000177.1_cds_WP_000870126.1_3629	25.503	149	342
WP_020780101.1	lcl|NZ_AOWY01000177.1_cds_WP_000870126.1_3629	25.503	149	342
WP_011669928.1	lcl|NZ_AOWY01000157.1_cds_WP_000613391.1_3008	22.308	130	362
WP_011669928.1	lcl|NZ_AOWY01000157.1_cds_WP_000613391.1_3008	22.308	130	362
WP_004779589.1	lcl|NZ_AOWY01000080.1_cds_WP_000482996.1_882	31.373	102	210
WP_004779589.1	lcl|NZ_AOWY01000137.1_cds_WP_000012765.1_2470	30.833	120	210
WP_004779550.1	lcl|NZ_AOWY01000120.1_cds_WP_000517242.1_2018	32.941	85	244
WP_004779595.1	lcl|NZ_AOWY01000030.1_cds_WP_000696060.1_285	32.174	230	242
WP_004779595.1	lcl|NZ_AOWY01000111.1_cds_WP_001014596.1_1581	31.100	209	242
WP_004779595.1	lcl|NZ_AOWY01000120.1_cds_WP_000848239.1_1983	31.092	119	242
