WP_002725873.1	lcl|NZ_JFZO01000040.1_cds_WP_000340715.1_1473	93.902	82	106
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_000712240.1_1474	93.226	310	318
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	27.711	249	318
WP_011669917.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	23.148	324	318
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	23.273	275	318
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	24.221	289	318
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	21.672	323	318
WP_011669917.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	23.708	329	318
WP_011669918.1	lcl|NZ_JFZO01000040.1_cds_WP_000202827.1_1517	42.776	353	361
WP_011669919.1	lcl|NZ_JFZO01000040.1_cds_WP_000282880.1_1556	37.903	124	220
WP_011669919.1	lcl|NZ_JFZO01000145.1_cds_WP_001099029.1_3707	27.803	223	220
WP_011669919.1	lcl|NZ_JFZO01000040.1_cds_WP_001068983.1_1535	31.522	92	220
WP_011669919.1	lcl|NZ_JFZO01000043.1_cds_WP_000840860.1_1675	29.808	104	220
WP_011669919.1	lcl|NZ_JFZO01000049.1_cds_WP_000868621.1_1819	29.670	91	220
WP_011669919.1	lcl|NZ_JFZO01000066.1_cds_WP_000262845.1_2351	25.121	207	220
WP_011669919.1	lcl|NZ_JFZO01000040.1_cds_WP_001114274.1_1563	26.136	176	220
WP_020780109.1	lcl|NZ_JFZO01000040.1_cds_WP_001230567.1_1508	36.578	339	354
WP_020780109.1	lcl|NZ_JFZO01000040.1_cds_WP_000582622.1_1514	34.969	326	354
WP_020780109.1	lcl|NZ_JFZO01000021.1_cds_WP_001011670.1_746	34.629	283	354
WP_020780109.1	lcl|NZ_JFZO01000040.1_cds_WP_001230567.1_1508	36.578	339	354
WP_020780109.1	lcl|NZ_JFZO01000040.1_cds_WP_000582622.1_1514	34.969	326	354
WP_020780109.1	lcl|NZ_JFZO01000021.1_cds_WP_001011670.1_746	34.629	283	354
WP_011669921.1	lcl|NZ_JFZO01000140.1_cds_WP_001014583.1_3667	29.577	213	230
WP_011669921.1	lcl|NZ_JFZO01000080.1_cds_WP_000721844.1_2694	33.628	113	230
WP_011669922.1	lcl|NZ_JFZO01000040.1_cds_CI00_RS07730_1520	43.686	293	599
WP_011669922.1	lcl|NZ_JFZO01000040.1_cds_CI00_RS07730_1520	40.557	323	599
