WP_002725873.1	lcl|NZ_AFLR01000457.1_cds_WP_000340715.1_360	93.902	82	106
WP_011669917.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	92.903	310	318
WP_011669917.1	lcl|NZ_AFLR01000020.1_cds_WP_000093099.1_3644	58.730	63	318
WP_011669917.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	28.112	249	318
WP_011669917.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	23.875	289	318
WP_011669917.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	22.826	276	318
WP_011669917.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	24.540	163	318
WP_011669918.1	lcl|NZ_AFLR01000106.1_cds_WP_000202830.1_2912	42.776	353	361
WP_011669919.1	lcl|NZ_AFLR01000299.1_cds_WP_000282880.1_902	37.903	124	220
WP_011669919.1	lcl|NZ_AFLR01000159.1_cds_WP_001099029.1_2057	27.803	223	220
WP_011669919.1	lcl|NZ_AFLR01000194.1_cds_WP_001068986.1_1675	31.522	92	220
WP_011669919.1	lcl|NZ_AFLR01000132.1_cds_WP_000840858.1_2357	29.808	104	220
WP_011669919.1	lcl|NZ_AFLR01000176.1_cds_WP_000868621.1_1918	29.670	91	220
WP_011669919.1	lcl|NZ_AFLR01000137.1_cds_WP_000262844.1_2314	25.121	207	220
WP_011669919.1	lcl|NZ_AFLR01000273.1_cds_WP_001114267.1_1179	26.136	176	220
WP_020780109.1	lcl|NZ_AFLR01000106.1_cds_WP_001230564.1_2919	36.873	339	354
WP_020780109.1	lcl|NZ_AFLR01000106.1_cds_WP_000582618.1_2915	34.663	326	354
WP_020780109.1	lcl|NZ_AFLR01000018.1_cds_WP_001011675.1_3678	34.237	295	354
WP_020780109.1	lcl|NZ_AFLR01000106.1_cds_WP_001230564.1_2919	36.873	339	354
WP_020780109.1	lcl|NZ_AFLR01000106.1_cds_WP_000582618.1_2915	34.663	326	354
WP_020780109.1	lcl|NZ_AFLR01000018.1_cds_WP_001011675.1_3678	34.237	295	354
WP_011669921.1	lcl|NZ_AFLR01000283.1_cds_WP_001014594.1_1077	29.577	213	230
WP_011669921.1	lcl|NZ_AFLR01000246.1_cds_WP_000721859.1_1461	32.743	113	230
WP_011669922.1	lcl|NZ_AFLR01000106.1_cds_WP_000698818.1_2909	39.362	376	599
WP_011669922.1	lcl|NZ_AFLR01000030.1_cds_WP_000630779.1_3532	46.847	222	599
WP_011669923.1	lcl|NZ_AFLR01000020.1_cds_WP_000582222.1_3642	37.805	246	387
WP_011669923.1	lcl|NZ_AFLR01000020.1_cds_WP_000608295.1_3632	33.898	236	387
WP_011669923.1	lcl|NZ_AFLR01000520.1_cds_WP_000330831.1_20	31.335	367	387
WP_011669923.1	lcl|NZ_AFLR01000106.1_cds_WP_000947844.1_2921	32.700	263	387
WP_011669923.1	lcl|NZ_AFLR01000020.1_cds_WP_001198107.1_3631	37.864	206	387
WP_011669923.1	lcl|NZ_AFLR01000106.1_cds_WP_000346036.1_2914	26.944	360	387
WP_011669923.1	lcl|NZ_AFLR01000194.1_cds_WP_000575177.1_1656	28.269	283	387
WP_011669923.1	lcl|NZ_AFLR01000105.1_cds_WP_000538752.1_2924	26.168	321	387
WP_011669923.1	lcl|NZ_AFLR01000316.1_cds_WP_001982414.1_778	24.895	237	387
WP_011669924.1	lcl|NZ_AFLR01000030.1_cds_WP_000630779.1_3532	31.839	223	583
WP_011669924.1	lcl|NZ_AFLR01000106.1_cds_WP_000698818.1_2909	25.581	387	583
WP_020780103.1	lcl|NZ_AFLR01000122.1_cds_WP_000613386.1_2557	24.841	157	572
WP_020780103.1	lcl|NZ_AFLR01000246.1_cds_WP_000721859.1_1461	32.479	117	572
WP_020780103.1	lcl|NZ_AFLR01000122.1_cds_WP_000613386.1_2557	24.841	157	572
WP_020780103.1	lcl|NZ_AFLR01000246.1_cds_WP_000721859.1_1461	32.479	117	572
WP_011669926.1	lcl|NZ_AFLR01000020.1_cds_WP_001198107.1_3631	36.667	270	417
WP_011669926.1	lcl|NZ_AFLR01000194.1_cds_WP_000575177.1_1656	32.573	307	417
WP_011669926.1	lcl|NZ_AFLR01000520.1_cds_WP_000330831.1_20	29.063	320	417
WP_011669926.1	lcl|NZ_AFLR01000020.1_cds_WP_000608295.1_3632	33.219	292	417
WP_011669926.1	lcl|NZ_AFLR01000106.1_cds_WP_000346036.1_2914	29.367	395	417
WP_011669926.1	lcl|NZ_AFLR01000020.1_cds_WP_000582222.1_3642	37.850	214	417
WP_011669926.1	lcl|NZ_AFLR01000106.1_cds_WP_000947844.1_2921	28.044	271	417
WP_011669926.1	lcl|NZ_AFLR01000105.1_cds_WP_000538752.1_2924	25.130	386	417
WP_011669926.1	lcl|NZ_AFLR01000316.1_cds_WP_001982414.1_778	24.686	239	417
WP_020780101.1	lcl|NZ_AFLR01000181.1_cds_WP_000870126.1_1882	25.503	149	342
WP_020780101.1	lcl|NZ_AFLR01000181.1_cds_WP_000870126.1_1882	25.503	149	342
WP_011669928.1	lcl|NZ_AFLR01000122.1_cds_WP_000613386.1_2557	22.308	130	362
WP_011669928.1	lcl|NZ_AFLR01000122.1_cds_WP_000613386.1_2557	22.308	130	362
WP_004779589.1	lcl|NZ_AFLR01000254.1_cds_WP_000012765.1_1400	30.833	120	210
WP_004779550.1	lcl|NZ_AFLR01000020.1_cds_WP_000517242.1_3639	32.941	85	244
WP_004779595.1	lcl|NZ_AFLR01000283.1_cds_WP_001014594.1_1077	31.100	209	242
WP_004779595.1	lcl|NZ_AFLR01000030.1_cds_WP_000848237.1_3537	30.328	122	242
WP_011669930.1	lcl|NZ_AFLR01000119.1_cds_WP_000998676.1_2622	31.474	251	255
