WP_002725873.1	lcl|NZ_AFKS01000270.1_cds_WP_000340715.1_1263	93.902	82	106
WP_011669917.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	94.318	264	318
WP_011669917.1	lcl|NZ_AFKS01000270.1_cds_WP_141567334.1_1262	86.538	52	318
WP_011669917.1	lcl|NZ_AFKS01000118.1_cds_WP_000093099.1_2717	58.730	63	318
WP_011669917.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	28.112	249	318
WP_011669917.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	23.148	324	318
WP_011669917.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	23.273	275	318
WP_011669917.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	23.875	289	318
WP_011669917.1	lcl|NZ_AFKS01000118.1_cds_WP_001067557.1_2731	23.708	329	318
WP_011669918.1	lcl|NZ_AFKS01000118.1_cds_WP_000202830.1_2698	42.776	353	361
WP_011669919.1	lcl|NZ_AFKS01000010.1_cds_WP_000282880.1_3811	37.903	124	220
WP_011669919.1	lcl|NZ_AFKS01000194.1_cds_WP_001099029.1_1797	27.803	223	220
WP_011669919.1	lcl|NZ_AFKS01000118.1_cds_WP_001068981.1_2680	31.522	92	220
WP_011669919.1	lcl|NZ_AFKS01000505.1_cds_WP_000840858.1_20	29.808	104	220
WP_011669919.1	lcl|NZ_AFKS01000096.1_cds_WP_000868621.1_3242	29.670	91	220
WP_011669919.1	lcl|NZ_AFKS01000506.1_cds_WP_000262844.1_17	25.121	207	220
WP_011669919.1	lcl|NZ_AFKS01000396.1_cds_WP_001114267.1_297	26.136	176	220
WP_020780109.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.873	339	354
WP_020780109.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	34.663	326	354
WP_020780109.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	34.237	295	354
WP_020780109.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.873	339	354
WP_020780109.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	34.663	326	354
WP_020780109.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	34.237	295	354
WP_011669921.1	lcl|NZ_AFKS01000034.1_cds_WP_001014591.1_3551	29.577	213	230
WP_011669921.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	32.743	113	230
WP_011669922.1	lcl|NZ_AFKS01000118.1_cds_WP_000698820.1_2695	41.857	614	599
WP_011669923.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	37.805	246	387
WP_011669923.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	31.989	372	387
WP_011669923.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	33.898	236	387
WP_011669923.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	32.700	263	387
WP_011669923.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	37.864	206	387
WP_011669923.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	26.944	360	387
WP_011669923.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	26.168	321	387
WP_011669923.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	24.895	237	387
WP_011669924.1	lcl|NZ_AFKS01000118.1_cds_WP_000698820.1_2695	27.316	626	583
WP_020780103.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	24.841	157	572
WP_020780103.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	32.479	117	572
WP_020780103.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	24.841	157	572
WP_020780103.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	32.479	117	572
WP_011669926.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	29.969	327	417
WP_011669926.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	36.667	270	417
WP_011669926.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	33.219	292	417
WP_011669926.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	29.367	395	417
WP_011669926.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	37.850	214	417
WP_011669926.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	36.364	165	417
WP_011669926.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	34.783	92	417
WP_011669926.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	28.044	271	417
WP_011669926.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	25.130	386	417
WP_011669926.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	24.686	239	417
WP_020780101.1	lcl|NZ_AFKS01000058.1_cds_WP_000870126.1_3427	25.503	149	342
WP_020780101.1	lcl|NZ_AFKS01000058.1_cds_WP_000870126.1_3427	25.503	149	342
WP_011669928.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	22.308	130	362
WP_011669928.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	22.308	130	362
WP_004779589.1	lcl|NZ_AFKS01000104.1_cds_WP_000012765.1_3040	30.833	120	210
WP_004779550.1	lcl|NZ_AFKS01000118.1_cds_WP_000517242.1_2722	32.941	85	244
WP_004779595.1	lcl|NZ_AFKS01000034.1_cds_WP_001014591.1_3551	31.100	209	242
WP_004779595.1	lcl|NZ_AFKS01000118.1_cds_WP_000848239.1_2690	31.092	119	242
WP_011669930.1	lcl|NZ_AFKS01000204.1_cds_WP_000998676.1_1697	31.474	251	255
WP_011669930.1	lcl|NZ_AFKS01000153.1_cds_WP_000566240.1_2184	34.884	172	255
WP_011669930.1	lcl|NZ_AFKS01000124.1_cds_WP_000043153.1_2585	26.038	265	255
WP_011669930.1	lcl|NZ_AFKS01000318.1_cds_WP_001968389.1_786	27.757	263	255
WP_011669930.1	lcl|NZ_AFKS01000101.1_cds_WP_000653653.1_3110	27.481	262	255
WP_011669930.1	lcl|NZ_AFKS01000151.1_cds_WP_000351752.1_2224	24.164	269	255
WP_011669930.1	lcl|NZ_AFKS01000105.1_cds_WP_000646914.1_2981	27.568	185	255
WP_011669930.1	lcl|NZ_AFKS01000117.1_cds_WP_001069860.1_2746	26.220	164	255
WP_011669930.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	27.861	201	255
WP_011669930.1	lcl|NZ_AFKS01000117.1_cds_WP_000800040.1_2740	27.320	194	255
WP_011669930.1	lcl|NZ_AFKS01000283.1_cds_WP_000093663.1_1124	23.000	200	255
WP_011669930.1	lcl|NZ_AFKS01000133.1_cds_WP_002146220.1_2417	23.394	218	255
WP_011669930.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	33.333	72	255
WP_011669930.1	lcl|NZ_AFKS01000035.1_cds_WP_001074690.1_3548	24.352	193	255
WP_011669931.1	lcl|NZ_AFKS01000037.1_cds_WP_002185292.1_3536	29.091	330	314
WP_004779598.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.957	276	282
WP_004779598.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	37.979	287	282
WP_004779598.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	32.721	272	282
WP_011669932.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	38.155	401	401
WP_011669932.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	33.245	376	401
WP_011669932.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	31.989	372	401
WP_011669932.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	30.769	390	401
WP_011669932.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	27.586	377	401
WP_011669932.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	26.718	262	401
WP_011669932.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	32.727	110	401
WP_011669932.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	26.509	381	401
WP_011669932.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	24.490	392	401
WP_011669932.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	27.297	381	401
WP_011669933.1	lcl|NZ_AFKS01000134.1_cds_WP_000172202.1_2401	30.769	364	568
WP_011669933.1	lcl|NZ_AFKS01000118.1_cds_WP_000834715.1_2714	26.866	402	568
WP_011669933.1	lcl|NZ_AFKS01000127.1_cds_WP_000667646.1_2538	32.051	234	568
WP_011669933.1	lcl|NZ_AFKS01000122.1_cds_WP_000942282.1_2631	33.663	202	568
WP_011669933.1	lcl|NZ_AFKS01000032.1_cds_WP_000666547.1_3577	31.214	173	568
WP_011669933.1	lcl|NZ_AFKS01000492.1_cds_WP_000675806.1_70	31.088	193	568
WP_011669933.1	lcl|NZ_AFKS01000033.1_cds_WP_001161019.1_3562	30.570	193	568
WP_011669933.1	lcl|NZ_AFKS01000029.1_cds_WP_000828454.1_3609	31.765	170	568
WP_011669933.1	lcl|NZ_AFKS01000109.1_cds_WP_000047473.1_2890	33.505	194	568
WP_011669933.1	lcl|NZ_AFKS01000366.1_cds_WP_000510777.1_409	29.949	197	568
WP_011669933.1	lcl|NZ_AFKS01000045.1_cds_WP_000184524.1_3477	31.606	193	568
WP_011669933.1	lcl|NZ_AFKS01000132.1_cds_WP_000536762.1_2462	32.484	157	568
WP_011669933.1	lcl|NZ_AFKS01000289.1_cds_WP_000619175.1_1057	29.897	194	568
WP_011669933.1	lcl|NZ_AFKS01000090.1_cds_WP_001052498.1_3347	29.213	178	568
WP_011669933.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	31.720	186	568
WP_011669933.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	27.315	216	568
WP_011669933.1	lcl|NZ_AFKS01000015.1_cds_WP_000433117.1_3739	28.108	185	568
WP_011669933.1	lcl|NZ_AFKS01000230.1_cds_WP_000603361.1_1392	31.481	162	568
WP_011669933.1	lcl|NZ_AFKS01000208.1_cds_WP_000052667.1_1610	27.638	199	568
WP_011669933.1	lcl|NZ_AFKS01000409.1_cds_WP_000590867.1_266	26.804	194	568
WP_011669933.1	lcl|NZ_AFKS01000409.1_cds_WP_000590867.1_266	24.176	182	568
WP_011669933.1	lcl|NZ_AFKS01000289.1_cds_WP_000218838.1_1058	30.455	220	568
WP_011669933.1	lcl|NZ_AFKS01000230.1_cds_WP_000054169.1_1376	29.897	194	568
WP_011669933.1	lcl|NZ_AFKS01000470.1_cds_WP_000626140.1_210	27.570	214	568
WP_011669933.1	lcl|NZ_AFKS01000115.1_cds_WP_001089500.1_2797	28.293	205	568
WP_011669933.1	lcl|NZ_AFKS01000129.1_cds_WP_000598571.1_2502	26.061	165	568
WP_011669933.1	lcl|NZ_AFKS01000041.1_cds_LEP2GSC127_RS01000000122340_3498	27.604	192	568
WP_011669933.1	lcl|NZ_AFKS01000222.1_cds_WP_000481720.1_1434	24.631	203	568
WP_011669933.1	lcl|NZ_AFKS01000365.1_cds_WP_000431145.1_413	25.551	227	568
WP_011669933.1	lcl|NZ_AFKS01000356.1_cds_WP_001141158.1_480	22.167	203	568
WP_011669933.1	lcl|NZ_AFKS01000134.1_cds_WP_000172202.1_2401	30.769	364	568
WP_011669933.1	lcl|NZ_AFKS01000118.1_cds_WP_000834715.1_2714	26.866	402	568
WP_011669933.1	lcl|NZ_AFKS01000127.1_cds_WP_000667646.1_2538	32.051	234	568
WP_011669933.1	lcl|NZ_AFKS01000122.1_cds_WP_000942282.1_2631	33.663	202	568
WP_011669933.1	lcl|NZ_AFKS01000032.1_cds_WP_000666547.1_3577	31.214	173	568
WP_011669933.1	lcl|NZ_AFKS01000492.1_cds_WP_000675806.1_70	31.088	193	568
WP_011669933.1	lcl|NZ_AFKS01000033.1_cds_WP_001161019.1_3562	30.570	193	568
WP_011669933.1	lcl|NZ_AFKS01000029.1_cds_WP_000828454.1_3609	31.765	170	568
WP_011669933.1	lcl|NZ_AFKS01000109.1_cds_WP_000047473.1_2890	33.505	194	568
WP_011669933.1	lcl|NZ_AFKS01000366.1_cds_WP_000510777.1_409	29.949	197	568
WP_011669933.1	lcl|NZ_AFKS01000045.1_cds_WP_000184524.1_3477	31.606	193	568
WP_011669933.1	lcl|NZ_AFKS01000132.1_cds_WP_000536762.1_2462	32.484	157	568
WP_011669933.1	lcl|NZ_AFKS01000289.1_cds_WP_000619175.1_1057	29.897	194	568
WP_011669933.1	lcl|NZ_AFKS01000090.1_cds_WP_001052498.1_3347	29.213	178	568
WP_011669933.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	31.720	186	568
WP_011669933.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	27.315	216	568
WP_011669933.1	lcl|NZ_AFKS01000015.1_cds_WP_000433117.1_3739	28.108	185	568
WP_011669933.1	lcl|NZ_AFKS01000230.1_cds_WP_000603361.1_1392	31.481	162	568
WP_011669933.1	lcl|NZ_AFKS01000208.1_cds_WP_000052667.1_1610	27.638	199	568
