WP_002725873.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	93.902	82	106
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	92.903	310	318
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	58.730	63	318
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	28.112	249	318
WP_011669917.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	23.148	324	318
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	23.273	275	318
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.875	289	318
WP_011669917.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	23.708	329	318
WP_011669918.1	lcl|NZ_AFJY02000287.1_cds_WP_000202830.1_1278	42.776	353	361
WP_011669919.1	lcl|NZ_AFJY02000287.1_cds_WP_000282880.1_1317	37.903	124	220
WP_011669919.1	lcl|NZ_AFJY02000069.1_cds_WP_001099029.1_3410	27.803	223	220
WP_011669919.1	lcl|NZ_AFJY02000287.1_cds_WP_001068986.1_1296	31.522	92	220
WP_011669919.1	lcl|NZ_AFJY02000038.1_cds_WP_000840858.1_3607	29.808	104	220
WP_011669919.1	lcl|NZ_AFJY02000324.1_cds_WP_000868621.1_645	29.670	91	220
WP_011669919.1	lcl|NZ_AFJY02000248.1_cds_WP_000262844.1_1770	25.121	207	220
WP_011669919.1	lcl|NZ_AFJY02000287.1_cds_WP_001114267.1_1324	26.136	176	220
WP_020780109.1	lcl|NZ_AFJY02000287.1_cds_WP_001230564.1_1271	36.873	339	354
WP_020780109.1	lcl|NZ_AFJY02000287.1_cds_WP_000582618.1_1275	34.663	326	354
WP_020780109.1	lcl|NZ_AFJY02000345.1_cds_WP_001011675.1_316	34.237	295	354
WP_020780109.1	lcl|NZ_AFJY02000287.1_cds_WP_001230564.1_1271	36.873	339	354
WP_020780109.1	lcl|NZ_AFJY02000287.1_cds_WP_000582618.1_1275	34.663	326	354
WP_020780109.1	lcl|NZ_AFJY02000345.1_cds_WP_001011675.1_316	34.237	295	354
WP_011669921.1	lcl|NZ_AFJY02000026.1_cds_WP_001014594.1_3745	29.577	213	230
WP_011669921.1	lcl|NZ_AFJY02000083.1_cds_WP_000721859.1_3245	32.743	113	230
WP_011669922.1	lcl|NZ_AFJY02000287.1_cds_WP_000698820.1_1281	41.857	614	599
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	37.805	246	387
WP_011669923.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	31.989	372	387
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	33.898	236	387
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	32.700	263	387
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	37.864	206	387
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_000346036.1_1276	26.944	360	387
WP_011669923.1	lcl|NZ_AFJY02000287.1_cds_WP_000575178.1_1315	28.269	283	387
WP_011669923.1	lcl|NZ_AFJY02000011.1_cds_WP_000538752.1_3816	26.168	321	387
WP_011669923.1	lcl|NZ_AFJY02000098.1_cds_WP_001982414.1_3151	24.895	237	387
WP_011669924.1	lcl|NZ_AFJY02000287.1_cds_WP_000698820.1_1281	27.316	626	583
WP_020780103.1	lcl|NZ_AFJY02000353.1_cds_WP_000613386.1_126	24.841	157	572
WP_020780103.1	lcl|NZ_AFJY02000083.1_cds_WP_000721859.1_3245	32.479	117	572
WP_020780103.1	lcl|NZ_AFJY02000353.1_cds_WP_000613386.1_126	24.841	157	572
WP_020780103.1	lcl|NZ_AFJY02000083.1_cds_WP_000721859.1_3245	32.479	117	572
WP_011669926.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	29.969	327	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	36.667	270	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_000575178.1_1315	34.749	259	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	33.219	292	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_000346036.1_1276	29.367	395	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	37.850	214	417
WP_011669926.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	28.044	271	417
WP_011669926.1	lcl|NZ_AFJY02000011.1_cds_WP_000538752.1_3816	25.130	386	417
WP_011669926.1	lcl|NZ_AFJY02000098.1_cds_WP_001982414.1_3151	24.686	239	417
WP_020780101.1	lcl|NZ_AFJY02000074.1_cds_WP_000870126.1_3300	25.503	149	342
WP_020780101.1	lcl|NZ_AFJY02000074.1_cds_WP_000870126.1_3300	25.503	149	342
WP_011669928.1	lcl|NZ_AFJY02000353.1_cds_WP_000613386.1_126	22.308	130	362
WP_011669928.1	lcl|NZ_AFJY02000353.1_cds_WP_000613386.1_126	22.308	130	362
WP_004779589.1	lcl|NZ_AFJY02000131.1_cds_WP_000012765.1_2729	30.833	120	210
WP_004779550.1	lcl|NZ_AFJY02000287.1_cds_WP_000517242.1_1254	32.941	85	244
WP_004779595.1	lcl|NZ_AFJY02000026.1_cds_WP_001014594.1_3745	31.100	209	242
WP_004779595.1	lcl|NZ_AFJY02000287.1_cds_WP_000848239.1_1286	31.092	119	242
WP_011669930.1	lcl|NZ_AFJY02000350.1_cds_WP_000998676.1_175	31.474	251	255
WP_011669930.1	lcl|NZ_AFJY02000073.1_cds_WP_000566240.1_3393	34.884	172	255
WP_011669930.1	lcl|NZ_AFJY02000264.1_cds_WP_000043153.1_1557	26.038	265	255
WP_011669930.1	lcl|NZ_AFJY02000073.1_cds_WP_001968389.1_3365	27.757	263	255
WP_011669930.1	lcl|NZ_AFJY02000246.1_cds_WP_000653653.1_1798	27.481	262	255
WP_011669930.1	lcl|NZ_AFJY02000225.1_cds_WP_000351752.1_2044	24.164	269	255
WP_011669930.1	lcl|NZ_AFJY02000088.1_cds_WP_000646914.1_3219	27.568	185	255
WP_011669930.1	lcl|NZ_AFJY02000281.1_cds_WP_001069860.1_1428	26.220	164	255
WP_011669930.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	27.861	201	255
WP_011669930.1	lcl|NZ_AFJY02000118.1_cds_WP_000800040.1_2879	27.320	194	255
WP_011669930.1	lcl|NZ_AFJY02000281.1_cds_WP_000800040.1_1422	27.320	194	255
WP_011669930.1	lcl|NZ_AFJY02000339.1_cds_WP_000093663.1_409	23.000	200	255
WP_011669930.1	lcl|NZ_AFJY02000279.1_cds_LEP2GSC089_RS0214445_1439	23.394	218	255
WP_011669930.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	33.333	72	255
WP_011669930.1	lcl|NZ_AFJY02000149.1_cds_WP_001074690.1_2633	24.352	193	255
WP_011669931.1	lcl|NZ_AFJY02000244.1_cds_WP_002185292.1_1818	29.091	330	314
WP_004779598.1	lcl|NZ_AFJY02000287.1_cds_WP_001230564.1_1271	36.957	276	282
WP_004779598.1	lcl|NZ_AFJY02000345.1_cds_WP_001011675.1_316	37.979	287	282
WP_004779598.1	lcl|NZ_AFJY02000287.1_cds_WP_000582618.1_1275	32.721	272	282
WP_011669932.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	38.155	401	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	33.245	376	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	31.989	372	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_000575178.1_1315	28.455	369	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	30.769	390	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	27.586	377	401
WP_011669932.1	lcl|NZ_AFJY02000287.1_cds_WP_000346036.1_1276	26.509	381	401
WP_011669932.1	lcl|NZ_AFJY02000098.1_cds_WP_001982414.1_3151	24.490	392	401
WP_011669932.1	lcl|NZ_AFJY02000011.1_cds_WP_000538752.1_3816	27.297	381	401
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000172202.1_2070	30.769	364	568
WP_011669933.1	lcl|NZ_AFJY02000287.1_cds_WP_000834715.1_1262	26.866	402	568
WP_011669933.1	lcl|NZ_AFJY02000313.1_cds_WP_000667646.1_874	32.051	234	568
WP_011669933.1	lcl|NZ_AFJY02000185.1_cds_WP_000828455.1_2432	32.212	208	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000942282.1_2056	33.663	202	568
WP_011669933.1	lcl|NZ_AFJY02000238.1_cds_WP_000666552.1_1878	31.351	185	568
WP_011669933.1	lcl|NZ_AFJY02000105.1_cds_WP_001161019.1_3082	30.570	193	568
WP_011669933.1	lcl|NZ_AFJY02000173.1_cds_WP_000675807.1_2508	30.769	195	568
WP_011669933.1	lcl|NZ_AFJY02000116.1_cds_WP_000047473.1_2909	33.505	194	568
WP_011669933.1	lcl|NZ_AFJY02000260.1_cds_WP_000510777.1_1593	29.949	197	568
WP_011669933.1	lcl|NZ_AFJY02000052.1_cds_WP_000184524.1_3534	31.606	193	568
WP_011669933.1	lcl|NZ_AFJY02000295.1_cds_WP_000536762.1_1142	32.484	157	568
WP_011669933.1	lcl|NZ_AFJY02000151.1_cds_WP_000619175.1_2622	29.897	194	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_001052498.1_203	29.213	178	568
WP_011669933.1	lcl|NZ_AFJY02000346.1_cds_WP_001049205.1_298	31.720	186	568
WP_011669933.1	lcl|NZ_AFJY02000346.1_cds_WP_001049205.1_298	27.315	216	568
WP_011669933.1	lcl|NZ_AFJY02000128.1_cds_WP_000433117.1_2786	28.108	185	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_000603361.1_208	31.481	162	568
WP_011669933.1	lcl|NZ_AFJY02000331.1_cds_WP_000052667.1_545	27.638	199	568
WP_011669933.1	lcl|NZ_AFJY02000198.1_cds_WP_000590867.1_2343	26.804	194	568
WP_011669933.1	lcl|NZ_AFJY02000198.1_cds_WP_000590867.1_2343	24.176	182	568
WP_011669933.1	lcl|NZ_AFJY02000151.1_cds_WP_000218838.1_2623	30.455	220	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_000054169.1_224	29.897	194	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000626143.1_2075	27.570	214	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000626143.1_2075	25.381	197	568
WP_011669933.1	lcl|NZ_AFJY02000227.1_cds_WP_001982953.1_2015	25.907	193	568
WP_011669933.1	lcl|NZ_AFJY02000304.1_cds_WP_001089500.1_998	28.293	205	568
WP_011669933.1	lcl|NZ_AFJY02000358.1_cds_WP_000598571.1_72	26.061	165	568
WP_011669933.1	lcl|NZ_AFJY02000350.1_cds_WP_000136057.1_164	27.604	192	568
WP_011669933.1	lcl|NZ_AFJY02000059.1_cds_WP_000481720.1_3496	24.631	203	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000172202.1_2070	30.769	364	568
WP_011669933.1	lcl|NZ_AFJY02000287.1_cds_WP_000834715.1_1262	26.866	402	568
WP_011669933.1	lcl|NZ_AFJY02000313.1_cds_WP_000667646.1_874	32.051	234	568
WP_011669933.1	lcl|NZ_AFJY02000185.1_cds_WP_000828455.1_2432	32.212	208	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000942282.1_2056	33.663	202	568
WP_011669933.1	lcl|NZ_AFJY02000238.1_cds_WP_000666552.1_1878	31.351	185	568
WP_011669933.1	lcl|NZ_AFJY02000105.1_cds_WP_001161019.1_3082	30.570	193	568
WP_011669933.1	lcl|NZ_AFJY02000173.1_cds_WP_000675807.1_2508	30.769	195	568
WP_011669933.1	lcl|NZ_AFJY02000116.1_cds_WP_000047473.1_2909	33.505	194	568
WP_011669933.1	lcl|NZ_AFJY02000260.1_cds_WP_000510777.1_1593	29.949	197	568
WP_011669933.1	lcl|NZ_AFJY02000052.1_cds_WP_000184524.1_3534	31.606	193	568
WP_011669933.1	lcl|NZ_AFJY02000295.1_cds_WP_000536762.1_1142	32.484	157	568
WP_011669933.1	lcl|NZ_AFJY02000151.1_cds_WP_000619175.1_2622	29.897	194	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_001052498.1_203	29.213	178	568
WP_011669933.1	lcl|NZ_AFJY02000346.1_cds_WP_001049205.1_298	31.720	186	568
WP_011669933.1	lcl|NZ_AFJY02000346.1_cds_WP_001049205.1_298	27.315	216	568
WP_011669933.1	lcl|NZ_AFJY02000128.1_cds_WP_000433117.1_2786	28.108	185	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_000603361.1_208	31.481	162	568
WP_011669933.1	lcl|NZ_AFJY02000331.1_cds_WP_000052667.1_545	27.638	199	568
WP_011669933.1	lcl|NZ_AFJY02000198.1_cds_WP_000590867.1_2343	26.804	194	568
WP_011669933.1	lcl|NZ_AFJY02000198.1_cds_WP_000590867.1_2343	24.176	182	568
WP_011669933.1	lcl|NZ_AFJY02000151.1_cds_WP_000218838.1_2623	30.455	220	568
WP_011669933.1	lcl|NZ_AFJY02000348.1_cds_WP_000054169.1_224	29.897	194	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000626143.1_2075	27.570	214	568
WP_011669933.1	lcl|NZ_AFJY02000224.1_cds_WP_000626143.1_2075	25.381	197	568
WP_011669933.1	lcl|NZ_AFJY02000227.1_cds_WP_001982953.1_2015	25.907	193	568
WP_011669933.1	lcl|NZ_AFJY02000304.1_cds_WP_001089500.1_998	28.293	205	568
WP_011669933.1	lcl|NZ_AFJY02000358.1_cds_WP_000598571.1_72	26.061	165	568
WP_011669933.1	lcl|NZ_AFJY02000350.1_cds_WP_000136057.1_164	27.604	192	568
WP_011669933.1	lcl|NZ_AFJY02000059.1_cds_WP_000481720.1_3496	24.631	203	568
WP_011669935.1	lcl|NZ_AFJY02000287.1_cds_WP_000977950.1_1282	24.704	591	587
WP_020780100.1	lcl|NZ_AFJY02000287.1_cds_WP_000547427.1_1283	74.429	219	219
WP_011669937.1	lcl|NZ_AFJY02000287.1_cds_LEP2GSC089_RS02000000223455_1284	54.386	285	275
WP_011669937.1	lcl|NZ_AFJY02000287.1_cds_LEP2GSC089_RS02000000223455_1284	83.333	72	275
WP_011669937.1	lcl|NZ_AFJY02000231.1_cds_LEP2GSC089_RS2000000227630_1937	47.297	74	275
WP_011669937.1	lcl|NZ_AFJY02000231.1_cds_LEP2GSC089_RS2000000227630_1937	29.787	94	275
WP_011669937.1	lcl|NZ_AFJY02000037.1_cds_WP_000649054.1_3617	36.207	58	275
WP_011669937.1	lcl|NZ_AFJY02000065.1_cds_WP_000649054.1_3454	36.207	58	275
WP_011669937.1	lcl|NZ_AFJY02000089.1_cds_WP_000649054.1_3185	36.207	58	275
WP_011669938.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	33.108	148	211
WP_011669938.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	33.898	177	211
WP_011669939.1	lcl|NZ_AFJY02000287.1_cds_WP_001012068.1_1285	90.800	250	251
WP_011669940.1	lcl|NZ_AFJY02000287.1_cds_WP_000848239.1_1286	97.211	251	251
WP_011669940.1	lcl|NZ_AFJY02000083.1_cds_WP_000721859.1_3245	35.484	248	251
WP_011669941.1	lcl|NZ_AFJY02000287.1_cds_WP_000734409.1_1287	96.199	342	342
WP_011669941.1	lcl|NZ_AFJY02000287.1_cds_WP_000734409.1_1287	96.199	342	342
WP_011669942.1	lcl|NZ_AFJY02000287.1_cds_WP_001022640.1_1288	77.866	253	254
WP_011669942.1	lcl|NZ_AFJY02000325.1_cds_WP_000400940.1_623	28.571	224	254
WP_011669942.1	lcl|NZ_AFJY02000088.1_cds_WP_000050899.1_3215	28.571	217	254
WP_011669942.1	lcl|NZ_AFJY02000225.1_cds_WP_001084700.1_2035	32.031	128	254
WP_011669401.1	lcl|NZ_AFJY02000356.1_cds_WP_001153087.1_99	93.132	364	364
WP_011669401.1	lcl|NZ_AFJY02000126.1_cds_WP_154213721.1_2816	92.965	199	364
