WP_002725873.1	lcl|NZ_LUHH01000031.1_cds_WP_000340715.1_1849	93.902	82	106
WP_002733579.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	92.994	314	314
WP_002733579.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	23.171	328	314
WP_002733579.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	27.309	249	314
WP_002733579.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	24.221	289	314
WP_002733579.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	24.540	326	314
WP_026054882.1	lcl|NZ_LUHH01000031.1_cds_WP_000604525.1_1851	84.932	365	365
WP_002733646.1	lcl|NZ_LUHH01000031.1_cds_WP_000884059.1_1852	95.676	185	185
WP_002733646.1	lcl|NZ_LUHH01000031.1_cds_WP_000351733.1_2189	40.714	140	185
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	97.872	329	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	32.063	315	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	31.045	335	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	31.475	305	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	30.183	328	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000709508.1_3545	28.615	325	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	28.990	307	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	29.682	283	329
WP_002733534.1	lcl|NZ_LUHH01000001.1_cds_WP_000475901.1_334	27.007	274	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	24.765	319	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_001074779.1_2399	29.057	265	329
WP_002733534.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	26.378	254	329
WP_002733534.1	lcl|NZ_LUHH01000001.1_cds_WP_000378097.1_300	24.419	172	329
WP_002733627.1	lcl|NZ_LUHH01000031.1_cds_WP_000774259.1_1854	92.884	267	267
WP_002733627.1	lcl|NZ_LUHH01000031.1_cds_WP_000842260.1_1876	27.895	190	267
WP_002733627.1	lcl|NZ_LUHH01000031.1_cds_WP_000667727.1_3494	31.818	110	267
WP_002733627.1	lcl|NZ_LUHH01000031.1_cds_WP_000805357.1_3444	27.660	188	267
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	97.053	509	509
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.852	324	509
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	97.053	509	509
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.852	324	509
WP_002740779.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_002740721.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	95.455	330	330
WP_002740721.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	28.990	307	330
WP_002740721.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	24.632	272	330
WP_002740721.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	26.899	316	330
WP_002740721.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	24.324	333	330
