WP_002725873.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462903.1_1721	97.561	82	106
WP_002733579.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	91.935	310	314
WP_002733579.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	23.692	325	314
WP_002733579.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	22.302	278	314
WP_002733579.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	25.543	184	314
WP_002733579.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	23.132	281	314
WP_002733579.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	25.087	287	314
WP_002733579.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	20.710	169	314
WP_002733646.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460143.1_1366	35.714	154	185
WP_002733646.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918475.1_1759	35.028	177	185
WP_002733534.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	31.776	321	329
WP_002733534.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	31.045	335	329
WP_002733534.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	29.524	315	329
WP_002733534.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	32.797	311	329
WP_002733534.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	30.492	305	329
WP_002733534.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	27.381	336	329
WP_002733534.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	28.882	322	329
WP_002733534.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	27.950	322	329
WP_002733534.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	25.547	274	329
WP_002733534.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	25.926	270	329
WP_002733534.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	27.099	262	329
WP_002733534.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465101.1_1780	25.632	277	329
WP_002733534.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	24.773	331	329
WP_002733534.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004472818.1_953	26.923	286	329
WP_002733627.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475169.1_1777	26.531	245	267
WP_002733627.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477560.1_1675	31.313	198	267
WP_002733627.1	lcl|NZ_JAUOTG010000033.1_cds_WP_004475142.1_2160	27.895	190	267
WP_002733627.1	lcl|NZ_JAUOTG010000013.1_cds_WP_016754360.1_928	26.344	186	267
WP_002733627.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477855.1_1643	26.344	186	267
WP_002740779.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.994	326	509
WP_002740779.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	33.333	90	509
WP_002740779.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	26.994	326	509
WP_002740779.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	33.333	90	509
WP_002740721.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	24.542	273	330
WP_002740721.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	22.909	275	330
